root,geom,btag,horizon,M,c,c_lo,c_hi,sd_log_iv,sd_log_iv_lo,sd_log_iv_hi,vol_ratio_1sd,var_log_rv_naive,sd_log_iv_naive,overstatement_var,overstatement_sd,is_five_min
ES,RTH,B0,30min,6,0.8153215401312074,0.6376069294255036,0.947611338521586,0.9029515713100051,0.7985029301295666,0.9734533057736184,1.5706283868040378,2.059807974863609,1.4352031127556855,1.5263750231989826,0.5894574619029547,True
ES,RTH,B0,30min,10,0.8153215401312074,0.6376069294255036,0.947611338521586,0.9029515713100051,0.7985029301295666,0.9734533057736184,1.5706283868040378,1.8132086626561317,1.3465543667658324,1.2239185074937886,0.49128082784356497,False
ES,RTH,B0,30min,15,0.8153215401312074,0.6376069294255036,0.947611338521586,0.9029515713100051,0.7985029301295666,0.9734533057736184,1.5706283868040378,1.6699301967974305,1.292257790379857,1.0481860402322907,0.43114850390596815,False
ES,RTH,B0,30min,30,0.8153215401312074,0.6376069294255036,0.947611338521586,0.9029515713100051,0.7985029301295666,0.9734533057736184,1.5706283868040378,1.4538336578327102,1.2057502468723407,0.7831414801070371,0.3353432068599582,False
ES,RTH,B1,1day,5,1.0809384800522852,0.9963368170651992,1.162383452682612,1.0396819129196608,0.9981667280896509,1.07813888376341,1.681760155339004,1.9512589903075634,1.3968747224814269,0.8051526764161274,0.34355970333146235,False
ES,RTH,B1,1day,6,1.0809384800522852,0.9963368170651992,1.162383452682612,1.0396819129196608,0.9981667280896509,1.07813888376341,1.681760155339004,1.829243017305556,1.3524951080523566,0.6922730118897009,0.30087394158300396,False
ES,RTH,B1,1day,10,1.0809384800522852,0.9963368170651992,1.162383452682612,1.0396819129196608,0.9981667280896509,1.07813888376341,1.681760155339004,1.6060925621735793,1.2673170724698612,0.48583161004305464,0.21894692667197568,False
ES,RTH,B1,1day,13,1.0809384800522852,0.9963368170651992,1.162383452682612,1.0396819129196608,0.9981667280896509,1.07813888376341,1.681760155339004,1.531001776273308,1.237336565479784,0.4163634698241596,0.1901106964581738,False
ES,RTH,B1,1day,26,1.0809384800522852,0.9963368170651992,1.162383452682612,1.0396819129196608,0.9981667280896509,1.07813888376341,1.681760155339004,1.3836336284811321,1.1762795707148586,0.2800299499137133,0.1313840859379778,False
ES,RTH,B1,1day,78,1.0809384800522852,0.9963368170651992,1.162383452682612,1.0396819129196608,0.9981667280896509,1.07813888376341,1.681760155339004,1.2871686279157708,1.134534542407489,0.1907880528533965,0.0912323551166343,True
