nu,nsr,n,M,master,estimator,mean_recovery,sd_recovery
4.5,3e-05,1380,23,338961480,E2,0.9928493761560556,0.02516568498533334
4.5,3e-05,1380,23,338961480,E4,1.061163446750111,0.028434091139177817
4.5,3e-05,1380,46,338961480,E1_a_L1-5,0.9902889670894405,0.019727467428314972
4.5,3e-05,1380,46,338961480,E1_a_L1-10,0.9901826891977956,0.020188064131622257
4.5,3e-05,1380,46,338961480,E1_d_L1-5,1.0483865616923869,0.025908550500784115
4.5,3e-05,1380,46,338961480,E1_d_L1-10,1.1224584155672426,0.04160145004787
4.5,3e-05,1380,46,338961480,E2,0.9865713514492437,0.018171626395721074
4.5,3e-05,1380,46,338961480,E4,1.019531152737231,0.01964453750404783
4.5,3e-05,1380,138,338961480,E1_a_L1-5,0.9730010708413769,0.013744265906242488
4.5,3e-05,1380,138,338961480,E1_a_L1-10,0.9730762552608269,0.014778057742685438
4.5,3e-05,1380,138,338961480,E1_d_L1-5,1.0301100627800546,0.02157274402629006
4.5,3e-05,1380,138,338961480,E1_d_L1-10,1.1033720121110422,0.040047086439027636
4.5,3e-05,1380,138,338961480,E2,0.9660444768078696,0.01286363420618147
4.5,3e-05,1380,138,338961480,E4,0.9858350189691488,0.014254307235289507
4.5,3e-05,1380,345,338961480,E1_a_L1-5,0.937050408745144,0.014631254933479818
4.5,3e-05,1380,345,338961480,E1_a_L1-10,0.937327886193026,0.015257280419410104
4.5,3e-05,1380,345,338961480,E1_d_L1-5,0.9922752125148362,0.02149579257152577
4.5,3e-05,1380,345,338961480,E1_d_L1-10,1.0616457647354167,0.03922525466925057
4.5,3e-05,1380,345,338961480,E2,0.9209961541512942,0.016221319775544935
4.5,3e-05,1380,345,338961480,E4,0.946554653086492,0.015333217072843193
4.5,3e-05,1380,1380,338961480,E1_a_L1-5,0.7900238234946008,0.03146610855261807
4.5,3e-05,1380,1380,338961480,E1_a_L1-10,0.7898816447603744,0.03212496679841031
4.5,3e-05,1380,1380,338961480,E1_d_L1-5,0.836690948189831,0.035897828235318986
4.5,3e-05,1380,1380,338961480,E1_d_L1-10,0.8960423520275187,0.04803406795612913
4.5,3e-05,1380,1380,338961480,E2,0.7499843974115005,0.034468566843178
4.5,3e-05,1380,1380,338961480,E4,0.7974085670392855,0.03219268274719873
4.5,3e-05,1380,23,1861959406,E1_a_L1-5,0.9974626769607822,0.02326591058513621
4.5,3e-05,1380,23,1861959406,E1_a_L1-10,0.9979319106539367,0.023921279673049203
4.5,3e-05,1380,23,1861959406,E1_d_L1-5,1.0582037318982072,0.029730832915653222
4.5,3e-05,1380,23,1861959406,E1_d_L1-10,1.133355787543346,0.04554866638441569
4.5,3e-05,1380,23,1861959406,E2,0.9957492312222417,0.02589144718245096
4.5,3e-05,1380,23,1861959406,E4,1.0654483836448834,0.029830434687894442
4.5,3e-05,1380,46,1861959406,E1_a_L1-5,0.9939682384515871,0.017697652939943617
4.5,3e-05,1380,46,1861959406,E1_a_L1-10,0.9940572687094763,0.017755708452346617
4.5,3e-05,1380,46,1861959406,E1_d_L1-5,1.0535350173761524,0.025780898167506575
4.5,3e-05,1380,46,1861959406,E1_d_L1-10,1.1286326195294707,0.03994876999703454
4.5,3e-05,1380,46,1861959406,E2,0.989880104424981,0.017638022625590905
4.5,3e-05,1380,46,1861959406,E4,1.0242796589105365,0.02064726126326407
4.5,3e-05,1380,138,1861959406,E1_a_L1-5,0.974536163196509,0.011870333677551597
4.5,3e-05,1380,138,1861959406,E1_a_L1-10,0.9750753924404404,0.012881397042918121
4.5,3e-05,1380,138,1861959406,E1_d_L1-5,1.0329013105516442,0.01898752881437094
4.5,3e-05,1380,138,1861959406,E1_d_L1-10,1.1077644810845804,0.0351027704815538
4.5,3e-05,1380,138,1861959406,E2,0.966893113866377,0.010701982486055266
4.5,3e-05,1380,138,1861959406,E4,0.9873574758039843,0.013064466864920347
4.5,3e-05,1380,345,1861959406,E1_a_L1-5,0.9388183798755592,0.012598849809096022
4.5,3e-05,1380,345,1861959406,E1_a_L1-10,0.9386017353004881,0.013916560724791983
4.5,3e-05,1380,345,1861959406,E1_d_L1-5,0.9957975743453225,0.019535978729970344
4.5,3e-05,1380,345,1861959406,E1_d_L1-10,1.0671714338982456,0.03564310419726164
4.5,3e-05,1380,345,1861959406,E2,0.9228802548526016,0.01384704478555227
4.5,3e-05,1380,345,1861959406,E4,0.9480994245057858,0.01353012775377171
4.5,3e-05,1380,1380,1861959406,E1_a_L1-5,0.7932324723870582,0.02780371406663304
4.5,3e-05,1380,1380,1861959406,E1_a_L1-10,0.7934918692547589,0.02797381807737483
4.5,3e-05,1380,1380,1861959406,E1_d_L1-5,0.8408698966810857,0.03111908230720612
4.5,3e-05,1380,1380,1861959406,E1_d_L1-10,0.9019979207115872,0.042093355150366545
4.5,3e-05,1380,1380,1861959406,E2,0.7535710252049561,0.030472426193135817
4.5,3e-05,1380,1380,1861959406,E4,0.8006428678501802,0.028134003697098103
4.5,0.0001,390,13,2092611599,E1_a_L1-5,0.9908307334716404,0.028722410530063545
4.5,0.0001,390,13,2092611599,E1_a_L1-10,0.9901727274392796,0.028812773742222082
4.5,0.0001,390,13,2092611599,E1_d_L1-5,1.05119701009202,0.034664815064564945
4.5,0.0001,390,13,2092611599,E1_d_L1-10,1.119782260489029,0.04696026509565449
4.5,0.0001,390,13,2092611599,E2,0.9893600953445523,0.03716943629204926
4.5,0.0001,390,13,2092611599,E4,1.1037035668590118,0.040357725901559324
4.5,0.0001,390,26,2092611599,E1_a_L1-5,0.9840414353023058,0.02123718685906387
4.5,0.0001,390,26,2092611599,E1_a_L1-10,0.9840358772976728,0.02226071890508329
4.5,0.0001,390,26,2092611599,E1_d_L1-5,1.0419477927196894,0.02610829678429058
4.5,0.0001,390,26,2092611599,E1_d_L1-10,1.1116832110576116,0.0409538144168085
4.5,0.0001,390,26,2092611599,E2,0.9829372131481838,0.02419948948285883
4.5,0.0001,390,26,2092611599,E4,1.031692803705155,0.025042728641340967
4.5,0.0001,390,78,2092611599,E1_a_L1-5,0.9516783513442694,0.01697641046511357
4.5,0.0001,390,78,2092611599,E1_a_L1-10,0.9513604363355767,0.017189204500929516
4.5,0.0001,390,78,2092611599,E1_d_L1-5,1.0065072301919502,0.02169447916478047
4.5,0.0001,390,78,2092611599,E1_d_L1-10,1.0778509668208713,0.036873215131539086
4.5,0.0001,390,78,2092611599,E2,0.9506551695651644,0.01665885795896563
4.5,0.0001,390,78,2092611599,E4,0.9749032055681431,0.018365674137523217
4.5,0.0001,390,195,2092611599,E1_a_L1-5,0.8860668147828319,0.020322243784323703
4.5,0.0001,390,195,2092611599,E1_a_L1-10,0.8858617734677461,0.02097308147941742
4.5,0.0001,390,195,2092611599,E1_d_L1-5,0.9380305204756192,0.026278441929654325
4.5,0.0001,390,195,2092611599,E1_d_L1-10,1.0030158677875007,0.039207666700394044
4.5,0.0001,390,195,2092611599,E2,0.8837312515081446,0.02045978430161535
4.5,0.0001,390,195,2092611599,E4,0.9041474754063197,0.021881221319483557
4.5,0.0001,390,390,2092611599,E1_a_L1-5,0.7957499363505264,0.03101166772851036
4.5,0.0001,390,390,2092611599,E1_a_L1-10,0.7958110696150703,0.03151896427947683
4.5,0.0001,390,390,2092611599,E1_d_L1-5,0.8416293990556193,0.035887378970504806
4.5,0.0001,390,390,2092611599,E1_d_L1-10,0.899734554873807,0.044743737002190614
4.5,0.0001,390,390,2092611599,E2,0.7919883875180629,0.031083402525758197
4.5,0.0001,390,390,2092611599,E4,0.8111336603369828,0.0321328099890203
4.5,0.0001,390,13,2383867976,E1_a_L1-5,0.991364833454102,0.03167440905866275
4.5,0.0001,390,13,2383867976,E1_a_L1-10,0.9918365051384599,0.03161453291895159
4.5,0.0001,390,13,2383867976,E1_d_L1-5,1.0527709722354117,0.039839203113735816
4.5,0.0001,390,13,2383867976,E1_d_L1-10,1.1267719063354218,0.052805280355652996
4.5,0.0001,390,13,2383867976,E2,0.991714276056868,0.038155971185923045
4.5,0.0001,390,13,2383867976,E4,1.1069959976077124,0.04399052514391141
4.5,0.0001,390,26,2383867976,E1_a_L1-5,0.9837783773070542,0.022752960033022154
4.5,0.0001,390,26,2383867976,E1_a_L1-10,0.9841801281901519,0.023297457011900786
4.5,0.0001,390,26,2383867976,E1_d_L1-5,1.041837551215501,0.02922659495124513
4.5,0.0001,390,26,2383867976,E1_d_L1-10,1.1165180938433432,0.04550007589976504
4.5,0.0001,390,26,2383867976,E2,0.9829937036276385,0.023948497964389998
4.5,0.0001,390,26,2383867976,E4,1.0323391147471788,0.02571442951465145
4.5,0.0001,390,78,2383867976,E1_a_L1-5,0.9512693366580103,0.016565741346997846
4.5,0.0001,390,78,2383867976,E1_a_L1-10,0.9515501443401783,0.017362396938670498
4.5,0.0001,390,78,2383867976,E1_d_L1-5,1.0077288638785902,0.022404647053525687
4.5,0.0001,390,78,2383867976,E1_d_L1-10,1.0799900203419575,0.03924015841094166
4.5,0.0001,390,78,2383867976,E2,0.9501756338279514,0.01615720657664102
4.5,0.0001,390,78,2383867976,E4,0.9744444379777307,0.017598653332015338
4.5,0.0001,390,195,2383867976,E1_a_L1-5,0.8862262095797198,0.021043789957833944
4.5,0.0001,390,195,2383867976,E1_a_L1-10,0.8865763621081242,0.0217769034441245
4.5,0.0001,390,195,2383867976,E1_d_L1-5,0.9380745023195365,0.02596841714008902
4.5,0.0001,390,195,2383867976,E1_d_L1-10,1.0057758940114234,0.039251529748773904
4.5,0.0001,390,195,2383867976,E2,0.8840245366300477,0.02102942365431387
4.5,0.0001,390,195,2383867976,E4,0.9042861398488516,0.021826649974923625
4.5,0.0001,390,390,2383867976,E1_a_L1-5,0.7969185262279299,0.02964986461635129
4.5,0.0001,390,390,2383867976,E1_a_L1-10,0.7971813183125227,0.02994416630280993
4.5,0.0001,390,390,2383867976,E1_d_L1-5,0.8433707728425185,0.03373868972531907
4.5,0.0001,390,390,2383867976,E1_d_L1-10,0.904673183985011,0.043250989269381014
4.5,0.0001,390,390,2383867976,E2,0.7934731886952613,0.029522964817396812
4.5,0.0001,390,390,2383867976,E4,0.8122798196816542,0.03008666662331424
4.5,0.0001,390,13,3610172792,E1_a_L1-5,0.9916097641057269,0.030869087593105478
4.5,0.0001,390,13,3610172792,E1_a_L1-10,0.9895433599253347,0.030495687390445565
4.5,0.0001,390,13,3610172792,E1_d_L1-5,1.0548978846953836,0.03879904812130375
4.5,0.0001,390,13,3610172792,E1_d_L1-10,1.1237934775208855,0.05027782673516395
4.5,0.0001,390,13,3610172792,E2,0.9891392105208561,0.035387868146091524
4.5,0.0001,390,13,3610172792,E4,1.108179020846312,0.039877256280531584
4.5,0.0001,390,26,3610172792,E1_a_L1-5,0.9831926889364603,0.022818761902750014
4.5,0.0001,390,26,3610172792,E1_a_L1-10,0.982579516786423,0.022737056261676162
4.5,0.0001,390,26,3610172792,E1_d_L1-5,1.0429671056209875,0.03129458031264496
4.5,0.0001,390,26,3610172792,E1_d_L1-10,1.1140632121915,0.04346456151505336
4.5,0.0001,390,26,3610172792,E2,0.9818940611863709,0.024914654336418637
4.5,0.0001,390,26,3610172792,E4,1.0322501231773944,0.02629212721558094
4.5,0.0001,390,78,3610172792,E1_a_L1-5,0.9519222755126823,0.017368060998307414
4.5,0.0001,390,78,3610172792,E1_a_L1-10,0.952050460582567,0.017504705864761046
4.5,0.0001,390,78,3610172792,E1_d_L1-5,1.0093416146237575,0.02371132796639473
4.5,0.0001,390,78,3610172792,E1_d_L1-10,1.079090965835608,0.03857873002595174
4.5,0.0001,390,78,3610172792,E2,0.9503319261622751,0.01678350721394647
4.5,0.0001,390,78,3610172792,E4,0.9754281526955952,0.018296801559652284
4.5,0.0001,390,195,3610172792,E1_a_L1-5,0.8902924224253437,0.02195977334993688
4.5,0.0001,390,195,3610172792,E1_a_L1-10,0.8898688871903937,0.0225858911716327
4.5,0.0001,390,195,3610172792,E1_d_L1-5,0.9433446465174228,0.026677951510718875
4.5,0.0001,390,195,3610172792,E1_d_L1-10,1.0094811299015982,0.039039299971724624
4.5,0.0001,390,195,3610172792,E2,0.8874087975727504,0.021944226520744254
4.5,0.0001,390,195,3610172792,E4,0.9084227420011319,0.022901153508247233
4.5,0.0001,390,390,3610172792,E1_a_L1-5,0.8025498048246087,0.03238044155476202
4.5,0.0001,390,390,3610172792,E1_a_L1-10,0.8028535419477444,0.0325813882673783
4.5,0.0001,390,390,3610172792,E1_d_L1-5,0.8504747346598301,0.035536937732358206
4.5,0.0001,390,390,3610172792,E1_d_L1-10,0.9095076963881459,0.04352568037445482
4.5,0.0001,390,390,3610172792,E2,0.7993118970255929,0.03252585443904636
4.5,0.0001,390,390,3610172792,E4,0.818802467907625,0.032990163310596066
4.5,0.0001,390,13,338961480,E1_a_L1-5,0.9918318334648297,0.03598296266145547
4.5,0.0001,390,13,338961480,E1_a_L1-10,0.9906466600699804,0.035693716611095834
4.5,0.0001,390,13,338961480,E1_d_L1-5,1.05412294104345,0.042596194179438975
4.5,0.0001,390,13,338961480,E1_d_L1-10,1.1233433603815763,0.05570301309245974
4.5,0.0001,390,13,338961480,E2,0.9922326949651208,0.03904164490446926
4.5,0.0001,390,13,338961480,E4,1.110210326189658,0.04415116414501965
4.5,0.0001,390,26,338961480,E1_a_L1-5,0.9845412644218822,0.021458141841472066
4.5,0.0001,390,26,338961480,E1_a_L1-10,0.9838305235663105,0.021880007530815645
4.5,0.0001,390,26,338961480,E1_d_L1-5,1.0451659461054161,0.02749990832957565
4.5,0.0001,390,26,338961480,E1_d_L1-10,1.1165389492225923,0.04394350486302294
4.5,0.0001,390,26,338961480,E2,0.9835530653131198,0.023359887284299344
4.5,0.0001,390,26,338961480,E4,1.0344811685183206,0.02487458259176662
4.5,0.0001,390,78,338961480,E1_a_L1-5,0.9538740170255585,0.016261257099065715
4.5,0.0001,390,78,338961480,E1_a_L1-10,0.9539766048775767,0.017510696576926266
4.5,0.0001,390,78,338961480,E1_d_L1-5,1.0116528587516997,0.023922242280659166
4.5,0.0001,390,78,338961480,E1_d_L1-10,1.0825677042320598,0.04078177693030429
4.5,0.0001,390,78,338961480,E2,0.9520746910749572,0.015534676640318693
4.5,0.0001,390,78,338961480,E4,0.977547434244532,0.017342636742579267
4.5,0.0001,390,195,338961480,E1_a_L1-5,0.8894834799679227,0.021061876438246634
4.5,0.0001,390,195,338961480,E1_a_L1-10,0.890540862518971,0.02198571768162374
4.5,0.0001,390,195,338961480,E1_d_L1-5,0.9427216262140604,0.028124601112450295
4.5,0.0001,390,195,338961480,E1_d_L1-10,1.0104574827454125,0.042743182582197926
4.5,0.0001,390,195,338961480,E2,0.8871699229374929,0.02058256211460581
4.5,0.0001,390,195,338961480,E4,0.9083605137453172,0.022207298110349966
4.5,0.0001,390,390,338961480,E1_a_L1-5,0.8010822214011841,0.029956016982241512
4.5,0.0001,390,390,338961480,E1_a_L1-10,0.8012070063719966,0.030155493273733916
4.5,0.0001,390,390,338961480,E1_d_L1-5,0.849039649301125,0.03593090680863494
4.5,0.0001,390,390,338961480,E1_d_L1-10,0.9098512878247031,0.04762855112402549
4.5,0.0001,390,390,338961480,E2,0.7975947627964263,0.029656075990086253
4.5,0.0001,390,390,338961480,E4,0.8172725124100126,0.030806257985384222
4.5,0.0001,390,13,1861959406,E1_a_L1-5,0.9957194452526505,0.03384573069232559
4.5,0.0001,390,13,1861959406,E1_a_L1-10,0.9953465665992819,0.03220034969709946
4.5,0.0001,390,13,1861959406,E1_d_L1-5,1.058413154390561,0.0434783302907476
4.5,0.0001,390,13,1861959406,E1_d_L1-10,1.1337897092761897,0.05754918972874607
4.5,0.0001,390,13,1861959406,E2,0.995858698565095,0.03846668944081737
4.5,0.0001,390,13,1861959406,E4,1.1157871505667964,0.0438485214681281
4.5,0.0001,390,26,1861959406,E1_a_L1-5,0.9849016008018789,0.02410903872420892
4.5,0.0001,390,26,1861959406,E1_a_L1-10,0.9847634451518931,0.02378098822364658
4.5,0.0001,390,26,1861959406,E1_d_L1-5,1.045258786075982,0.03163991917238718
4.5,0.0001,390,26,1861959406,E1_d_L1-10,1.1207121423755237,0.048063949640257404
4.5,0.0001,390,26,1861959406,E2,0.9855982032857802,0.02527727725030893
4.5,0.0001,390,26,1861959406,E4,1.0364494483401576,0.027008178304338434
4.5,0.0001,390,78,1861959406,E1_a_L1-5,0.9523775294485951,0.01671753057042931
4.5,0.0001,390,78,1861959406,E1_a_L1-10,0.9525446273720468,0.0171369262618787
4.5,0.0001,390,78,1861959406,E1_d_L1-5,1.0094679777674644,0.02374203245721087
4.5,0.0001,390,78,1861959406,E1_d_L1-10,1.08305165211386,0.042597806748210856
4.5,0.0001,390,78,1861959406,E2,0.9506860376828334,0.015346797059774134
4.5,0.0001,390,78,1861959406,E4,0.9762322649518554,0.017613578539744254
4.5,0.0001,390,195,1861959406,E1_a_L1-5,0.8890840469142733,0.02168533431425322
4.5,0.0001,390,195,1861959406,E1_a_L1-10,0.8889897589906112,0.022207413980227946
4.5,0.0001,390,195,1861959406,E1_d_L1-5,0.9431804641420652,0.028493305172435174
4.5,0.0001,390,195,1861959406,E1_d_L1-10,1.0115421304927705,0.04501769131079239
4.5,0.0001,390,195,1861959406,E2,0.8867186046886693,0.020847258373717314
4.5,0.0001,390,195,1861959406,E4,0.9077084411368762,0.02237963719757168
4.5,0.0001,390,390,1861959406,E1_a_L1-5,0.8004333139094971,0.031019635644894673
4.5,0.0001,390,390,1861959406,E1_a_L1-10,0.800839725338028,0.03143847794764545
4.5,0.0001,390,390,1861959406,E1_d_L1-5,0.8492049719640953,0.03598907619986535
4.5,0.0001,390,390,1861959406,E1_d_L1-10,0.9109583651480097,0.0504501948981002
4.5,0.0001,390,390,1861959406,E2,0.7971915517751733,0.03091518083194457
4.5,0.0001,390,390,1861959406,E4,0.8168071648433687,0.03189766341055523
4.5,0.0001,1380,23,2092611599,E1_a_L1-5,0.9835990013645124,0.02716088990915775
4.5,0.0001,1380,23,2092611599,E1_a_L1-10,0.9837891943133857,0.027025488671121714
4.5,0.0001,1380,23,2092611599,E1_d_L1-5,1.042328888993194,0.03555102651882635
4.5,0.0001,1380,23,2092611599,E1_d_L1-10,1.1108583760372708,0.04816296234215481
4.5,0.0001,1380,23,2092611599,E2,0.9792570331182182,0.024242550752386786
4.5,0.0001,1380,23,2092611599,E4,1.0473127978107117,0.031104627849243293
4.5,0.0001,1380,46,2092611599,E1_a_L1-5,0.9702203928698253,0.020973375853591072
4.5,0.0001,1380,46,2092611599,E1_a_L1-10,0.9704638623790998,0.02113664854875473
4.5,0.0001,1380,46,2092611599,E1_d_L1-5,1.0263509206943917,0.028134301628170513
4.5,0.0001,1380,46,2092611599,E1_d_L1-10,1.0961107737679494,0.043585430117326476
4.5,0.0001,1380,46,2092611599,E2,0.9633888684207327,0.01908241245659539
4.5,0.0001,1380,46,2092611599,E4,0.9994102226697731,0.021814193249035326
4.5,0.0001,1380,138,2092611599,E1_a_L1-5,0.9184839938660437,0.018846154302852854
4.5,0.0001,1380,138,2092611599,E1_a_L1-10,0.9194744899648903,0.019672580008041507
4.5,0.0001,1380,138,2092611599,E1_d_L1-5,0.9715713683035136,0.02537004968405636
4.5,0.0001,1380,138,2092611599,E1_d_L1-10,1.037145639521737,0.04205395004262568
4.5,0.0001,1380,138,2092611599,E2,0.898990136067062,0.019732360276074487
4.5,0.0001,1380,138,2092611599,E4,0.9303827060610271,0.019546025963160865
4.5,0.0001,1380,345,2092611599,E1_a_L1-5,0.8190505549431154,0.02860608569967203
4.5,0.0001,1380,345,2092611599,E1_a_L1-10,0.8194980788560204,0.029028136489819854
4.5,0.0001,1380,345,2092611599,E1_d_L1-5,0.8669073255329083,0.033770716670269485
4.5,0.0001,1380,345,2092611599,E1_d_L1-10,0.9258955625076097,0.046495148196904756
4.5,0.0001,1380,345,2092611599,E2,0.7833913986162009,0.03126929437889263
4.5,0.0001,1380,345,2092611599,E4,0.8275391664497532,0.029125801012462857
4.5,0.0001,1380,1380,2092611599,E1_a_L1-5,0.5285062255678157,0.046522370676078346
4.5,0.0001,1380,1380,2092611599,E1_a_L1-10,0.5287602442278644,0.04689766781280577
4.5,0.0001,1380,1380,2092611599,E1_d_L1-5,0.5592777160186256,0.049991558409999526
4.5,0.0001,1380,1380,2092611599,E1_d_L1-10,0.5972180517104158,0.05506815676256858
4.5,0.0001,1380,1380,2092611599,E2,0.47528222084325916,0.046128474130034465
4.5,0.0001,1380,1380,2092611599,E4,0.533771002209421,0.046831807315996336
4.5,0.0001,1380,23,2383867976,E1_a_L1-5,0.9869098942985961,0.02707478865730378
4.5,0.0001,1380,23,2383867976,E1_a_L1-10,0.9872701303019258,0.027676531742471273
4.5,0.0001,1380,23,2383867976,E1_d_L1-5,1.0461393460890704,0.03137780451188826
4.5,0.0001,1380,23,2383867976,E1_d_L1-10,1.1186162642454969,0.047181158737033595
4.5,0.0001,1380,23,2383867976,E2,0.979506411827375,0.027230554110274852
4.5,0.0001,1380,23,2383867976,E4,1.0509816950521866,0.032164834139306875
4.5,0.0001,1380,46,2383867976,E1_a_L1-5,0.9727797616790907,0.019352388616722466
4.5,0.0001,1380,46,2383867976,E1_a_L1-10,0.9743307703383982,0.01994725331944505
4.5,0.0001,1380,46,2383867976,E1_d_L1-5,1.0299953352039921,0.02562290578464222
4.5,0.0001,1380,46,2383867976,E1_d_L1-10,1.1023507096459306,0.04125856383226441
4.5,0.0001,1380,46,2383867976,E2,0.9639770284129261,0.019470014096846955
4.5,0.0001,1380,46,2383867976,E4,1.001934330727981,0.022139538559526082
4.5,0.0001,1380,138,2383867976,E1_a_L1-5,0.918279162779627,0.02014080373426963
4.5,0.0001,1380,138,2383867976,E1_a_L1-10,0.9195377203826647,0.021471429713211358
4.5,0.0001,1380,138,2383867976,E1_d_L1-5,0.9725620366343729,0.026047901104640146
4.5,0.0001,1380,138,2383867976,E1_d_L1-10,1.0408299649998056,0.04463569168928226
4.5,0.0001,1380,138,2383867976,E2,0.8989695963523618,0.02138678834235597
4.5,0.0001,1380,138,2383867976,E4,0.9305637616638649,0.021411649501405183
4.5,0.0001,1380,345,2383867976,E1_a_L1-5,0.8184743020751086,0.031227539657363305
4.5,0.0001,1380,345,2383867976,E1_a_L1-10,0.819232529411137,0.03218714702122475
4.5,0.0001,1380,345,2383867976,E1_d_L1-5,0.866693772112817,0.03636772966261767
4.5,0.0001,1380,345,2383867976,E1_d_L1-10,0.9286898762536774,0.0495453910392049
4.5,0.0001,1380,345,2383867976,E2,0.7824818119804181,0.033582405048779004
4.5,0.0001,1380,345,2383867976,E4,0.8272689084781842,0.03165433018724086
4.5,0.0001,1380,1380,2383867976,E1_a_L1-5,0.5272773448310984,0.048323844715613726
4.5,0.0001,1380,1380,2383867976,E1_a_L1-10,0.5277940504776412,0.048690667227230304
4.5,0.0001,1380,1380,2383867976,E1_d_L1-5,0.5591460056731272,0.05138975822970079
4.5,0.0001,1380,1380,2383867976,E1_d_L1-10,0.5993590966260472,0.05927341121707086
4.5,0.0001,1380,1380,2383867976,E2,0.47408333475475317,0.04756467352902946
4.5,0.0001,1380,1380,2383867976,E4,0.5328835073994855,0.04871493448582182
4.5,0.0001,1380,23,3610172792,E1_a_L1-5,0.9863474378706992,0.027450356601984423
4.5,0.0001,1380,23,3610172792,E1_a_L1-10,0.9855421793201206,0.027782116989141604
4.5,0.0001,1380,23,3610172792,E1_d_L1-5,1.0482127149561506,0.035963173847125225
4.5,0.0001,1380,23,3610172792,E1_d_L1-10,1.1188962722577838,0.05278463561904258
4.5,0.0001,1380,23,3610172792,E2,0.9818609156302407,0.025955113233507042
