root,geom,btag,horizon,M,year,tercile,n,estimator,lam
NQ,GLOBEX,B1,1day,138,2016,1,108,E1_d_model_L1-10,1.746166041537109
NQ,GLOBEX,B1,1day,138,2016,1,108,E2,0.3991166155211242
NQ,GLOBEX,B1,1day,138,2016,1,108,E4,0.9243293249291349
NQ,GLOBEX,B1,1day,138,2016,2,92,E1_a_exp_L1-5,0.29384586968486026
NQ,GLOBEX,B1,1day,138,2016,2,92,E1_d_model_L1-5,0.4433643184104851
NQ,GLOBEX,B1,1day,138,2016,2,92,E1_a_exp_L1-10,0.3767589349108156
NQ,GLOBEX,B1,1day,138,2016,2,92,E1_d_model_L1-10,0.8782421644932508
NQ,GLOBEX,B1,1day,138,2016,2,92,E2,0.6335275020945617
NQ,GLOBEX,B1,1day,138,2016,2,92,E4,0.931201767738204
NQ,GLOBEX,B1,1day,138,2016,3,41,E1_a_exp_L1-5,0.7813111939082854
NQ,GLOBEX,B1,1day,138,2016,3,41,E1_d_model_L1-5,2.341613570676422
NQ,GLOBEX,B1,1day,138,2016,3,41,E1_a_exp_L1-10,0.8799394179258594
NQ,GLOBEX,B1,1day,138,2016,3,41,E1_d_model_L1-10,-10.425377694805654
NQ,GLOBEX,B1,1day,138,2016,3,41,E2,0.7429975512611261
NQ,GLOBEX,B1,1day,138,2016,3,41,E4,0.9610953632502968
NQ,GLOBEX,B1,1day,138,2016,0,241,E1_a_exp_L1-5,0.7627076379592919
NQ,GLOBEX,B1,1day,138,2016,0,241,E1_d_model_L1-5,0.9408304507638641
NQ,GLOBEX,B1,1day,138,2016,0,241,E1_a_exp_L1-10,0.7404241398899781
NQ,GLOBEX,B1,1day,138,2016,0,241,E1_d_model_L1-10,1.075929918392536
NQ,GLOBEX,B1,1day,138,2016,0,241,E2,0.8985240382556121
NQ,GLOBEX,B1,1day,138,2016,0,241,E4,0.9785319552481238
NQ,GLOBEX,B1,1day,138,2017,1,196,E1_a_exp_L1-5,0.6079824640088863
NQ,GLOBEX,B1,1day,138,2017,1,196,E1_d_model_L1-5,1.4197024480236955
NQ,GLOBEX,B1,1day,138,2017,1,196,E1_a_exp_L1-10,0.4972777012753518
NQ,GLOBEX,B1,1day,138,2017,1,196,E1_d_model_L1-10,1.4823678894390862
NQ,GLOBEX,B1,1day,138,2017,1,196,E2,0.4861476450931919
NQ,GLOBEX,B1,1day,138,2017,1,196,E4,0.9208593340958954
NQ,GLOBEX,B1,1day,138,2017,2,39,E1_a_exp_L1-5,-0.40726726590659823
NQ,GLOBEX,B1,1day,138,2017,2,39,E1_d_model_L1-5,0.9345846106947463
NQ,GLOBEX,B1,1day,138,2017,2,39,E1_a_exp_L1-10,-0.4039093553308975
NQ,GLOBEX,B1,1day,138,2017,2,39,E1_d_model_L1-10,1.0407759749651677
NQ,GLOBEX,B1,1day,138,2017,2,39,E2,-0.14741565751591265
NQ,GLOBEX,B1,1day,138,2017,2,39,E4,0.8683636387986505
NQ,GLOBEX,B1,1day,138,2017,0,242,E1_a_exp_L1-5,0.713365730019598
NQ,GLOBEX,B1,1day,138,2017,0,242,E1_d_model_L1-5,1.5212553412228578
NQ,GLOBEX,B1,1day,138,2017,0,242,E1_a_exp_L1-10,0.6521673126961558
NQ,GLOBEX,B1,1day,138,2017,0,242,E1_d_model_L1-10,2.018745812517601
NQ,GLOBEX,B1,1day,138,2017,0,242,E2,0.5929486263107947
NQ,GLOBEX,B1,1day,138,2017,0,242,E4,0.946857086665265
NQ,GLOBEX,B1,1day,138,2018,1,72,E1_a_exp_L1-5,0.1426757965419613
NQ,GLOBEX,B1,1day,138,2018,1,72,E1_d_model_L1-5,0.2710112853830349
NQ,GLOBEX,B1,1day,138,2018,1,72,E1_a_exp_L1-10,0.2637873580434405
NQ,GLOBEX,B1,1day,138,2018,1,72,E1_d_model_L1-10,1.0327016111903926
NQ,GLOBEX,B1,1day,138,2018,1,72,E2,0.26856014636102654
NQ,GLOBEX,B1,1day,138,2018,1,72,E4,0.8969942441403224
NQ,GLOBEX,B1,1day,138,2018,2,84,E1_a_exp_L1-5,0.9038941083704277
NQ,GLOBEX,B1,1day,138,2018,2,84,E1_d_model_L1-5,-3.1908652312140626
NQ,GLOBEX,B1,1day,138,2018,2,84,E1_a_exp_L1-10,0.8546366566201202
NQ,GLOBEX,B1,1day,138,2018,2,84,E1_d_model_L1-10,2.814559429473238
NQ,GLOBEX,B1,1day,138,2018,2,84,E2,0.49153139291439524
NQ,GLOBEX,B1,1day,138,2018,2,84,E4,0.9184261531893575
NQ,GLOBEX,B1,1day,138,2018,3,87,E1_a_exp_L1-5,1.2133837955967965
NQ,GLOBEX,B1,1day,138,2018,3,87,E1_d_model_L1-5,-3.177776468641175
NQ,GLOBEX,B1,1day,138,2018,3,87,E1_a_exp_L1-10,1.2768296403718609
NQ,GLOBEX,B1,1day,138,2018,3,87,E1_d_model_L1-10,-2.157679377276497
NQ,GLOBEX,B1,1day,138,2018,3,87,E2,0.9046757919889706
NQ,GLOBEX,B1,1day,138,2018,3,87,E4,0.9533899295096074
NQ,GLOBEX,B1,1day,138,2018,0,243,E1_a_exp_L1-5,0.8426163115369851
NQ,GLOBEX,B1,1day,138,2018,0,243,E1_d_model_L1-5,1.0463501829158368
NQ,GLOBEX,B1,1day,138,2018,0,243,E1_a_exp_L1-10,0.8841131704117109
NQ,GLOBEX,B1,1day,138,2018,0,243,E1_d_model_L1-10,1.5073313291297963
NQ,GLOBEX,B1,1day,138,2018,0,243,E2,0.8623308916612742
NQ,GLOBEX,B1,1day,138,2018,0,243,E4,0.9804733416658006
NQ,GLOBEX,B1,1day,138,2019,1,99,E1_a_exp_L1-5,0.39652474168693785
NQ,GLOBEX,B1,1day,138,2019,1,99,E1_d_model_L1-5,0.641545137756679
NQ,GLOBEX,B1,1day,138,2019,1,99,E1_a_exp_L1-10,0.38963737910783763
NQ,GLOBEX,B1,1day,138,2019,1,99,E1_d_model_L1-10,0.8381003437963302
NQ,GLOBEX,B1,1day,138,2019,1,99,E2,0.5022131659065808
NQ,GLOBEX,B1,1day,138,2019,1,99,E4,0.9402045910709276
NQ,GLOBEX,B1,1day,138,2019,2,93,E1_a_exp_L1-5,0.2858049405242905
NQ,GLOBEX,B1,1day,138,2019,2,93,E1_d_model_L1-5,0.45469176171091547
NQ,GLOBEX,B1,1day,138,2019,2,93,E1_a_exp_L1-10,0.4358213842513792
NQ,GLOBEX,B1,1day,138,2019,2,93,E1_d_model_L1-10,-10.573750292756152
NQ,GLOBEX,B1,1day,138,2019,2,93,E2,0.5054635767687369
NQ,GLOBEX,B1,1day,138,2019,2,93,E4,0.9109454460371164
NQ,GLOBEX,B1,1day,138,2019,3,51,E1_a_exp_L1-5,0.7929606624117993
NQ,GLOBEX,B1,1day,138,2019,3,51,E1_d_model_L1-5,-7.810919608744692
NQ,GLOBEX,B1,1day,138,2019,3,51,E1_a_exp_L1-10,0.9418321573362248
NQ,GLOBEX,B1,1day,138,2019,3,51,E1_d_model_L1-10,-1.09342795214492
NQ,GLOBEX,B1,1day,138,2019,3,51,E2,0.3413089731963867
NQ,GLOBEX,B1,1day,138,2019,3,51,E4,0.9275189982320986
NQ,GLOBEX,B1,1day,138,2019,0,243,E1_a_exp_L1-5,0.7683218669382191
NQ,GLOBEX,B1,1day,138,2019,0,243,E1_d_model_L1-5,1.1326492258901362
NQ,GLOBEX,B1,1day,138,2019,0,243,E1_a_exp_L1-10,0.725243590828565
NQ,GLOBEX,B1,1day,138,2019,0,243,E1_d_model_L1-10,1.3037429342010527
NQ,GLOBEX,B1,1day,138,2019,0,243,E2,0.7294346006068295
NQ,GLOBEX,B1,1day,138,2019,0,243,E4,0.9692316157032093
NQ,GLOBEX,B1,1day,138,2020,1,34,E1_a_exp_L1-5,-0.03468280447504343
NQ,GLOBEX,B1,1day,138,2020,1,34,E1_d_model_L1-5,-0.03697882218383839
NQ,GLOBEX,B1,1day,138,2020,1,34,E1_a_exp_L1-10,-0.020414536771274833
NQ,GLOBEX,B1,1day,138,2020,1,34,E1_d_model_L1-10,-0.022192808125733255
NQ,GLOBEX,B1,1day,138,2020,1,34,E2,0.4985492239406954
NQ,GLOBEX,B1,1day,138,2020,1,34,E4,0.9440473609599028
NQ,GLOBEX,B1,1day,138,2020,2,74,E1_a_exp_L1-5,0.4348550245499016
NQ,GLOBEX,B1,1day,138,2020,2,74,E1_d_model_L1-5,-0.4645629056918719
NQ,GLOBEX,B1,1day,138,2020,2,74,E1_a_exp_L1-10,0.43478915230900333
NQ,GLOBEX,B1,1day,138,2020,2,74,E1_d_model_L1-10,-1.458810272254023
NQ,GLOBEX,B1,1day,138,2020,2,74,E2,-0.053143843516253425
NQ,GLOBEX,B1,1day,138,2020,2,74,E4,0.8896648501707766
NQ,GLOBEX,B1,1day,138,2020,3,136,E1_a_exp_L1-5,0.9013105074974972
NQ,GLOBEX,B1,1day,138,2020,3,136,E1_d_model_L1-5,1.2327750898069536
NQ,GLOBEX,B1,1day,138,2020,3,136,E1_a_exp_L1-10,0.841495357447133
NQ,GLOBEX,B1,1day,138,2020,3,136,E1_d_model_L1-10,1.4182489656869717
NQ,GLOBEX,B1,1day,138,2020,3,136,E2,0.9179421887225124
NQ,GLOBEX,B1,1day,138,2020,3,136,E4,0.9762363807595381
NQ,GLOBEX,B1,1day,138,2020,0,244,E1_a_exp_L1-5,0.8556975308941132
NQ,GLOBEX,B1,1day,138,2020,0,244,E1_d_model_L1-5,1.028572885189358
NQ,GLOBEX,B1,1day,138,2020,0,244,E1_a_exp_L1-10,0.8693517120880556
NQ,GLOBEX,B1,1day,138,2020,0,244,E1_d_model_L1-10,1.2898746602590643
NQ,GLOBEX,B1,1day,138,2020,0,244,E2,0.9106819111403821
NQ,GLOBEX,B1,1day,138,2020,0,244,E4,0.9855586830480441
NQ,GLOBEX,B1,1day,138,2021,1,88,E1_a_exp_L1-5,0.328460414721186
NQ,GLOBEX,B1,1day,138,2021,1,88,E1_d_model_L1-5,-0.261686799555195
NQ,GLOBEX,B1,1day,138,2021,1,88,E1_a_exp_L1-10,0.3278601966634045
NQ,GLOBEX,B1,1day,138,2021,1,88,E1_d_model_L1-10,-0.26159909734436887
NQ,GLOBEX,B1,1day,138,2021,1,88,E2,0.5389624651536559
NQ,GLOBEX,B1,1day,138,2021,1,88,E4,0.9443411684084443
NQ,GLOBEX,B1,1day,138,2021,2,93,E1_a_exp_L1-5,1.0027510958188441
NQ,GLOBEX,B1,1day,138,2021,2,93,E1_d_model_L1-5,-0.7250559650167105
NQ,GLOBEX,B1,1day,138,2021,2,93,E1_a_exp_L1-10,1.003302285587204
NQ,GLOBEX,B1,1day,138,2021,2,93,E1_d_model_L1-10,-0.790598620239122
NQ,GLOBEX,B1,1day,138,2021,2,93,E2,0.381376013217714
NQ,GLOBEX,B1,1day,138,2021,2,93,E4,0.8910000165746252
NQ,GLOBEX,B1,1day,138,2021,3,65,E1_a_exp_L1-5,0.7995618578915046
NQ,GLOBEX,B1,1day,138,2021,3,65,E1_d_model_L1-5,7.522975584301782
NQ,GLOBEX,B1,1day,138,2021,3,65,E1_a_exp_L1-10,0.3224242112888851
NQ,GLOBEX,B1,1day,138,2021,3,65,E1_d_model_L1-10,0.9046416750319484
NQ,GLOBEX,B1,1day,138,2021,3,65,E2,0.7002008388807212
NQ,GLOBEX,B1,1day,138,2021,3,65,E4,0.947959126117535
NQ,GLOBEX,B1,1day,138,2021,0,246,E1_a_exp_L1-5,0.7621311918879924
NQ,GLOBEX,B1,1day,138,2021,0,246,E1_d_model_L1-5,1.1937452686433743
NQ,GLOBEX,B1,1day,138,2021,0,246,E1_a_exp_L1-10,0.7873811432653846
NQ,GLOBEX,B1,1day,138,2021,0,246,E1_d_model_L1-10,1.803328394991182
NQ,GLOBEX,B1,1day,138,2021,0,246,E2,0.7966800364697647
NQ,GLOBEX,B1,1day,138,2021,0,246,E4,0.9750947332402806
NQ,GLOBEX,B1,1day,138,2022,2,40,E1_a_exp_L1-5,0.12387583749116747
NQ,GLOBEX,B1,1day,138,2022,2,40,E1_d_model_L1-5,0.16072848865833797
NQ,GLOBEX,B1,1day,138,2022,2,40,E1_a_exp_L1-10,0.1901295171345877
NQ,GLOBEX,B1,1day,138,2022,2,40,E1_d_model_L1-10,4.843057646006281
NQ,GLOBEX,B1,1day,138,2022,2,40,E2,-0.6210747541834197
NQ,GLOBEX,B1,1day,138,2022,2,40,E4,0.8378048022693576
NQ,GLOBEX,B1,1day,138,2022,3,202,E1_a_exp_L1-5,0.5084242387023671
NQ,GLOBEX,B1,1day,138,2022,3,202,E1_d_model_L1-5,0.7580683932433488
NQ,GLOBEX,B1,1day,138,2022,3,202,E1_a_exp_L1-10,0.5385964294692515
NQ,GLOBEX,B1,1day,138,2022,3,202,E1_d_model_L1-10,1.2225968408261114
NQ,GLOBEX,B1,1day,138,2022,3,202,E2,0.5105407148882185
NQ,GLOBEX,B1,1day,138,2022,3,202,E4,0.9313982501574907
NQ,GLOBEX,B1,1day,138,2022,0,245,E1_a_exp_L1-5,0.5634259470175671
NQ,GLOBEX,B1,1day,138,2022,0,245,E1_d_model_L1-5,0.7784983955095504
NQ,GLOBEX,B1,1day,138,2022,0,245,E1_a_exp_L1-10,0.55551073066095
NQ,GLOBEX,B1,1day,138,2022,0,245,E1_d_model_L1-10,1.0091621892354146
NQ,GLOBEX,B1,1day,138,2022,0,245,E2,0.5599711875691156
NQ,GLOBEX,B1,1day,138,2022,0,245,E4,0.9500550322881421
NQ,GLOBEX,B1,1day,138,2023,1,50,E1_a_exp_L1-5,0.5087085450111526
NQ,GLOBEX,B1,1day,138,2023,1,50,E1_d_model_L1-5,-0.4547483023023296
NQ,GLOBEX,B1,1day,138,2023,1,50,E1_a_exp_L1-10,0.5090151030820318
NQ,GLOBEX,B1,1day,138,2023,1,50,E1_d_model_L1-10,-0.5327797752623171
NQ,GLOBEX,B1,1day,138,2023,1,50,E2,0.5800189848269397
NQ,GLOBEX,B1,1day,138,2023,1,50,E4,0.9640969288178187
NQ,GLOBEX,B1,1day,138,2023,2,134,E1_a_exp_L1-5,0.5024969465553571
NQ,GLOBEX,B1,1day,138,2023,2,134,E1_d_model_L1-5,0.7493298156142162
NQ,GLOBEX,B1,1day,138,2023,2,134,E1_a_exp_L1-10,0.5220952541491473
NQ,GLOBEX,B1,1day,138,2023,2,134,E1_d_model_L1-10,1.141747912912847
NQ,GLOBEX,B1,1day,138,2023,2,134,E2,0.6684510046326686
NQ,GLOBEX,B1,1day,138,2023,2,134,E4,0.88355450951485
NQ,GLOBEX,B1,1day,138,2023,3,60,E1_a_exp_L1-5,0.30830007540584164
NQ,GLOBEX,B1,1day,138,2023,3,60,E1_d_model_L1-5,0.33869257584542545
NQ,GLOBEX,B1,1day,138,2023,3,60,E1_a_exp_L1-10,0.30440889169540786
NQ,GLOBEX,B1,1day,138,2023,3,60,E1_d_model_L1-10,0.3666587633264874
NQ,GLOBEX,B1,1day,138,2023,3,60,E2,0.17546850531472166
NQ,GLOBEX,B1,1day,138,2023,3,60,E4,0.9061318938265098
NQ,GLOBEX,B1,1day,138,2023,0,244,E1_a_exp_L1-5,0.5010029491262434
NQ,GLOBEX,B1,1day,138,2023,0,244,E1_d_model_L1-5,0.6620278365079518
NQ,GLOBEX,B1,1day,138,2023,0,244,E1_a_exp_L1-10,0.46879907802295584
NQ,GLOBEX,B1,1day,138,2023,0,244,E1_d_model_L1-10,0.7298539075935653
NQ,GLOBEX,B1,1day,138,2023,0,244,E2,0.6130653837771571
NQ,GLOBEX,B1,1day,138,2023,0,244,E4,0.9531568415299537
NQ,GLOBEX,B1,1day,138,0,1,650,E1_a_exp_L1-5,0.41799416519087795
NQ,GLOBEX,B1,1day,138,0,1,650,E1_d_model_L1-5,0.6346820424189737
NQ,GLOBEX,B1,1day,138,0,1,650,E1_a_exp_L1-10,0.35367792728355
NQ,GLOBEX,B1,1day,138,0,1,650,E1_d_model_L1-10,0.5780825161622103
NQ,GLOBEX,B1,1day,138,0,1,650,E2,0.5685671804563835
NQ,GLOBEX,B1,1day,138,0,1,650,E4,0.9454283953578568
NQ,GLOBEX,B1,1day,138,0,2,649,E1_a_exp_L1-5,0.44410394149094856
NQ,GLOBEX,B1,1day,138,0,2,649,E1_d_model_L1-5,0.6803277390545704
NQ,GLOBEX,B1,1day,138,0,2,649,E1_a_exp_L1-10,0.3895109077789608
NQ,GLOBEX,B1,1day,138,0,2,649,E1_d_model_L1-10,0.7130626957508536
NQ,GLOBEX,B1,1day,138,0,2,649,E2,0.4543569058729211
NQ,GLOBEX,B1,1day,138,0,2,649,E4,0.9187523023392402
NQ,GLOBEX,B1,1day,138,0,3,649,E1_a_exp_L1-5,0.7248409283395391
NQ,GLOBEX,B1,1day,138,0,3,649,E1_d_model_L1-5,1.0304424971626498
NQ,GLOBEX,B1,1day,138,0,3,649,E1_a_exp_L1-10,0.6670895460589739
NQ,GLOBEX,B1,1day,138,0,3,649,E1_d_model_L1-10,1.1914824181290113
NQ,GLOBEX,B1,1day,138,0,3,649,E2,0.7926685473750846
NQ,GLOBEX,B1,1day,138,0,3,649,E4,0.9616496951280609
NQ,GLOBEX,B1,1day,138,0,0,1948,E1_a_exp_L1-5,0.8274109497339138
NQ,GLOBEX,B1,1day,138,0,0,1948,E1_d_model_L1-5,0.9402199113276055
NQ,GLOBEX,B1,1day,138,0,0,1948,E1_a_exp_L1-10,0.8155541894314104
NQ,GLOBEX,B1,1day,138,0,0,1948,E1_d_model_L1-10,1.0270379259977656
NQ,GLOBEX,B1,1day,138,0,0,1948,E2,0.8667132325925622
NQ,GLOBEX,B1,1day,138,0,0,1948,E4,0.983021843235989
NQ,GLOBEX,B1,1day,345,2016,1,108,E1_a_exp_L1-5,0.8717015929835
NQ,GLOBEX,B1,1day,345,2016,1,108,E1_d_model_L1-5,6.190238414115503
NQ,GLOBEX,B1,1day,345,2016,1,108,E1_a_exp_L1-10,0.7989063372597007
NQ,GLOBEX,B1,1day,345,2016,1,108,E1_d_model_L1-10,4.117944721775005
NQ,GLOBEX,B1,1day,345,2016,1,108,E2,0.4953587302427623
NQ,GLOBEX,B1,1day,345,2016,1,108,E4,0.9619497089501117
NQ,GLOBEX,B1,1day,345,2016,2,92,E1_a_exp_L1-5,0.6122254984825505
NQ,GLOBEX,B1,1day,345,2016,2,92,E1_d_model_L1-5,1.243280817113445
NQ,GLOBEX,B1,1day,345,2016,2,92,E1_a_exp_L1-10,0.591382611661138
NQ,GLOBEX,B1,1day,345,2016,2,92,E1_d_model_L1-10,1.6524479852219554
NQ,GLOBEX,B1,1day,345,2016,2,92,E2,0.7626839235060301
NQ,GLOBEX,B1,1day,345,2016,2,92,E4,0.9686969627465206
NQ,GLOBEX,B1,1day,345,2016,3,41,E1_a_exp_L1-5,0.8028785308787862
NQ,GLOBEX,B1,1day,345,2016,3,41,E1_d_model_L1-5,2.208792748388751
NQ,GLOBEX,B1,1day,345,2016,3,41,E1_a_exp_L1-10,0.8979815602301549
NQ,GLOBEX,B1,1day,345,2016,3,41,E1_d_model_L1-10,-12.38850942504622
NQ,GLOBEX,B1,1day,345,2016,3,41,E2,0.7080333714609479
NQ,GLOBEX,B1,1day,345,2016,3,41,E4,0.9846381051902767
NQ,GLOBEX,B1,1day,345,2016,0,241,E1_a_exp_L1-5,0.8161876739697824
NQ,GLOBEX,B1,1day,345,2016,0,241,E1_d_model_L1-5,1.0068639211939028
NQ,GLOBEX,B1,1day,345,2016,0,241,E1_a_exp_L1-10,0.8046171494094551
NQ,GLOBEX,B1,1day,345,2016,0,241,E1_d_model_L1-10,1.1529755150139425
NQ,GLOBEX,B1,1day,345,2016,0,241,E2,0.9127972857211026
NQ,GLOBEX,B1,1day,345,2016,0,241,E4,0.9905907457563404
NQ,GLOBEX,B1,1day,345,2017,1,196,E1_a_exp_L1-5,0.651582099875958
NQ,GLOBEX,B1,1day,345,2017,1,196,E1_d_model_L1-5,1.4633405310194283
NQ,GLOBEX,B1,1day,345,2017,1,196,E1_a_exp_L1-10,0.5582757141837946
NQ,GLOBEX,B1,1day,345,2017,1,196,E1_d_model_L1-10,1.673606367944631
NQ,GLOBEX,B1,1day,345,2017,1,196,E2,0.5313454226635344
NQ,GLOBEX,B1,1day,345,2017,1,196,E4,0.9610726025865933
NQ,GLOBEX,B1,1day,345,2017,2,39,E1_a_exp_L1-5,0.05848869003828759
NQ,GLOBEX,B1,1day,345,2017,2,39,E1_d_model_L1-5,0.0625922553592866
NQ,GLOBEX,B1,1day,345,2017,2,39,E1_a_exp_L1-10,0.037040363628940594
NQ,GLOBEX,B1,1day,345,2017,2,39,E1_d_model_L1-10,0.15112589835653628
NQ,GLOBEX,B1,1day,345,2017,2,39,E2,0.042056853960138765
NQ,GLOBEX,B1,1day,345,2017,2,39,E4,0.9494864296490724
NQ,GLOBEX,B1,1day,345,2017,0,242,E1_a_exp_L1-5,0.7712770403326962
NQ,GLOBEX,B1,1day,345,2017,0,242,E1_d_model_L1-5,1.6164374462537165
NQ,GLOBEX,B1,1day,345,2017,0,242,E1_a_exp_L1-10,0.7104695091885989
NQ,GLOBEX,B1,1day,345,2017,0,242,E1_d_model_L1-10,2.1329012637556715
NQ,GLOBEX,B1,1day,345,2017,0,242,E2,0.5937254656131344
NQ,GLOBEX,B1,1day,345,2017,0,242,E4,0.9756836661584737
NQ,GLOBEX,B1,1day,345,2018,1,72,E1_a_exp_L1-5,0.12301072991672167
NQ,GLOBEX,B1,1day,345,2018,1,72,E1_d_model_L1-5,0.138598267952508
NQ,GLOBEX,B1,1day,345,2018,1,72,E1_a_exp_L1-10,0.1836858246723058
NQ,GLOBEX,B1,1day,345,2018,1,72,E1_d_model_L1-10,0.3945385782763204
NQ,GLOBEX,B1,1day,345,2018,1,72,E2,0.3263992693111766
NQ,GLOBEX,B1,1day,345,2018,1,72,E4,0.9534340482270918
NQ,GLOBEX,B1,1day,345,2018,2,84,E1_a_exp_L1-5,0.9671162442287301
NQ,GLOBEX,B1,1day,345,2018,2,84,E1_d_model_L1-5,-13.242193071779932
NQ,GLOBEX,B1,1day,345,2018,2,84,E1_a_exp_L1-10,0.8664565916520944
NQ,GLOBEX,B1,1day,345,2018,2,84,E1_d_model_L1-10,3.4785669396228522
NQ,GLOBEX,B1,1day,345,2018,2,84,E2,0.5414744809435998
NQ,GLOBEX,B1,1day,345,2018,2,84,E4,0.9639268765763741
NQ,GLOBEX,B1,1day,345,2018,3,87,E1_a_exp_L1-5,1.2750038059790538
NQ,GLOBEX,B1,1day,345,2018,3,87,E1_d_model_L1-5,-4.8178122946300235
NQ,GLOBEX,B1,1day,345,2018,3,87,E1_a_exp_L1-10,1.338663904164243
NQ,GLOBEX,B1,1day,345,2018,3,87,E1_d_model_L1-10,-2.777488310751621
NQ,GLOBEX,B1,1day,345,2018,3,87,E2,0.8231210042699476
NQ,GLOBEX,B1,1day,345,2018,3,87,E4,0.9804579504550325
NQ,GLOBEX,B1,1day,345,2018,0,243,E1_a_exp_L1-5,0.8617185743511764
NQ,GLOBEX,B1,1day,345,2018,0,243,E1_d_model_L1-5,1.079261946202975
NQ,GLOBEX,B1,1day,345,2018,0,243,E1_a_exp_L1-10,0.90469503874552
NQ,GLOBEX,B1,1day,345,2018,0,243,E1_d_model_L1-10,1.5139622585516674
NQ,GLOBEX,B1,1day,345,2018,0,243,E2,0.8335902360410526
NQ,GLOBEX,B1,1day,345,2018,0,243,E4,0.9914323799486654
NQ,GLOBEX,B1,1day,345,2019,1,99,E1_a_exp_L1-5,0.43476502908422426
NQ,GLOBEX,B1,1day,345,2019,1,99,E1_d_model_L1-5,0.6225530593355717
NQ,GLOBEX,B1,1day,345,2019,1,99,E1_a_exp_L1-10,0.44058748219466143
NQ,GLOBEX,B1,1day,345,2019,1,99,E1_d_model_L1-10,0.8459820118220187
NQ,GLOBEX,B1,1day,345,2019,1,99,E2,0.5634582908016446
NQ,GLOBEX,B1,1day,345,2019,1,99,E4,0.9732607055182593
NQ,GLOBEX,B1,1day,345,2019,2,93,E1_a_exp_L1-5,0.5161506726258209
NQ,GLOBEX,B1,1day,345,2019,2,93,E1_d_model_L1-5,1.3084956735987754
NQ,GLOBEX,B1,1day,345,2019,2,93,E1_a_exp_L1-10,0.6563639406086237
NQ,GLOBEX,B1,1day,345,2019,2,93,E1_d_model_L1-10,-12.274319698674516
NQ,GLOBEX,B1,1day,345,2019,2,93,E2,0.7120785734256844
NQ,GLOBEX,B1,1day,345,2019,2,93,E4,0.9602734447838055
NQ,GLOBEX,B1,1day,345,2019,3,51,E1_a_exp_L1-5,0.8180652169317183
NQ,GLOBEX,B1,1day,345,2019,3,51,E1_d_model_L1-5,-60.04495514188928
NQ,GLOBEX,B1,1day,345,2019,3,51,E1_a_exp_L1-10,0.9957385914743415
NQ,GLOBEX,B1,1day,345,2019,3,51,E1_d_model_L1-10,-1.3130842457805305
NQ,GLOBEX,B1,1day,345,2019,3,51,E2,0.3875449211755239
NQ,GLOBEX,B1,1day,345,2019,3,51,E4,0.9713972715407506
NQ,GLOBEX,B1,1day,345,2019,0,243,E1_a_exp_L1-5,0.7990700471609594
NQ,GLOBEX,B1,1day,345,2019,0,243,E1_d_model_L1-5,1.1782199288643571
NQ,GLOBEX,B1,1day,345,2019,0,243,E1_a_exp_L1-10,0.7419286331263331
NQ,GLOBEX,B1,1day,345,2019,0,243,E1_d_model_L1-10,1.32465363339555
NQ,GLOBEX,B1,1day,345,2019,0,243,E2,0.7584928162936785
NQ,GLOBEX,B1,1day,345,2019,0,243,E4,0.9866993410451456
NQ,GLOBEX,B1,1day,345,2020,1,34,E1_a_exp_L1-5,-0.035884245506527135
NQ,GLOBEX,B1,1day,345,2020,1,34,E1_d_model_L1-5,-0.03830163787932579
NQ,GLOBEX,B1,1day,345,2020,1,34,E1_a_exp_L1-10,-0.016838019505676854
NQ,GLOBEX,B1,1day,345,2020,1,34,E1_d_model_L1-10,-0.15339228783054012
NQ,GLOBEX,B1,1day,345,2020,1,34,E2,0.4953121269177491
NQ,GLOBEX,B1,1day,345,2020,1,34,E4,0.9749358928763755
NQ,GLOBEX,B1,1day,345,2020,2,74,E1_a_exp_L1-5,0.34215086495452723
NQ,GLOBEX,B1,1day,345,2020,2,74,E1_d_model_L1-5,1.08670875488662
NQ,GLOBEX,B1,1day,345,2020,2,74,E1_a_exp_L1-10,0.3884216979728707
NQ,GLOBEX,B1,1day,345,2020,2,74,E1_d_model_L1-10,4.218152820803403
NQ,GLOBEX,B1,1day,345,2020,2,74,E2,0.088112360402883
NQ,GLOBEX,B1,1day,345,2020,2,74,E4,0.9463493081400735
NQ,GLOBEX,B1,1day,345,2020,3,136,E1_a_exp_L1-5,0.9064124308483119
NQ,GLOBEX,B1,1day,345,2020,3,136,E1_d_model_L1-5,1.207125122565615
NQ,GLOBEX,B1,1day,345,2020,3,136,E1_a_exp_L1-10,0.8518677228951405
NQ,GLOBEX,B1,1day,345,2020,3,136,E1_d_model_L1-10,1.383650620128332
NQ,GLOBEX,B1,1day,345,2020,3,136,E2,0.888745100208641
NQ,GLOBEX,B1,1day,345,2020,3,136,E4,0.9902636422094618
NQ,GLOBEX,B1,1day,345,2020,0,244,E1_a_exp_L1-5,0.882974353081499
NQ,GLOBEX,B1,1day,345,2020,0,244,E1_d_model_L1-5,1.0792507811827379
NQ,GLOBEX,B1,1day,345,2020,0,244,E1_a_exp_L1-10,0.8930290349217279
NQ,GLOBEX,B1,1day,345,2020,0,244,E1_d_model_L1-10,1.2852533666803247
NQ,GLOBEX,B1,1day,345,2020,0,244,E2,0.8973622118817082
NQ,GLOBEX,B1,1day,345,2020,0,244,E4,0.993921823990861
NQ,GLOBEX,B1,1day,345,2021,1,88,E1_a_exp_L1-5,0.5804374792711698
