root,geom,btag,horizon,M,year,tercile,n,E1_a_exp_L1-10,E1_a_exp_L1-5,E1_d_model_L1-10,E1_d_model_L1-5,E2,E4,disagreement
ES,GLOBEX,B0,1day,23,2019,0,243,0.689802214979217,0.67436841847081,1.3406535222025286,0.9577454948627951,0.644633096120592,0.8936536000852104,0.6960204260819366
ES,GLOBEX,B0,1day,23,2019,1,90,0.2535911248273393,0.18575903492141185,2.414161973515476,0.3554747420260457,0.13784544648482305,0.733021604445375,2.276316527030653
ES,GLOBEX,B0,1day,23,2019,2,99,0.424793744668469,0.32924791947612136,-1.1260174136844487,2.8560289757150272,-0.47947814217161344,0.552747717784448,3.9820463893994757
ES,GLOBEX,B0,1day,23,2019,3,54,0.3260434811021051,0.17486994499553585,-1.3863793752680738,0.28204800654319284,-0.6461517809188615,0.7491620270090497,2.1355414022771235
ES,GLOBEX,B0,1day,23,2020,0,244,0.822671818540408,0.8205617797117218,1.122738442463737,0.9623762584159866,0.8182591298956464,0.9458639069678186,0.3044793125680906
ES,GLOBEX,B0,1day,23,2020,1,30,0.5193306294574136,0.5192308993224795,-0.43062249907197786,-0.4308194202726148,0.4360741462344473,0.7705453639310168,1.2013647842036317
ES,GLOBEX,B0,1day,23,2020,2,71,0.5444941951452265,0.5780801017983251,-1.1167322533218018,-0.7531617660287959,-1.3939707035959854,0.57588724365644,1.9720508053943107
ES,GLOBEX,B0,1day,23,2020,3,143,0.7784316469603829,0.8016679700898969,1.153148861683737,0.9878177063947073,0.7615530681550952,0.9077466285343141,0.39159579352864193
ES,GLOBEX,B0,1day,23,2021,0,246,0.7720211278577639,0.7741265849023923,2.17076471492796,1.4060521740255412,0.7420384291356271,0.9074192567152055,1.428726285792333
ES,GLOBEX,B0,1day,23,2021,1,90,-0.03829285332699377,-0.03390404943935311,-0.17815132187217114,-0.17835747261425333,0.40512628675644813,0.7467170283789311,0.9250745009931844
ES,GLOBEX,B0,1day,23,2021,2,96,0.2599233894993374,0.27150831414921944,-0.39884781490216376,-0.5794687748978032,-0.9123363366100726,0.38587483020159663,1.2982111668116691
ES,GLOBEX,B0,1day,23,2021,3,60,0.38285605110611504,0.3819433667939582,-0.28493809949423277,-0.2846886739012503,0.1966327060461192,0.7715074868197239,1.0564455863139566
ES,GLOBEX,B0,1day,23,2022,0,245,0.47337642921028733,0.4413846680318642,0.7699935001315653,0.5246633710867602,0.39740566731192684,0.8412693831041593,0.4438637157922325
ES,GLOBEX,B0,1day,23,2022,2,42,-0.1198926756101148,-0.1332297525741692,-0.2032347260769495,-0.19753332055831335,-1.7701815290757443,0.2593527940893614,2.0295343231651057
ES,GLOBEX,B0,1day,23,2022,3,201,0.41372417075860674,0.35896518678667144,1.0576228170113493,0.5607247225002313,0.1334656202389123,0.7752470524759337,0.924157196772437
ES,GLOBEX,B0,1day,23,2023,0,244,0.43981611076237076,0.45372779635335303,0.7219748495772519,0.6154972228269713,0.40571450046533786,0.8472504517973424,0.4415359513320045
ES,GLOBEX,B0,1day,23,2023,1,61,-0.32130782360835597,-0.3222895615877918,0.23102472281123806,0.23154316096912783,0.12247990433846512,0.7511782875708806,1.0734678491586724
ES,GLOBEX,B0,1day,23,2023,2,124,0.27752136967882646,0.20280419597936364,0.4609206521814294,0.22274868843998583,-0.3177381528789201,0.4501764770613885,0.7786588050603496
ES,GLOBEX,B0,1day,23,2023,3,59,0.26684801873082536,0.2603387743550168,-0.37601534866765446,-0.539587783178043,-0.8321760863354787,0.6710844211988929,1.5032605075343715
ES,GLOBEX,B0,1day,46,0,0,1953,0.7913680608120787,0.8119765781594332,1.0113243987002927,0.9226880824936327,0.8248711970550859,0.9602298171838403,0.219956337888214
ES,GLOBEX,B0,1day,46,0,1,651,0.27543077561239127,0.283744893302497,0.415634040118172,0.37837609729743177,0.4815485612200606,0.8577046120034502,0.5822738363910589
ES,GLOBEX,B0,1day,46,0,2,651,0.3097004630120963,0.2980606644489545,0.6208493691501246,0.42319970411009467,-0.030728494902600628,0.7577560440748581,0.7884845389774587
ES,GLOBEX,B0,1day,46,0,3,651,0.6299831637763151,0.6390960757065245,0.9696138936836965,0.8295340739163953,0.6546382508710525,0.906572000290486,0.3396307299073814
ES,GLOBEX,B0,1day,46,2016,0,245,0.6790575147776649,0.7227969051966426,1.0214165484263655,0.954364805132173,0.8410996193162568,0.9477926218316969,0.3423590336487007
ES,GLOBEX,B0,1day,46,2016,1,94,0.5942672116999871,0.6407762833791727,19.66959081259658,-4.57289785470252,0.549559842013059,0.8543615939758589,24.2424886672991
ES,GLOBEX,B0,1day,46,2016,2,101,0.03468581082493585,0.04292485118779983,0.05499126177268398,0.12397018513083494,-0.09762835661491183,0.7523268904220345,0.8499552470369464
ES,GLOBEX,B0,1day,46,2016,3,50,0.12215705186288194,0.09793626527332705,0.2943993386944983,1.1383410163604764,0.6159263272415492,0.8984201704125838,1.0404047510871492
ES,GLOBEX,B0,1day,46,2017,0,243,0.47837581036434096,0.5126884907294752,1.4224043394453314,1.0519862517402565,0.48418193275831295,0.8713456279633254,0.9440285290809904
ES,GLOBEX,B0,1day,46,2017,1,204,0.35329988486091485,0.32673081501697515,0.8849397914400212,0.530419178661364,0.42613121150722555,0.8231999489558836,0.558208976423046
ES,GLOBEX,B0,1day,46,2017,2,37,0.03212379626942034,-0.07352565332802753,0.03555353396979747,0.13829679822447882,-1.1700263636704717,0.6416868652940849,1.8117132289645568
ES,GLOBEX,B0,1day,46,2018,0,243,0.8153160352061921,0.8315055239314905,1.298086014249901,1.0327381525147794,0.8266883909026689,0.953572327753406,0.482769979043709
ES,GLOBEX,B0,1day,46,2018,1,80,0.5537246490825055,0.6460123337317545,1.8805134705650102,7.174110094674968,0.5109500957111149,0.7894304836816446,6.663159998963853
ES,GLOBEX,B0,1day,46,2018,2,81,0.48671963670090396,0.3672510853405918,1.5894974789866312,0.453677777560449,0.1143411100538966,0.7362891521876849,1.4751563689327345
ES,GLOBEX,B0,1day,46,2018,3,82,0.8699417887821677,0.8706587712332332,-12.972288736193233,-21.4596562763901,0.7632209817831788,0.8903043263352348,22.349960602725332
ES,GLOBEX,B0,1day,46,2019,0,243,0.7154261768446433,0.7090151422304544,1.39190763199206,1.0168876032009393,0.7051935250801836,0.9331936102986325,0.6867141069118764
ES,GLOBEX,B0,1day,46,2019,1,90,0.18587974832447154,0.13631625420235405,0.8212089982404636,0.22951628510551886,0.22768989504017711,0.8393950674735822,0.7030788132712281
ES,GLOBEX,B0,1day,46,2019,2,99,0.2793006671902399,0.2508276339814615,1.3942858232871576,0.5188924564185331,0.16098419610416534,0.7486274903917998,1.2333016271829922
ES,GLOBEX,B0,1day,46,2019,3,54,0.7441527513097184,0.45726459372190464,-1.0338877563913351,2.508032826567738,0.04005701754453961,0.7547718481669369,3.541920582959073
ES,GLOBEX,B0,1day,46,2020,0,244,0.8774579820164342,0.8617364873536709,1.2374144205800253,1.0106606039032722,0.85736937867908,0.9681959272792143,0.38004504190094524
ES,GLOBEX,B0,1day,46,2020,1,30,0.15573519859384935,0.08662745669384654,-0.4281062837561714,-0.427797201650791,0.6432344817954966,0.8650907097962419,1.2931969935524132
ES,GLOBEX,B0,1day,46,2020,2,71,0.2160017640745163,0.2971585346341961,0.9369901616655986,1.1904167440500295,-0.20763908045788845,0.7291939927676236,1.398055824507918
ES,GLOBEX,B0,1day,46,2020,3,143,0.8303613629513047,0.8571054305352207,1.2951930650209709,1.0834848574223637,0.793006683269427,0.9476422682691451,0.5021863817515438
ES,GLOBEX,B0,1day,46,2021,0,246,0.8097902337182478,0.8287511576092255,2.1459300160032426,1.4854968701305713,0.778884124964136,0.9432613561328866,1.3670458910391066
ES,GLOBEX,B0,1day,46,2021,1,90,0.06708671282644993,0.05909999660698173,0.1359932571714084,0.0646682205697158,0.3906642957529048,0.8432774645284653,0.7841774679214836
ES,GLOBEX,B0,1day,46,2021,2,96,0.6912269993378357,0.6918305005275597,-0.4453926890916114,-0.4743955283875599,0.05800627330911956,0.7538973030038498,1.2282928313914097
ES,GLOBEX,B0,1day,46,2021,3,60,0.6499865760649317,0.64801444624765,-0.502658849763687,-0.502246184363456,0.3909229033142061,0.8612987179991447,1.3639575677628317
ES,GLOBEX,B0,1day,46,2022,0,245,0.5454030165762621,0.5426673745646682,0.9489819156536355,0.7159361026704986,0.5067438705512309,0.8947588492365035,0.4422380451024046
ES,GLOBEX,B0,1day,46,2022,2,42,0.6060568070619401,0.6080922188467287,-0.38139980908727195,-0.5468446804538524,-1.0545821001703792,0.56170042799224,1.6626743190171078
ES,GLOBEX,B0,1day,46,2022,3,201,0.4955664233038858,0.45707990056164,1.131145515624452,0.681572126536614,0.333169721636203,0.8394775915344694,0.797975793988249
ES,GLOBEX,B0,1day,46,2023,0,244,0.4933323857508422,0.48637098889701913,0.8261536448643096,0.6658826089000536,0.48012510058265695,0.896166880916341,0.41604178033368405
ES,GLOBEX,B0,1day,46,2023,1,61,-0.3523072811588542,-0.3271182467174139,0.3204905419927569,0.41822002840077066,0.31447866765288773,0.8719349954928376,1.2242422766516918
ES,GLOBEX,B0,1day,46,2023,2,124,0.29707653601053624,0.22096014340103218,0.507065081678538,0.24073031511422227,0.36029395287230387,0.7145526151183293,0.49359247171729714
ES,GLOBEX,B0,1day,46,2023,3,59,0.4762227408779913,0.4145849859226523,2.3169471141517244,0.6775907524055961,-0.13953250155858732,0.773642459532039,2.456479615710312
ES,GLOBEX,B0,1day,138,0,0,1953,0.8306014920297724,0.8521691519205539,1.06145218387025,0.9683570519992847,0.8619859666687755,0.9851040276297174,0.23085069184047757
ES,GLOBEX,B0,1day,138,0,1,651,0.3438184438776707,0.3661334594996249,0.5431896991488944,0.4839005620570094,0.5503053008161031,0.9417746622518838,0.5979562183742131
ES,GLOBEX,B0,1day,138,0,2,651,0.41246579259701577,0.40448405577316593,0.7626813483742683,0.548547689134267,0.2837035765262573,0.9010535444020671,0.6173499678758099
ES,GLOBEX,B0,1day,138,0,3,651,0.6927694435163568,0.7119531538007408,1.0859396341701244,0.9485815288266005,0.7839304216780568,0.9680666112442478,0.39317019065376757
ES,GLOBEX,B0,1day,138,2016,0,245,0.7338960987103731,0.772065148825368,1.0852530478299685,0.9935699473913343,0.8933698828320356,0.9807565754601194,0.35135694911959536
ES,GLOBEX,B0,1day,138,2016,1,94,0.7031032053091624,0.759162931342699,8.256278601190587,6.369927943606811,0.606963716370448,0.9399907335403406,7.649314884820139
ES,GLOBEX,B0,1day,138,2016,2,101,0.10754725033397451,0.09497477641194547,0.1618982410515246,0.10336807377001075,0.1999941334625424,0.8883854368004469,0.7934106603885014
ES,GLOBEX,B0,1day,138,2016,3,50,0.2712168553096665,0.22483808813002348,0.6994854506467117,0.8191420483232614,0.7921392551632253,0.9655339012169275,0.740695813086904
ES,GLOBEX,B0,1day,138,2017,0,243,0.5302164583918556,0.589261629254261,1.4379159000834452,1.2120586057393277,0.5686830941887665,0.9442226354122597,0.9076994416915896
ES,GLOBEX,B0,1day,138,2017,1,204,0.41116708866125945,0.41703172818677553,0.9718365344704226,0.7075307435426426,0.46533423731185086,0.9215889986701667,0.5606694458091632
ES,GLOBEX,B0,1day,138,2017,2,37,0.10356051467101615,0.07270005413269803,0.08403600975852456,0.058946364900072136,-0.21809263775517945,0.8161284595728315,1.034221097328011
ES,GLOBEX,B0,1day,138,2018,0,243,0.87550145054123,0.8646911550124625,1.3996422300008295,1.0651161022043536,0.8592336373088827,0.982797234824407,0.5404085926919469
ES,GLOBEX,B0,1day,138,2018,1,80,0.49665265474370773,0.5780827774710694,1.513556672468768,1.5343260812495707,0.41225197550299464,0.9034562250092812,1.122074105746576
ES,GLOBEX,B0,1day,138,2018,2,81,0.5042904160381269,0.4376058824370636,1.1044779326323264,0.5554618190432062,0.48424638788204005,0.9121936467325672,0.6668720501952627
ES,GLOBEX,B0,1day,138,2018,3,82,0.897952347395002,0.9184814364077845,-72.74671255973692,14.148392105268682,0.8359077971910702,0.9510863570868758,86.8951046650056
ES,GLOBEX,B0,1day,138,2019,0,243,0.7727547938682363,0.785249366178893,1.509808030918012,1.1266515169144438,0.747275065457987,0.9714599913576208,0.7625329654600249
ES,GLOBEX,B0,1day,138,2019,1,90,0.4323591732492963,0.4091146618010078,1.4432027807695762,0.8016002969991181,0.42135137511285514,0.9227071982634095,1.0340881189685684
ES,GLOBEX,B0,1day,138,2019,2,99,0.43623412139781254,0.43977637368562317,1.4710011829712208,0.8723776013459819,0.46959640710410067,0.8969368076653105,1.0347670615734084
ES,GLOBEX,B0,1day,138,2019,3,54,1.1411238028535966,0.9453570259452031,-1.1366184157947339,-4.845979331089801,0.40559543023670064,0.9324916546940633,5.987103133943397
ES,GLOBEX,B0,1day,138,2020,0,244,0.9055305424688543,0.8970023385635733,1.235616189119014,1.0348408364979347,0.8963465039190914,0.9888214491501484,0.3392696851999226
ES,GLOBEX,B0,1day,138,2020,1,30,0.5200078631635814,0.5172818250944985,-0.37247809561276785,-0.3717617971107003,0.7100756545200382,0.9463597969302296,1.3188378925429975
ES,GLOBEX,B0,1day,138,2020,2,71,0.36666015680417896,0.4853088319502206,4.476973139342807,8.230906384713624,0.23587711603674996,0.9029902208957892,7.995029268676873
ES,GLOBEX,B0,1day,138,2020,3,143,0.8707742453800186,0.9093230973842548,1.3168956652656905,1.129493356911088,0.8776817418719388,0.9824022410637578,0.4461214198856719
ES,GLOBEX,B0,1day,138,2021,0,246,0.843673438156043,0.8582284247602091,2.174475807494163,1.4734023556097176,0.7944219858781164,0.9771807778889401,1.3800538216160465
ES,GLOBEX,B0,1day,138,2021,1,90,0.10512940270961689,0.10488596358774625,0.2034311215399917,0.11466675120599262,0.47912260510260835,0.9298302533770947,0.8249442897893484
ES,GLOBEX,B0,1day,138,2021,2,96,1.1174467156334538,1.117504137915851,-0.9205967378895386,-1.06721356121738,0.27420620489372627,0.8844573526816362,2.1847176991332313
ES,GLOBEX,B0,1day,138,2021,3,60,0.745242539192987,0.7436164938560369,-0.5557577932568782,-0.5553570084337367,0.35891664011969093,0.9270422064134825,1.4827999996703607
ES,GLOBEX,B0,1day,138,2022,0,245,0.6840423131515901,0.6639275294486247,1.3102152041731143,0.9170499569545729,0.6329399586761351,0.9595333452162853,0.6772752454969793
ES,GLOBEX,B0,1day,138,2022,2,42,0.1040890663820177,0.0811432972551015,-0.6245525935671546,0.09669506806996,-0.8895032218697241,0.7908378938014096,1.6803411156711336
ES,GLOBEX,B0,1day,138,2022,3,201,0.6526068653740077,0.5876758006182595,1.8139412868058462,0.9605578819618517,0.5292389509976035,0.9427038977995993,1.2847023358082428
ES,GLOBEX,B0,1day,138,2023,0,244,0.5379439081900598,0.5439434196113795,0.8240973922215922,0.682303315159978,0.5838672834099454,0.9585293025381999,0.42058539434814013
ES,GLOBEX,B0,1day,138,2023,1,61,-0.4823872165947218,-0.48255680060701656,0.40377680228445134,0.4040091589915787,0.45996375294180514,0.952634422621711,1.4351912232287276
ES,GLOBEX,B0,1day,138,2023,2,124,0.500608568953888,0.3952249535847726,1.0702162228595247,0.4784785932220695,0.4830434923780277,0.8682925682162643,0.6749912692747521
ES,GLOBEX,B0,1day,138,2023,3,59,0.45418288130092477,0.3884659237594127,1.3635068569747673,0.5653824033227992,0.2546783481375361,0.926894812572515,1.1088285088372312
ES,GLOBEX,B0,1day,345,0,0,1953,0.8505305070673712,0.8624030310469625,1.054605135102117,0.9885072861650958,0.8562320037619356,0.9934043430480933,0.20407462803474585
ES,GLOBEX,B0,1day,345,0,1,651,0.36036526568807686,0.37250241266038286,0.5423538644721061,0.47563751084690115,0.5466947946829449,0.9720833510432825,0.6117180853552056
ES,GLOBEX,B0,1day,345,0,2,651,0.4461163553733251,0.4657778417669183,0.8113507768902455,0.6679659101169911,0.41008725568270676,0.9582491321182383,0.5481618764355315
ES,GLOBEX,B0,1day,345,0,3,651,0.7051598104804874,0.7299847684717288,1.1206339916147916,0.972905592121774,0.795611489973545,0.9865387203869057,0.41547418113430423
ES,GLOBEX,B0,1day,345,2016,0,245,0.7783508164931636,0.8096951234168718,1.1159561683911297,1.0243099447498345,0.8996793773830947,0.9915008564185739,0.33760535189796603
ES,GLOBEX,B0,1day,345,2016,1,94,0.7918790227144578,0.7867470648545781,-30.900018093492143,6.546457447108145,0.6387797266867462,0.9702207761954481,37.44647554060029
ES,GLOBEX,B0,1day,345,2016,2,101,0.26425696750135585,0.2622710340270341,0.939125449623292,0.6108406304772159,0.3623296497032871,0.9496929189520502,0.6874218849250161
ES,GLOBEX,B0,1day,345,2016,3,50,0.29778647211142134,0.4603596899145364,0.809190081656776,1.9244273127459166,0.7885717360242064,0.9860540883863789,1.6266408406344952
ES,GLOBEX,B0,1day,345,2017,0,243,0.5985778118725157,0.6760204541968673,1.7162835576271753,1.4369534300968791,0.5120571291273759,0.9721892789180482,1.2042264284997994
ES,GLOBEX,B0,1day,345,2017,1,204,0.45943510467533194,0.492691425145637,1.0420766078574633,0.8452440242008581,0.39849977789661484,0.9583456367870843,0.6435768299608484
ES,GLOBEX,B0,1day,345,2017,2,37,0.06176220409261737,0.05420961743630363,0.14005132775532003,0.03755000660259794,-0.1218896207436812,0.920467283090808,1.0423569038344893
ES,GLOBEX,B0,1day,345,2018,0,243,0.890728283084948,0.8818047267806319,1.3983922167774765,1.0955250333258961,0.8285589828036939,0.992600278387896,0.5698332339737826
ES,GLOBEX,B0,1day,345,2018,1,80,0.4380594133057793,0.5315028933026048,1.1689371638683568,1.114142442120405,0.47535186684622355,0.9608140952950271,0.7308777505625774
ES,GLOBEX,B0,1day,345,2018,2,81,0.5067196782953124,0.43715623389554276,1.1861408844439376,0.5862542210058617,0.5934824709892279,0.9634478273146841,0.7489846505483948
ES,GLOBEX,B0,1day,345,2018,3,82,0.8215513997413758,0.8457228796124419,8.212070419946981,4.187935399740804,0.7613164008804428,0.9792401326793259,7.4507540190665384
ES,GLOBEX,B0,1day,345,2019,0,243,0.7860623341061285,0.796829926408582,1.4755762579520693,1.162594986647051,0.7458527767024832,0.98699506842344,0.7297234812495861
ES,GLOBEX,B0,1day,345,2019,1,90,0.4324567487345502,0.41171110346799983,0.9446533390718028,0.5792423288534778,0.46850630225014694,0.9635222883131221,0.5518111848451224
ES,GLOBEX,B0,1day,345,2019,2,99,0.5582876050744044,0.5281171097415505,2.9358109132173964,1.2978356696724949,0.5508951417352341,0.956955699954754,2.407693803475846
ES,GLOBEX,B0,1day,345,2019,3,54,1.0269290776528242,0.769753142369052,-1.3463875518968889,20.693764682793038,0.43056748740547823,0.9692416225739497,22.040152234689927
ES,GLOBEX,B0,1day,345,2020,0,244,0.9146216765925537,0.908356325309751,1.2657751382724993,1.0570453373044653,0.8940475714018827,0.9951128815170922,0.3717275668706166
ES,GLOBEX,B0,1day,345,2020,1,30,0.127928258237668,0.0679363760828114,0.37000813463215815,0.9505079299135689,0.6252016811725484,0.9752191569189731,0.9072827808361617
ES,GLOBEX,B0,1day,345,2020,2,71,0.5892465616030647,0.7376581998968323,25.767407517639217,-13.287990175372368,0.338124041067699,0.9564893316991072,39.055397693011585
ES,GLOBEX,B0,1day,345,2020,3,143,0.8831915997955896,0.9126042166859653,1.3129564389007808,1.1531898233477968,0.8744577586700859,0.9925503372642046,0.43849868023069494
ES,GLOBEX,B0,1day,345,2021,0,246,0.8412649414140146,0.8671194274487176,2.0651290447899333,1.4880855545891645,0.8018848585486096,0.9899888847595247,1.2632441862413237
ES,GLOBEX,B0,1day,345,2021,1,90,0.17506007203410076,0.14090553440256845,0.3811792814948594,0.1544913662216898,0.5012912396988087,0.972061583793316,0.8311560493907475
ES,GLOBEX,B0,1day,345,2021,2,96,1.1295693903385022,1.1289366634203561,-1.0491005132513571,-0.9966525927520027,0.3559340952949586,0.9496486435795365,2.178669903589859
ES,GLOBEX,B0,1day,345,2021,3,60,0.9529424660081568,0.9511785166153593,-0.6902142868458888,-0.6898837304824481,0.5550487503297848,0.972531918712266,1.6627462055581548
ES,GLOBEX,B0,1day,345,2022,0,245,0.674136291477741,0.6762157042009492,1.3482816430837,0.9801217868483856,0.6583640658776663,0.9811368372127376,0.6899175772060336
ES,GLOBEX,B0,1day,345,2022,2,42,0.16133497798691332,0.1560247188127178,-0.4165934211913696,-3.391806833351944,-0.3400463930838108,0.9167935583228681,4.308600391674812
ES,GLOBEX,B0,1day,345,2022,3,201,0.7007932100240203,0.6539127120237413,2.166527149374768,1.1615901949766894,0.5726993604987779,0.9734743597766216,1.59382778887599
ES,GLOBEX,B0,1day,345,2023,0,244,0.5290835015945903,0.5344584805599265,0.796022468124414,0.6947291051866982,0.6061400007838934,0.9806896019861493,0.451606100391559
ES,GLOBEX,B0,1day,345,2023,1,61,-0.4926256297059832,-0.479049126523875,0.42313730901770397,0.4918329302933145,0.4991733452839582,0.9768667238551957,1.4694923535611788
ES,GLOBEX,B0,1day,345,2023,2,124,0.48949445682380077,0.42617174978837136,0.9708938938650924,0.558087545622506,0.5530759781590415,0.9468669002950209,0.544722144076721
ES,GLOBEX,B0,1day,345,2023,3,59,0.3239898213680721,0.2714608898156518,0.8523285200781521,0.35749167917643515,0.3478934109257277,0.9630801075805769,0.6916192177649252
ES,GLOBEX,B0,1day,1380,0,0,1953,0.8667072100011511,0.877976628915801,1.0913917164632838,0.9976889164374293,0.845377629839418,0.9980542805021174,0.2460140866238658
ES,GLOBEX,B0,1day,1380,0,1,651,0.3497267086487356,0.34313596693099585,0.5463871289098948,0.43849254101870605,0.5217708627139541,0.9899898525236616,0.6468538855926658
ES,GLOBEX,B0,1day,1380,0,2,651,0.47437643092931725,0.4959258027402593,0.9097030363589644,0.731887112295777,0.458661811006057,0.9878519187539453,0.5291901077478882
ES,GLOBEX,B0,1day,1380,0,3,651,0.7255549174440452,0.7655084094790734,1.1685666131128651,1.011535758006426,0.821421356992991,0.9964959953404929,0.4430116956688199
ES,GLOBEX,B0,1day,1380,2016,0,245,0.7912869220253761,0.825769458548553,1.1129119861774537,1.018584221022625,0.8919068185940808,0.9974066797880697,0.3216250641520776
ES,GLOBEX,B0,1day,1380,2016,1,94,0.7072273840192324,0.7274993685953836,6.459689288594973,2.906043145363172,0.6821645856064563,0.9879773806876642,5.777524702988517
ES,GLOBEX,B0,1day,1380,2016,2,101,0.3031756405198617,0.30062571033949625,0.8096842737223253,0.5603496582424349,0.5062608388355163,0.9839089806418936,0.6832832703023973
ES,GLOBEX,B0,1day,1380,2016,3,50,0.34006336346932065,0.42835136301776056,0.7301274661539668,1.078321522600622,0.7717474208789042,0.9961557302920245,0.7382581591313013
ES,GLOBEX,B0,1day,1380,2017,0,243,0.597905650798693,0.6958149650438131,1.6017192616434581,1.4757440931201926,0.5070002874035,0.9891954094603761,1.0947189742399581
ES,GLOBEX,B0,1day,1380,2017,1,204,0.4926325327049868,0.5094965613133449,1.0338823078660475,0.825497794086219,0.44449018193169376,0.9831316804933722,0.5893921259343537
ES,GLOBEX,B0,1day,1380,2017,2,37,0.06735795039279396,0.059013500060720835,0.18743351464842736,0.04603168197968457,0.08879544298210335,0.9767891601359868,0.9307574781563023
ES,GLOBEX,B0,1day,1380,2018,0,243,0.9046278916219734,0.894684654514922,1.4461982089332492,1.130511926128852,0.8257383209892546,0.9978531217733736,0.6204598879439946
ES,GLOBEX,B0,1day,1380,2018,1,80,0.6070954648652799,0.6423652275880296,1.6688549296679245,1.180040133772887,0.4318213757505023,0.9870139682627331,1.2370335539174222
ES,GLOBEX,B0,1day,1380,2018,2,81,0.47533812867336883,0.43205775479321784,0.9605607533090192,0.5533017347832472,0.6006480768929658,0.9893138401151736,0.5572560853219558
ES,GLOBEX,B0,1day,1380,2018,3,82,0.9001880365928924,0.9326165010189363,9.759556189484652,5.42354585208198,0.7652744366847128,0.994457522554107,8.994281752799939
ES,GLOBEX,B0,1day,1380,2019,0,243,0.8496511153870543,0.8550331609705866,1.6389164085461891,1.2260454842869786,0.7652957808096197,0.996270239380323,0.8736206277365695
ES,GLOBEX,B0,1day,1380,2019,1,90,0.47700054663369273,0.44548052117797876,1.068123880555909,0.6335965458709705,0.45879176023892204,0.9877076947618677,0.6226433593779302
ES,GLOBEX,B0,1day,1380,2019,2,99,0.6264603548587387,0.6144533275464703,3.091055665889348,1.4414022238727033,0.6240841118091586,0.9884937910803032,2.476602338342878
ES,GLOBEX,B0,1day,1380,2019,3,54,1.1405349958572046,0.9216929109681663,-1.6373507924016677,70.02553849826623,0.5538802024164916,0.9922515681426478,71.66288929066789
ES,GLOBEX,B0,1day,1380,2020,0,244,0.9295853250455745,0.9224138485046921,1.227976837971316,1.0560309420466587,0.9071641423540593,0.9986985446241172,0.3208126956172568
ES,GLOBEX,B0,1day,1380,2020,1,30,0.1336154928700926,0.07958140031144018,0.42259713424448286,0.08745806052846301,0.6000815654000848,0.9915218960536177,0.9119404957421775
ES,GLOBEX,B0,1day,1380,2020,2,71,0.4800167793041445,0.5276503941762458,2.945534622028256,2.0012890618178956,0.4348703371532043,0.986702118924406,2.5106642848750518
ES,GLOBEX,B0,1day,1380,2020,3,143,0.9053852964792539,0.9367269879294253,1.3639733268216663,1.1637922328192953,0.8962116301137343,0.9981567772032013,0.467761696707932
ES,GLOBEX,B0,1day,1380,2021,0,246,0.8490446277167665,0.8576431726681693,2.0473609657027403,1.4064190941721093,0.8010405492817444,0.9970891289433743,1.2463204164209958
ES,GLOBEX,B0,1day,1380,2021,1,90,0.10797122619310827,0.07729461723933649,-0.3081527042834685,0.08471253069940013,0.466883640078237,0.990659874618401,1.2988125789018694
ES,GLOBEX,B0,1day,1380,2021,2,96,1.2312407490954853,1.2314810081841856,-0.9545464695653406,-1.0279848811000796,0.4242577097439024,0.9869967593878117,2.2594658892842654
ES,GLOBEX,B0,1day,1380,2021,3,60,0.9691493043878052,0.9679565769350214,-0.7030630198504746,-0.7028824775386222,0.5996839743978175,0.9920628552725751,1.6951258751230496
ES,GLOBEX,B0,1day,1380,2022,0,245,0.6837129795095102,0.6964354151809345,1.3743244415177152,1.0191633397931679,0.6734629425015483,0.9950324646597348,0.7008614990161669
ES,GLOBEX,B0,1day,1380,2022,2,42,0.09595937137423559,0.09575556512740349,-0.012226896298419174,-0.38855909264632266,-0.30569464836375304,0.9744434537865383,1.363002546432861
ES,GLOBEX,B0,1day,1380,2022,3,201,0.6932707033480131,0.667501270571511,1.9658556886469736,1.207488500135098,0.6035737160677098,0.9929589508679448,1.3622819725792636
ES,GLOBEX,B0,1day,1380,2023,0,244,0.5887477616476676,0.5939387338865352,0.8884858480270024,0.7783157043360991,0.610368967097646,0.9945116374229824,0.4057638757753148
ES,GLOBEX,B0,1day,1380,2023,1,61,-0.32029469296965496,-0.3103255528203235,0.4155059085535016,0.5190159357428662,0.49627964160329013,0.993331731649077,1.313626424618732
ES,GLOBEX,B0,1day,1380,2023,2,124,0.5710348122692964,0.47351042503916235,1.0917212635999176,0.5939383316133008,0.5922469011538182,0.984474184037051,0.6182108385607552
ES,GLOBEX,B0,1day,1380,2023,3,59,0.520519133838119,0.4621353217554724,2.167336055070825,0.8413639010255688,0.4524304799792005,0.9899561563740243,1.7149055750916244
ES,GLOBEX,B0,1h,60,0,0,42966,1.4613027636247156,1.4609434978616769,-9.563754943826497,-50.64813059408216,0.9973605121900833,0.9999876201196319,52.10943335770688
ES,GLOBEX,B0,1h,60,0,1,14322,1.64881489657285,1.6357680570986466,-5.193735089918526,-9.529318780958924,0.9974069519093614,0.999994455219991,11.178133677531774
ES,GLOBEX,B0,1h,60,0,2,14322,1.8881538572639005,1.8882792070067256,-3.5085606663884104,-4.256743467991765,0.9975085410264037,0.9999735217454512,6.14502267499849
ES,GLOBEX,B0,1h,60,0,3,14322,0.9294185365883368,0.9159645337316198,3.529196649691425,1.9506240192842483,0.9967494801419426,0.9999643082168359,2.6132321159598053
