arm,grid,seed_index,M,lam_true,var_log_rv,trv_over_rv,estimator,lam
A0,RTH_1day,2,389,0.995680059178617,1.0376536211568719,0.9707303395901374,E1_a_exp_L1-5,0.014347945801449243
A0,RTH_1day,2,389,0.995680059178617,1.0376536211568719,0.9707303395901374,E1_a_exp_L1-10,0.013174969960600866
A0,RTH_1day,2,389,0.995680059178617,1.0376536211568719,0.9707303395901374,E1_d_model_L1-5,0.01568285319468699
A0,RTH_1day,2,389,0.995680059178617,1.0376536211568719,0.9707303395901374,E1_d_model_L1-10,0.016674943054994614
A0,RTH_1day,2,389,0.995680059178617,1.0376536211568719,0.9707303395901374,E2,0.9952302186610581
A0,RTH_1day,2,389,0.995680059178617,1.0376536211568719,0.9707303395901374,E4,0.9953382840479332
A0,RTH_1day,3,5,0.6820654494969576,1.5357507645439834,0.9497735825772262,E1_a_exp_L1-5,-0.007627895351886865
A0,RTH_1day,3,5,0.6820654494969576,1.5357507645439834,0.9497735825772262,E1_a_exp_L1-10,-0.004872265538861289
A0,RTH_1day,3,5,0.6820654494969576,1.5357507645439834,0.9497735825772262,E1_d_model_L1-5,-0.00817460009148463
A0,RTH_1day,3,5,0.6820654494969576,1.5357507645439834,0.9497735825772262,E1_d_model_L1-10,-0.0053844948140818185
A0,RTH_1day,3,5,0.6820654494969576,1.5357507645439834,0.9497735825772262,E2,0.6687515739177305
A0,RTH_1day,3,5,0.6820654494969576,1.5357507645439834,0.9497735825772262,E4,0.8476818157925492
A0,RTH_1day,3,6,0.7310684528619145,1.4328104727175783,0.9503650283069545,E1_a_exp_L1-5,-0.009278842293742906
A0,RTH_1day,3,6,0.7310684528619145,1.4328104727175783,0.9503650283069545,E1_a_exp_L1-10,0.05732851619160939
A0,RTH_1day,3,6,0.7310684528619145,1.4328104727175783,0.9503650283069545,E1_d_model_L1-5,-0.009729241900369803
A0,RTH_1day,3,6,0.7310684528619145,1.4328104727175783,0.9503650283069545,E1_d_model_L1-10,-0.03205956871967491
A0,RTH_1day,3,6,0.7310684528619145,1.4328104727175783,0.9503650283069545,E2,0.7045611600328555
A0,RTH_1day,3,6,0.7310684528619145,1.4328104727175783,0.9503650283069545,E4,0.8559152207650093
A0,RTH_1day,3,10,0.8180808718088154,1.2804144084410078,0.9700583315725405,E1_a_exp_L1-5,-0.014635272016823232
A0,RTH_1day,3,10,0.8180808718088154,1.2804144084410078,0.9700583315725405,E1_a_exp_L1-10,-0.013372933580595847
A0,RTH_1day,3,10,0.8180808718088154,1.2804144084410078,0.9700583315725405,E1_d_model_L1-5,-0.0157712906300221
A0,RTH_1day,3,10,0.8180808718088154,1.2804144084410078,0.9700583315725405,E1_d_model_L1-10,-0.008851332755459481
A0,RTH_1day,3,10,0.8180808718088154,1.2804144084410078,0.9700583315725405,E2,0.8182171463607961
A0,RTH_1day,3,10,0.8180808718088154,1.2804144084410078,0.9700583315725405,E4,0.8791350178487575
A0,RTH_1day,3,13,0.8778441695026555,1.193244281758392,0.962877318169313,E1_a_exp_L1-5,0.07732355428615863
A0,RTH_1day,3,13,0.8778441695026555,1.193244281758392,0.962877318169313,E1_a_exp_L1-10,0.07720359032566777
A0,RTH_1day,3,13,0.8778441695026555,1.193244281758392,0.962877318169313,E1_d_model_L1-5,-0.05705284741055774
A0,RTH_1day,3,13,0.8778441695026555,1.193244281758392,0.962877318169313,E1_d_model_L1-10,-0.05701964697874837
