root,geom,btag,horizon,scheme,model,n,ic_pearson_log,r2_oos,ic_ir,ic_ir_n_blocks,ic_ir_block_len_windows,hit_rate,qlike_mean,lam_E2,ic_corrected_E2,r2_corrected_E2,lam_E4,ic_corrected_E4,r2_corrected_E4,lam_INT,ic_corrected_INT,r2_corrected_INT
ES,GLOBEX,B0,1day,S-B_q0.90,M4_HARQ,146,0.5445901789156635,-1.0293271662625467,,2,63,0.45517241379310347,2.87237506225974,0.8460494955211045,0.5920684506955702,-1.216627598871809,0.9980149611159255,0.5451315012991108,-1.0313744847187558,0.9932567898516397,0.5464356605415536,-1.0363152578260197
ES,GLOBEX,B0,1day,S-B_q0.90,M5_RGARCH,146,0.6960427873524582,-0.02628657092402631,,2,63,0.45517241379310347,0.34083672088309697,0.8460494955211045,0.7567249478243265,-0.031069779088793978,0.9980149611159255,0.6967346535579434,-0.026338854574518712,0.9932567898516397,0.6984015044660312,-0.02646503018414067
ES,GLOBEX,B0,1day,S-B_q0.90,M6_PARK,146,0.6544806771796566,-0.6898890418378323,,2,63,0.5517241379310345,0.666965836444199,0.8460494955211045,0.7115393842017038,-0.815423973999194,0.9980149611159255,0.655131230667045,-0.6912612222430377,0.9932567898516397,0.6566985505659156,-0.6945726914596569
ES,GLOBEX,B0,1day,S-B_q0.90,M6_GK,146,0.6228522494791171,-0.715531051167346,,2,63,0.5172413793103449,0.6741350691760258,0.8460494955211045,0.6771535379055383,-0.8457319045224787,0.9980149611159255,0.6234713643241458,-0.7169542331983466,0.9932567898516397,0.6249629419347663,-0.7203887841272378
ES,GLOBEX,B0,1day,S-C_q0.90,M1_EWMA,146,0.5017691607918309,0.031934877104381476,,2,63,0.5655172413793104,0.5133444567200415,0.8460494955211045,0.545514225446292,0.03774587334835763,0.9980149611159255,0.5022679191032661,0.03199839516300803,0.9932567898516397,0.5034695325622571,0.03215168265716211
ES,GLOBEX,B0,1day,S-C_q0.90,M2_HAR,146,0.7515524643534297,0.5407350724368629,,2,63,0.4482758620689655,0.16073781960486572,0.8460494955211045,0.8170740502007511,0.6391293598063192,0.9980149611159255,0.7522995071519236,0.5418105875208952,0.9932567898516397,0.7540992900538458,0.5444061172918145
ES,GLOBEX,B0,1day,S-C_q0.90,M3_HARJ,146,0.6477698173693207,0.22442174339331722,,2,63,0.4413793103448276,0.6166654939679644,0.8460494955211045,0.7042434605428307,0.2652584093263833,0.9980149611159255,0.6484137002651925,0.2248681153460677,0.9932567898516397,0.6499649493089775,0.22594534030503688
ES,GLOBEX,B0,1day,S-C_q0.90,M4_HARQ,146,0.5691767260848912,0.18828194687932043,,2,63,0.4896551724137931,0.7953490851823679,0.8460494955211045,0.6187984936783918,0.2225424728412048,0.9980149611159255,0.5697424874847395,0.1886564372429787,0.9932567898516397,0.5711055254473134,0.1895601910835602
ES,GLOBEX,B0,1day,S-C_q0.90,M5_RGARCH,146,0.7756351924331365,0.5238912886219782,,2,63,0.45517241379310347,0.15234295172192494,0.8460494955211045,0.8432563503132231,0.6192206146276342,0.9980149611159255,0.7764061734520918,0.5249333016372738,0.9932567898516397,0.778263628551612,0.5274479812015487
ES,GLOBEX,B0,1day,S-C_q0.90,M6_PARK,146,0.695146006696968,0.3752281711518819,,2,63,0.6068965517241379,0.3121015116188408,0.8460494955211045,0.7557499843492838,0.4435061697197382,0.9980149611159255,0.6958369815029006,0.37597449514416337,0.9932567898516397,0.6975016848423661,0.3777755913532983
ES,GLOBEX,B0,1day,S-C_q0.90,M6_GK,146,0.664388046181559,0.36040158007016965,,2,63,0.5517241379310345,0.2941709354164159,0.8460494955211045,0.7223104940059701,0.42598167362323014,0.9980149611159255,0.6650484475891073,0.3611184141640406,0.9932567898516397,0.6666394931946695,0.36284834269695954
ES,GLOBEX,B0,1h,S-B_q0.80,M1_EWMA,8167,0.5373757643103916,-0.8949810864155687,0.9263941247340356,129,63,0.4752632867989224,1.1627531234771769,,,,,,,,,
ES,GLOBEX,B0,1h,S-B_q0.80,M2_HAR,8167,0.667719368806322,0.003544925795494147,2.4605399711999114,129,63,0.4942444281165809,0.5512519327029323,,,,,,,,,
ES,GLOBEX,B0,1h,S-B_q0.80,M3_HARJ,8167,0.6662306602747383,0.0017606449438575256,2.3885318541960574,129,63,0.49510164095028164,0.5565748125213408,,,,,,,,,
ES,GLOBEX,B0,1h,S-B_q0.80,M4_HARQ,8167,0.6517554692824453,-0.038684404834317565,2.355362733965565,129,63,0.49485672299779576,0.6654815691228679,,,,,,,,,
ES,GLOBEX,B0,1h,S-B_q0.80,M6_PARK,8167,0.5772660913882179,-0.9448502928506621,2.0044765562420266,129,63,0.5135929463629684,1.5412890688935241,,,,,,,,,
ES,GLOBEX,B0,1h,S-B_q0.80,M6_GK,8167,0.5879805153272389,-0.7906343088744925,2.0629868593585483,129,63,0.5110213078618663,1.4130625227868063,,,,,,,,,
ES,GLOBEX,B0,1h,S-B_q0.90,M1_EWMA,4084,0.5405341653357464,-1.631547684767444,0.9268226319332089,64,63,0.48273328434974283,1.5388363956752156,,,,,,,,,
ES,GLOBEX,B0,1h,S-B_q0.90,M2_HAR,4084,0.630284243876498,-0.5442592529937287,1.9880420094652795,64,63,0.49155033063923587,0.8251577189059586,,,,,,,,,
ES,GLOBEX,B0,1h,S-B_q0.90,M3_HARJ,4084,0.6284497247747389,-0.5493155660945142,1.9442775720803334,64,63,0.4917952485917218,0.8333967159140272,,,,,,,,,
ES,GLOBEX,B0,1h,S-B_q0.90,M4_HARQ,4084,0.5993705574184139,-0.5534681313638949,1.8633323144065395,64,63,0.491060494734264,1.0122079861074773,,,,,,,,,
ES,GLOBEX,B0,1h,S-B_q0.90,M6_PARK,4084,0.5178394505861462,-1.5442018542814777,1.7285623340888203,64,63,0.5069801616458487,2.061474020503435,,,,,,,,,
ES,GLOBEX,B0,1h,S-B_q0.90,M6_GK,4084,0.5303942892939075,-1.36652462675006,1.8239602944855529,64,63,0.5052657359784473,1.9197482275320772,,,,,,,,,
ES,GLOBEX,B0,30min,S-A,M1_EWMA,13019,0.45766390620720804,0.026541945011451462,0.8470679168633789,206,63,0.47180826547856813,0.8135405288064455,,,,,,,,,
ES,GLOBEX,B0,30min,S-A,M2_HAR,13019,0.7450464089594865,0.22076643926997175,9.710268363441584,206,63,0.3957597173144876,0.5060036701730647,,,,,,,,,
ES,GLOBEX,B0,30min,S-A,M3_HARJ,13019,0.7511636703954343,0.2299849788392766,10.161225828398933,206,63,0.39906283607312953,0.5033562122823256,,,,,,,,,
ES,GLOBEX,B0,30min,S-A,M4_HARQ,13019,0.7959775829203045,0.4408018732309812,11.078960550060122,206,63,0.3956060838838531,0.42130842771444094,,,,,,,,,
ES,GLOBEX,B0,30min,S-A,M6_GK,13019,0.8096879367462215,0.527740902434966,11.20275446273461,206,63,0.4465355661391919,0.7487012610233121,,,,,,,,,
ES,GLOBEX,B0,30min,S-B_q0.80,M1_EWMA,2604,0.2560815866405042,-2.684782649102442,0.4398894553644444,41,63,0.4552439492892816,1.924397434300205,,,,,,,,,
ES,GLOBEX,B0,30min,S-B_q0.80,M2_HAR,2604,0.4793296493337922,-0.5172280946996928,2.0927275848670366,41,63,0.4517864003073377,0.6723722776625533,,,,,,,,,
ES,GLOBEX,B0,30min,S-B_q0.80,M3_HARJ,2604,0.46781018834117355,-0.524947272242452,1.967682980850432,41,63,0.4529389166346523,0.6789720761823888,,,,,,,,,
ES,GLOBEX,B0,30min,S-B_q0.80,M4_HARQ,2604,0.4719119647160456,-0.5339896171778025,2.033513402483154,41,63,0.4506338839800231,0.737294959714356,,,,,,,,,
ES,GLOBEX,B0,30min,S-B_q0.80,M6_GK,2604,0.4059668099057439,-1.7325760246820723,1.8850574294024005,41,63,0.4809834805993085,1.7583246844541933,,,,,,,,,
ES,GLOBEX,B0,30min,S-C_q0.80,M1_EWMA,2604,0.13486899936185429,-0.35124230767780773,0.5398260337454814,41,63,0.4587014982712255,1.0406049710117564,,,,,,,,,
ES,GLOBEX,B0,30min,S-C_q0.80,M2_HAR,2604,0.5415247990932887,0.21678380451883872,3.701630064276199,41,63,0.4494813676527084,0.39224331101605264,,,,,,,,,
ES,GLOBEX,B0,30min,S-C_q0.80,M3_HARJ,2604,0.544887738590499,0.2182846417741069,3.4786120473303006,41,63,0.4421820975797157,0.39710517044358545,,,,,,,,,
ES,GLOBEX,B0,30min,S-C_q0.80,M4_HARQ,2604,0.6152677557341236,0.27264991346262224,3.584335021001517,41,63,0.4479446792162889,0.37052451346773163,,,,,,,,,
ES,GLOBEX,B0,30min,S-C_q0.80,M6_GK,2604,0.6043875251053737,0.16080236626415279,2.776802852185278,41,63,0.4756050710718402,0.6651490165513999,,,,,,,,,
ES,GLOBEX,B0,30min,S-B_q0.90,M1_EWMA,1302,0.19167669763054354,-4.936068466984744,0.09918253193824479,20,63,0.46272098385857036,3.1039357377515433,,,,,,,,,
ES,GLOBEX,B0,30min,S-B_q0.90,M2_HAR,1302,0.37808790344324855,-1.7391525874675358,2.1318409754779934,20,63,0.4573405073020753,1.1800637743279767,,,,,,,,,
ES,GLOBEX,B0,30min,S-B_q0.90,M3_HARJ,1302,0.3616039281015223,-1.762403025678699,1.8828583876453835,20,63,0.45349730976172176,1.1945171567750412,,,,,,,,,
ES,GLOBEX,B0,30min,S-B_q0.90,M4_HARQ,1302,0.35449070397149696,-1.672313735717335,1.9107419290368375,20,63,0.45810914681014603,1.2844643348716485,,,,,,,,,
ES,GLOBEX,B0,30min,S-B_q0.90,M6_GK,1302,0.2839497991570175,-3.175737631983715,1.5695129760256092,20,63,0.4573405073020753,2.9376195683620296,,,,,,,,,
ES,GLOBEX,B0,30min,S-C_q0.90,M1_EWMA,1302,0.0813715775526631,-0.5303530852248983,1.0397321010061915,20,63,0.4558032282859339,1.0235508255412118,,,,,,,,,
ES,GLOBEX,B0,30min,S-C_q0.90,M2_HAR,1302,0.530724835642435,0.2512298677011191,3.8043093616477788,20,63,0.4827056110684089,0.30726363079038893,,,,,,,,,
ES,GLOBEX,B0,30min,S-C_q0.90,M3_HARJ,1302,0.5233292365207651,0.24320906335139003,3.196313391854974,20,63,0.48501152959262106,0.3189382561001631,,,,,,,,,
ES,GLOBEX,B0,30min,S-C_q0.90,M4_HARQ,1302,0.576074669422418,0.24481932798234574,3.7078651004014733,20,63,0.4819369715603382,0.27970378341675534,,,,,,,,,
ES,GLOBEX,B0,30min,S-C_q0.90,M6_GK,1302,0.5387231693371249,0.006826860619124853,2.958260137992934,20,63,0.5011529592621061,0.40134696204911846,,,,,,,,,
ES,GLOBEX,B1,1day,S-A,M1_EWMA,1453,0.7055659049166827,0.45118432906793426,1.2234440100469925,23,63,0.5241046831955923,0.29280227384611673,0.8460494955211045,0.7670783065155697,0.5332836098318784,0.9980149611159255,0.7062672370965782,0.4520817288785378,0.9932567898516397,0.7079568935238787,0.45424741484558745
ES,GLOBEX,B1,1day,S-A,M2_HAR,1453,0.8388568247650383,0.6822051379477445,4.132680589211416,23,63,0.40289256198347106,0.16278953121491713,0.8460494955211045,0.9119897490309968,0.8063418766387375,0.9980149611159255,0.8396906480569988,0.6835620351672286,0.9932567898516397,0.8416995033824506,0.6868366216249514
ES,GLOBEX,B1,1day,S-A,M3_HARJ,1453,0.8148971892642398,0.6432436683289191,3.5799769553171323,23,63,0.41597796143250687,0.19845964074027883,0.8460494955211045,0.8859412729118835,0.7602908242770455,0.9980149611159255,0.8157071966897048,0.6445230716879028,0.9932567898516397,0.8176586745939439,0.647610642988908
ES,GLOBEX,B1,1day,S-A,M4_HARQ,1453,0.7916523691923945,0.5824579143823876,3.816302384920663,23,63,0.4056473829201102,0.48638191642799455,0.8460494955211045,0.8606699310121133,0.6884442546988769,0.9980149611159255,0.7924392712775664,0.5836164156608586,0.9932567898516397,0.7943350835673503,0.5864122151829316
ES,GLOBEX,B1,1day,S-A,M5_RGARCH,1453,0.8390886218537355,0.6729997378618368,3.7936069351140116,23,63,0.41046831955922863,0.15625506211656387,0.8460494955211045,0.9122417545729512,0.7954614256312725,0.9980149611159255,0.8399226755518938,0.6743383256592922,0.9932567898516397,0.8419320859742374,0.6775687261723738
ES,GLOBEX,B1,1day,S-A,M6_PARK,1453,0.7629449247702378,0.334575134711135,3.275925227732246,23,63,0.5117079889807162,0.5268628355333752,0.8460494955211045,0.8294597241437157,0.39545574636276004,0.9980149611159255,0.7637032916690643,0.33524060033832703,0.9932567898516397,0.7655303567055565,0.336846561865547
ES,GLOBEX,B1,1day,S-A,M6_GK,1453,0.7732014217556686,0.40594855699208376,3.5246059719299985,23,63,0.49104683195592286,0.4513081465609067,0.8460494955211045,0.8406103994860785,0.4798165581814444,0.9980149611159255,0.7739699836077075,0.40675598343553326,0.9932567898516397,0.7758216104263554,0.40870453757755765
ES,GLOBEX,B1,1day,S-B_q0.80,M1_EWMA,291,0.4539006991358788,-0.7239249741905378,2.6725207361777104,4,63,0.5275862068965518,0.5550913257885545,0.8460494955211045,0.4934725121964303,-0.855653218899035,0.9980149611159255,0.45435187621878886,-0.7253648516261567,0.9932567898516397,0.45543885651121335,-0.7288396934076521
ES,GLOBEX,B1,1day,S-B_q0.80,M2_HAR,291,0.6999160020115164,-0.02393703776024081,2.4242395887567114,4,63,0.44482758620689655,0.3129883279629711,0.8460494955211045,0.7609358357381814,-0.028292715599927576,0.9980149611159255,0.7006117181905634,-0.02398464821957752,0.9932567898516397,0.7022878444930508,-0.0240995460638293
ES,GLOBEX,B1,1day,S-B_q0.80,M3_HARJ,291,0.7081121092755163,-0.06829862327406566,2.2493827711273564,4,63,0.4482758620689655,0.3493504630497889,0.8460494955211045,0.7698464931782278,-0.08072651025221486,0.9980149611159255,0.7088159723813551,-0.06843446835476083,0.9932567898516397,0.7105117263404809,-0.06876230192623929
ES,GLOBEX,B1,1day,S-B_q0.80,M4_HARQ,291,0.5480674615243333,-0.44311298485389417,2.0400349764881467,4,63,0.4482758620689655,1.5205339867938732,0.8460494955211045,0.5958488885485719,-0.5237435719773924,0.9980149611159255,0.5486122403250692,-0.44399433086496976,0.9932567898516397,0.5499247268022441,-0.44612127435854815
ES,GLOBEX,B1,1day,S-B_q0.80,M5_RGARCH,291,0.6924784706893106,0.24351179165977654,2.6245142269070527,4,63,0.4724137931034483,0.20777027013579838,0.8460494955211045,0.7528498881441463,0.2878221580993806,0.9980149611159255,0.6931667939656977,0.24399613347228286,0.9932567898516397,0.6948251092139458,0.2451649907131763
ES,GLOBEX,B1,1day,S-B_q0.80,M6_PARK,291,0.6266422015940254,-0.6246870551862231,2.7470769600550247,4,63,0.5482758620689655,0.5690320912547053,0.8460494955211045,0.6812739043090457,-0.7383575765877168,0.9980149611159255,0.6272650836496859,-0.6259295496810312,0.9932567898516397,0.6287657372614361,-0.6289280491901104
ES,GLOBEX,B1,1day,S-B_q0.80,M6_GK,291,0.6096679919158914,-0.559932303409052,2.7925099970354936,4,63,0.503448275862069,0.540020295369687,0.8460494955211045,0.6628198549798326,-0.6618197946730938,0.9980149611159255,0.6102740016150611,-0.5610460015378592,0.9932567898516397,0.611734006178606,-0.5637336780679725
ES,GLOBEX,B1,1day,S-C_q0.80,M1_EWMA,291,0.4872774532179842,0.11337416793505062,1.8982490950055309,4,63,0.5620689655172414,0.4139273041735872,0.8460494955211045,0.529759106857366,0.13400417887516194,0.9980149611159255,0.48776180677886055,0.11359966769263845,0.9932567898516397,0.48892871617027395,0.11414386399712911
ES,GLOBEX,B1,1day,S-C_q0.80,M2_HAR,291,0.7155761497240549,0.49486688746331053,2.7684786654331424,4,63,0.42758620689655175,0.18655810623383653,0.8460494955211045,0.777961261008038,0.5849148189119937,0.9980149611159255,0.7162874320826129,0.49585117131909284,0.9932567898516397,0.7180010605788013,0.49822653368141345
ES,GLOBEX,B1,1day,S-C_q0.80,M3_HARJ,291,0.6475504216577657,0.35054021831604465,2.188696559939005,4,63,0.42758620689655175,0.33605572137202233,0.8460494955211045,0.704004937550572,0.41432589957415855,0.9980149611159255,0.6481940864744027,0.3512374382885902,0.9932567898516397,0.6497448101195373,0.3529200322591341
ES,GLOBEX,B1,1day,S-C_q0.80,M4_HARQ,291,0.5203894970312222,0.12080006975499347,3.7709312918941356,4,63,0.4517241379310345,1.4300432593822774,0.8460494955211045,0.5657579133707381,0.14278132709078617,0.9980149611159255,0.5209067639481811,0.12104033953551305,0.9932567898516397,0.522152968522738,0.12162018018828452
ES,GLOBEX,B1,1day,S-C_q0.80,M5_RGARCH,291,0.7260986147374761,0.4478638737899534,2.94053367155154,4,63,0.45517241379310347,0.1695258196184997,0.8460494955211045,0.7894010919106061,0.5293589514099315,0.9980149611159255,0.726820356421342,0.44875466925784024,0.9932567898516397,0.7285591836275546,0.4509044170308161
ES,GLOBEX,B1,1day,S-C_q0.80,M6_PARK,291,0.6514928533135519,0.27914128475545097,2.7072500819989918,4,63,0.5827586206896552,0.3053612032950059,0.8460494955211045,0.7082910769133165,0.3299349343427247,0.9980149611159255,0.6521404369054131,0.27969649317013295,0.9932567898516397,0.6537006017025933,0.281036372071663
ES,GLOBEX,B1,1day,S-C_q0.80,M6_GK,291,0.6192676670592031,0.26398136354872004,2.4810612825422806,4,63,0.5482758620689655,0.2869955105518321,0.8460494955211045,0.673256445666426,0.31201645405642237,0.9980149611159255,0.6198832188309809,0.26450641907567257,0.9932567898516397,0.6213662122502697,0.26577353031550915
ES,GLOBEX,B1,1day,S-B_q0.90,M1_EWMA,146,0.4633006207213829,-1.4452538557094643,,2,63,0.5448275862068965,0.8519656966291149,0.8460494955211045,0.5036919344799363,-1.7082379498604792,0.9980149611159255,0.4637611413219579,-1.4481284469858657,0.9932567898516397,0.46487063210959256,-1.4550656692972
ES,GLOBEX,B1,1day,S-B_q0.90,M2_HAR,146,0.7154923099273596,-0.37669677233277454,,2,63,0.4206896551724138,0.46187272739619695,0.8460494955211045,0.7778701119193142,-0.44524200336619424,0.9980149611159255,0.7162035089491988,-0.377446017353861,0.9932567898516397,0.7179169366697398,-0.3792541628525296
ES,GLOBEX,B1,1day,S-B_q0.90,M3_HARJ,146,0.7286666374116183,-0.37016381852206126,,2,63,0.4413793103448276,0.450944161162065,0.8460494955211045,0.7921929990453581,-0.4375202875028812,0.9980149611159255,0.7293909317088227,-0.37090006958228805,0.9932567898516397,0.7311359086963478,-0.3726768568854704
ES,GLOBEX,B1,1day,S-B_q0.90,M4_HARQ,146,0.5400506229565208,-1.0355442067464096,,2,63,0.43448275862068964,2.8266829140983347,0.8460494955211045,0.5871331287459034,-1.2239759165728126,0.9980149611159255,0.5405874330234652,-1.0376038908159462,0.9932567898516397,0.5418807211483413,-1.0425745057338962
ES,GLOBEX,B1,1day,S-B_q0.90,M5_RGARCH,146,0.7089032974934532,0.06440724470042614,,2,63,0.43448275862068964,0.28470221226290615,0.8460494955211045,0.770706658492511,0.07612704107902811,0.9980149611159255,0.7096079470400111,0.06453534987933397,0.9932567898516397,0.7113055956998988,0.0648445048234168
ES,GLOBEX,B1,1day,S-B_q0.90,M6_PARK,146,0.6540283891965306,-0.6604755802018245,,2,63,0.5586206896551724,0.6420455598362944,0.8460494955211045,0.7110476650047641,-0.7806583228266332,0.9980149611159255,0.6546784931098751,-0.6617892576112456,0.9932567898516397,0.6562447298905106,-0.6649595421345955
ES,GLOBEX,B1,1day,S-B_q0.90,M6_GK,146,0.6238880372042913,-0.6841590388205299,,2,63,0.5241379310344828,0.6440909954397338,0.8460494955211045,0.6782796273163214,-0.8086513170238793,0.9980149611159255,0.624508181621835,-0.6855198223236462,0.9932567898516397,0.6260022396887459,-0.688803787510701
ES,GLOBEX,B1,1day,S-C_q0.90,M1_EWMA,146,0.5069969068817856,0.054945723010699554,,2,63,0.5586206896551724,0.5091408074252325,0.8460494955211045,0.5511977350796683,0.06494386357012956,0.9980149611159255,0.5075008615703921,0.05505500934501249,0.9932567898516397,0.5087149941926812,0.05531874896008177
ES,GLOBEX,B1,1day,S-C_q0.90,M2_HAR,146,0.7510460171298113,0.538751418974162,,2,63,0.45517241379310347,0.16366041850402108,0.8460494955211045,0.8165234500712302,0.6367847529326054,0.9980149611159255,0.7517925565200015,0.5398229885970445,0.9932567898516397,0.7535911266056573,0.5424089968261219
ES,GLOBEX,B1,1day,S-C_q0.90,M3_HARJ,146,0.6561401810393275,0.2775579905207164,,2,63,0.4206896551724138,0.46761006287463763,0.8460494955211045,0.7133435663503335,0.32806353764180307,0.9980149611159255,0.6567923840727772,0.2781100497835887,0.9932567898516397,0.6583636780743405,0.27944232886862475
ES,GLOBEX,B1,1day,S-C_q0.90,M4_HARQ,146,0.566905965705566,0.18451678851800024,,2,63,0.47586206896551725,0.7999438511947207,0.8460494955211045,0.6163297646565704,0.21809219140820055,0.9980149611159255,0.567469469970658,0.18488379003024535,0.9932567898516397,0.5688270700218432,0.18576947110078257
ES,GLOBEX,B1,1day,S-C_q0.90,M5_RGARCH,146,0.7596265536036194,0.4938290464444044,,2,63,0.4482758620689655,0.16181623328838343,0.8460494955211045,0.8258520518948982,0.583688128246258,0.9980149611159255,0.7603816220430564,0.4948112660477874,0.9932567898516397,0.76220074039855,0.49718164677048565
ES,GLOBEX,B1,1day,S-C_q0.90,M6_PARK,146,0.704432817326227,0.40702518034647195,,2,63,0.6068965517241379,0.2878330406529282,0.8460494955211045,0.7658464344764536,0.48108908816945073,0.9980149611159255,0.7051330232175869,0.40783474817988574,0.9932567898516397,0.706819966179403,0.4097884701168449
ES,GLOBEX,B1,1day,S-C_q0.90,M6_GK,146,0.6738738568032661,0.38603835648788853,,2,63,0.5655172413793104,0.2752710233765891,0.8460494955211045,0.7326232932737943,0.4562834190334422,0.9980149611159255,0.6745436871021412,0.38680618179936066,0.9932567898516397,0.6761574488859845,0.388659166926561
ES,GLOBEX,B1,1h,S-A,M1_EWMA,1384,0.444092951394939,0.14553729268740367,0.07213888275594195,21,63,0.4345625451916124,0.43296068234570717,,,,,,,,,
ES,GLOBEX,B1,1h,S-A,M2_HAR,1384,0.7026576819274976,0.4325127780598791,7.606754081106026,21,63,0.49023861171366595,0.22261632881167345,,,,,,,,,
ES,GLOBEX,B1,1h,S-A,M3_HARJ,1384,0.7032574463150337,0.4359451538135185,7.352602982458986,21,63,0.48734634851771513,0.22377959068977543,,,,,,,,,
ES,GLOBEX,B1,1h,S-A,M4_HARQ,1384,0.7204132750968362,0.47026556178873946,8.268683795712214,21,63,0.4909616775126536,0.22351936258353405,,,,,,,,,
ES,GLOBEX,B1,1h,S-A,M6_PARK,1384,0.6440425988796944,-0.24587196286556545,6.527207083226061,21,63,0.48590021691973967,0.9110525758208573,,,,,,,,,
ES,GLOBEX,B1,1h,S-A,M6_GK,1384,0.6536257795640777,-0.13287178295159574,6.660864001997889,21,63,0.4924078091106291,0.7950706016285806,,,,,,,,,
ES,GLOBEX,B1,1h,S-B_q0.80,M1_EWMA,277,0.42996470747040294,-3.7118252216368477,0.5402648688022404,4,63,0.4492753623188406,1.0975375494087976,,,,,,,,,
ES,GLOBEX,B1,1h,S-B_q0.80,M2_HAR,277,0.49925905067970916,-0.9526396903689973,1.2627068553485663,4,63,0.5144927536231884,0.4008035515578671,,,,,,,,,
ES,GLOBEX,B1,1h,S-B_q0.80,M3_HARJ,277,0.5064497547423982,-0.9596753417078774,1.353461960658808,4,63,0.5144927536231884,0.40572478276879176,,,,,,,,,
ES,GLOBEX,B1,1h,S-B_q0.80,M4_HARQ,277,0.4915936510884902,-0.9918309175758766,1.225125918058102,4,63,0.5181159420289855,0.4353996803748469,,,,,,,,,
ES,GLOBEX,B1,1h,S-B_q0.80,M6_PARK,277,0.4090779513152608,-3.442575977628919,1.0688255049407287,4,63,0.5289855072463768,1.383752997029061,,,,,,,,,
ES,GLOBEX,B1,1h,S-B_q0.80,M6_GK,277,0.4141607184421505,-3.0259870668769633,0.976348476311559,4,63,0.5,1.13971336498838,,,,,,,,,
ES,GLOBEX,B1,1h,S-C_q0.80,M1_EWMA,277,0.29388099382825045,-0.19316034644257862,0.6136992798548144,4,63,0.391304347826087,0.6074964499523103,,,,,,,,,
ES,GLOBEX,B1,1h,S-C_q0.80,M2_HAR,277,0.5069571467912797,0.02610677297032349,2.710113179315721,4,63,0.5144927536231884,0.2548452902751719,,,,,,,,,
ES,GLOBEX,B1,1h,S-C_q0.80,M3_HARJ,277,0.5127872495201821,0.0278199888905567,3.2025698673961633,4,63,0.5108695652173914,0.25194487024367035,,,,,,,,,
ES,GLOBEX,B1,1h,S-C_q0.80,M4_HARQ,277,0.5524873677621388,0.06751694790111562,2.900250459508954,4,63,0.5217391304347826,0.24201930413209202,,,,,,,,,
ES,GLOBEX,B1,1h,S-C_q0.80,M6_PARK,277,0.4056990810394668,-0.2875821163125849,1.4940328423764317,4,63,0.5036231884057971,0.5154823845621938,,,,,,,,,
ES,GLOBEX,B1,1h,S-C_q0.80,M6_GK,277,0.4307609934130793,-0.18072699038127604,1.5954225540786255,4,63,0.5108695652173914,0.4381820191709814,,,,,,,,,
ES,GLOBEX,B1,1h,S-B_q0.90,M1_EWMA,139,0.4942687477001452,-6.4411839711738805,,2,63,0.4492753623188406,1.539063504073872,,,,,,,,,
ES,GLOBEX,B1,1h,S-B_q0.90,M2_HAR,139,0.47368011745403144,-2.0083853108885563,,2,63,0.5,0.5692079186902088,,,,,,,,,
ES,GLOBEX,B1,1h,S-B_q0.90,M3_HARJ,139,0.4720480649422005,-1.996137837809266,,2,63,0.4855072463768116,0.5726361284588395,,,,,,,,,
ES,GLOBEX,B1,1h,S-B_q0.90,M4_HARQ,139,0.45766522932917286,-1.9938448026393845,,2,63,0.5144927536231884,0.6124773249787919,,,,,,,,,
ES,GLOBEX,B1,1h,S-B_q0.90,M6_PARK,139,0.37212858413235045,-5.714461486448826,,2,63,0.5072463768115942,1.9586280773501898,,,,,,,,,
ES,GLOBEX,B1,1h,S-B_q0.90,M6_GK,139,0.390919647955807,-4.9814496665106525,,2,63,0.5072463768115942,1.5363724354944688,,,,,,,,,
ES,GLOBEX,B1,1h,S-C_q0.90,M1_EWMA,139,0.2909281127063673,-0.28679774510212863,,2,63,0.41304347826086957,0.6316540653745935,,,,,,,,,
ES,GLOBEX,B1,1h,S-C_q0.90,M2_HAR,139,0.49557358733689155,-0.007239005633333795,,2,63,0.4927536231884058,0.2500296905073797,,,,,,,,,
ES,GLOBEX,B1,1h,S-C_q0.90,M3_HARJ,139,0.5045099988176899,-0.014263451933723026,,2,63,0.5,0.24600361547035646,,,,,,,,,
ES,GLOBEX,B1,1h,S-C_q0.90,M4_HARQ,139,0.4966328753325806,-0.012699713418787617,,2,63,0.4927536231884058,0.2508698338775037,,,,,,,,,
ES,GLOBEX,B1,1h,S-C_q0.90,M6_PARK,139,0.2820927413373923,-0.4903758941263605,,2,63,0.5072463768115942,0.5162868131728201,,,,,,,,,
ES,GLOBEX,B1,1h,S-C_q0.90,M6_GK,139,0.3111929851075887,-0.4064869310928272,,2,63,0.5217391304347826,0.44906306313957317,,,,,,,,,
ES,GLOBEX,B1,30min,S-B_q0.80,M1_EWMA,15874,0.5234530522475803,-0.8561685995303334,0.8698448480223077,251,63,0.4583884583884584,1.3253792404935496,,,,,,,,,
ES,GLOBEX,B1,30min,S-B_q0.80,M2_HAR,15874,0.6564409470089798,0.027708560219369738,2.1719044081236127,251,63,0.43753543753543755,0.5940980170122309,,,,,,,,,
ES,GLOBEX,B1,30min,S-B_q0.80,M3_HARJ,15874,0.6551083306545901,0.027180351114859946,2.1195470737611126,251,63,0.43942543942543943,0.5972230977957974,,,,,,,,,
ES,GLOBEX,B1,30min,S-B_q0.80,M4_HARQ,15874,0.6430281015538986,-0.011151485052708576,2.0805380881864983,251,63,0.4377874377874378,0.7404361820070466,,,,,,,,,
