symbol,value,artifact,location,session,note,superseded
b[ES/GLOBEX/B0/1day],-0.4426723058533993,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B0/1day, col=b",S10,,False
c[ES/GLOBEX/B0/1day],1.033909620188399,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B0/1day, col=c",S10,,False
A[ES/GLOBEX/B0/1day],2.0584522490557693,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B0/1day, col=A",S10,,False
rmse[ES/GLOBEX/B0/1day],0.0498940011671775,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B0/1day, col=rmse",S10,,False
b_lo[ES/GLOBEX/B0/1day],-0.5508020721772262,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B0/1day, col=b_lo",S10,,False
b_hi[ES/GLOBEX/B0/1day],-0.3397550127314422,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B0/1day, col=b_hi",S10,,False
b_se[ES/GLOBEX/B0/1day],0.0536951035324225,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B0/1day, col=b_se",S10,,False
c_lo[ES/GLOBEX/B0/1day],0.9310585411291388,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B0/1day, col=c_lo",S10,,False
c_hi[ES/GLOBEX/B0/1day],1.116288574536073,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B0/1day, col=c_hi",S10,,False
b_ref[ES/GLOBEX/B0/1day],-1.13767466962387,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B0/1day, col=b_trigamma_ref",S10,,False
cond[ES/GLOBEX/B0/1day],24.95950357749797,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B0/1day, col=cond",S10,,False
n_grid[ES/GLOBEX/B0/1day],10.0,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B0/1day, col=n_grid",S10,,False
ref_inside_95[ES/GLOBEX/B0/1day],False,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B0/1day, col=ref_inside_95",S10,,False
b[ES/GLOBEX/B1/1day],-0.4426723058533993,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B1/1day, col=b",S10,,False
c[ES/GLOBEX/B1/1day],1.033909620188399,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B1/1day, col=c",S10,,False
A[ES/GLOBEX/B1/1day],2.0584522490557693,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B1/1day, col=A",S10,,False
rmse[ES/GLOBEX/B1/1day],0.0498940011671775,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B1/1day, col=rmse",S10,,False
b_lo[ES/GLOBEX/B1/1day],-0.5460931612437697,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B1/1day, col=b_lo",S10,,False
b_hi[ES/GLOBEX/B1/1day],-0.3412275284319387,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B1/1day, col=b_hi",S10,,False
b_se[ES/GLOBEX/B1/1day],0.0534529047147064,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B1/1day, col=b_se",S10,,False
c_lo[ES/GLOBEX/B1/1day],0.9338853599795304,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B1/1day, col=c_lo",S10,,False
c_hi[ES/GLOBEX/B1/1day],1.119937727143011,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B1/1day, col=c_hi",S10,,False
b_ref[ES/GLOBEX/B1/1day],-1.13767466962387,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B1/1day, col=b_trigamma_ref",S10,,False
cond[ES/GLOBEX/B1/1day],24.95950357749797,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B1/1day, col=cond",S10,,False
n_grid[ES/GLOBEX/B1/1day],10.0,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B1/1day, col=n_grid",S10,,False
ref_inside_95[ES/GLOBEX/B1/1day],False,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/GLOBEX/B1/1day, col=ref_inside_95",S10,,False
b[NQ/GLOBEX/B0/1day],-0.6885818583672129,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B0/1day, col=b",S10,,False
c[NQ/GLOBEX/B0/1day],1.0853359132503864,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B0/1day, col=c",S10,,False
A[NQ/GLOBEX/B0/1day],2.5860441879745837,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B0/1day, col=A",S10,,False
rmse[NQ/GLOBEX/B0/1day],0.0364751316228859,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B0/1day, col=rmse",S10,,False
b_lo[NQ/GLOBEX/B0/1day],-0.802167808848199,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B0/1day, col=b_lo",S10,,False
b_hi[NQ/GLOBEX/B0/1day],-0.5779906947524147,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B0/1day, col=b_hi",S10,,False
b_se[NQ/GLOBEX/B0/1day],0.0579041508626577,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B0/1day, col=b_se",S10,,False
c_lo[NQ/GLOBEX/B0/1day],1.0150992478502532,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B0/1day, col=c_lo",S10,,False
c_hi[NQ/GLOBEX/B0/1day],1.1579095735563536,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B0/1day, col=c_hi",S10,,False
b_ref[NQ/GLOBEX/B0/1day],-1.13767466962387,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B0/1day, col=b_trigamma_ref",S10,,False
cond[NQ/GLOBEX/B0/1day],38.9856757921873,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B0/1day, col=cond",S10,,False
n_grid[NQ/GLOBEX/B0/1day],10.0,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B0/1day, col=n_grid",S10,,False
ref_inside_95[NQ/GLOBEX/B0/1day],False,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B0/1day, col=ref_inside_95",S10,,False
b[NQ/GLOBEX/B1/1day],-0.6885818583672129,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B1/1day, col=b",S10,,False
c[NQ/GLOBEX/B1/1day],1.0853359132503864,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B1/1day, col=c",S10,,False
A[NQ/GLOBEX/B1/1day],2.5860441879745837,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B1/1day, col=A",S10,,False
rmse[NQ/GLOBEX/B1/1day],0.0364751316228859,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B1/1day, col=rmse",S10,,False
b_lo[NQ/GLOBEX/B1/1day],-0.7998549192061557,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B1/1day, col=b_lo",S10,,False
b_hi[NQ/GLOBEX/B1/1day],-0.5761496781957492,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B1/1day, col=b_hi",S10,,False
b_se[NQ/GLOBEX/B1/1day],0.0575252669621773,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B1/1day, col=b_se",S10,,False
c_lo[NQ/GLOBEX/B1/1day],1.0141537337297502,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B1/1day, col=c_lo",S10,,False
c_hi[NQ/GLOBEX/B1/1day],1.155019656130149,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B1/1day, col=c_hi",S10,,False
b_ref[NQ/GLOBEX/B1/1day],-1.13767466962387,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B1/1day, col=b_trigamma_ref",S10,,False
cond[NQ/GLOBEX/B1/1day],38.9856757921873,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B1/1day, col=cond",S10,,False
n_grid[NQ/GLOBEX/B1/1day],10.0,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B1/1day, col=n_grid",S10,,False
ref_inside_95[NQ/GLOBEX/B1/1day],False,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/GLOBEX/B1/1day, col=ref_inside_95",S10,,False
b[ES/RTH/B0/1day],-0.6274444407456055,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1day, col=b",S10,,False
c[ES/RTH/B0/1day],1.0809384800522852,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1day, col=c",S10,,False
A[ES/RTH/B0/1day],2.327882005917143,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1day, col=A",S10,,False
rmse[ES/RTH/B0/1day],0.0291152123452189,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1day, col=rmse",S10,,False
b_lo[ES/RTH/B0/1day],-0.7557685386363908,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1day, col=b_lo",S10,,False
b_hi[ES/RTH/B0/1day],-0.4982405151687234,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1day, col=b_hi",S10,,False
b_se[ES/RTH/B0/1day],0.0657501446497119,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1day, col=b_se",S10,,False
c_lo[ES/RTH/B0/1day],0.99701777526825,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1day, col=c_lo",S10,,False
c_hi[ES/RTH/B0/1day],1.1610578419327755,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1day, col=c_hi",S10,,False
b_ref[ES/RTH/B0/1day],-1.144373249661363,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1day, col=b_trigamma_ref",S10,,False
cond[ES/RTH/B0/1day],36.51938054986661,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1day, col=cond",S10,,False
n_grid[ES/RTH/B0/1day],8.0,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1day, col=n_grid",S10,,False
ref_inside_95[ES/RTH/B0/1day],False,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1day, col=ref_inside_95",S10,,False
b[ES/RTH/B0/1h],-0.4658063300928055,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1h, col=b",S10,,False
c[ES/RTH/B0/1h],1.051936782682572,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1h, col=c",S10,,False
A[ES/RTH/B0/1h],2.326387543880114,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1h, col=A",S10,,False
rmse[ES/RTH/B0/1h],0.0150926701868285,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1h, col=rmse",S10,,False
b_lo[ES/RTH/B0/1h],-0.5344953729483165,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1h, col=b_lo",S10,,False
b_hi[ES/RTH/B0/1h],-0.4003586516220614,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1h, col=b_hi",S10,,False
b_se[ES/RTH/B0/1h],0.0340774541605736,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1h, col=b_se",S10,,False
c_lo[ES/RTH/B0/1h],0.94692268588903,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1h, col=c_lo",S10,,False
c_hi[ES/RTH/B0/1h],1.1327760576027854,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1h, col=c_hi",S10,,False
b_ref[ES/RTH/B0/1h],-1.20971277863279,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1h, col=b_trigamma_ref",S10,,False
cond[ES/RTH/B0/1h],37.39987622887221,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1h, col=cond",S10,,False
n_grid[ES/RTH/B0/1h],9.0,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1h, col=n_grid",S10,,False
ref_inside_95[ES/RTH/B0/1h],False,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/1h, col=ref_inside_95",S10,,False
b[ES/RTH/B0/30min],-0.4111082270680417,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/30min, col=b",S10,,False
c[ES/RTH/B0/30min],0.8153215401312074,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/30min, col=c",S10,,False
A[ES/RTH/B0/30min],2.5881134751747803,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/30min, col=A",S10,,False
rmse[ES/RTH/B0/30min],0.0044574469267371,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/30min, col=rmse",S10,,False
b_lo[ES/RTH/B0/30min],-0.4843437161085977,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/30min, col=b_lo",S10,,False
b_hi[ES/RTH/B0/30min],-0.3421507449558926,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/30min, col=b_hi",S10,,False
b_se[ES/RTH/B0/30min],0.0365070540395463,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/30min, col=b_se",S10,,False
c_lo[ES/RTH/B0/30min],0.6376069294255036,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/30min, col=c_lo",S10,,False
c_hi[ES/RTH/B0/30min],0.947611338521586,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/30min, col=c_hi",S10,,False
b_ref[ES/RTH/B0/30min],-1.1971005917687416,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/30min, col=b_trigamma_ref",S10,,False
cond[ES/RTH/B0/30min],97.82048294779273,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/30min, col=cond",S10,,False
n_grid[ES/RTH/B0/30min],5.0,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/30min, col=n_grid",S10,,False
ref_inside_95[ES/RTH/B0/30min],False,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B0/30min, col=ref_inside_95",S10,,False
b[ES/RTH/B1/1day],-0.6274444407456055,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1day, col=b",S10,,False
c[ES/RTH/B1/1day],1.0809384800522852,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1day, col=c",S10,,False
A[ES/RTH/B1/1day],2.327882005917143,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1day, col=A",S10,,False
rmse[ES/RTH/B1/1day],0.0291152123452189,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1day, col=rmse",S10,,False
b_lo[ES/RTH/B1/1day],-0.7569657100565887,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1day, col=b_lo",S10,,False
b_hi[ES/RTH/B1/1day],-0.5077123624435455,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1day, col=b_hi",S10,,False
b_se[ES/RTH/B1/1day],0.0639837749970563,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1day, col=b_se",S10,,False
c_lo[ES/RTH/B1/1day],0.9963368170651992,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1day, col=c_lo",S10,,False
c_hi[ES/RTH/B1/1day],1.162383452682612,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1day, col=c_hi",S10,,False
b_ref[ES/RTH/B1/1day],-1.144373249661363,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1day, col=b_trigamma_ref",S10,,False
cond[ES/RTH/B1/1day],36.51938054986661,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1day, col=cond",S10,,False
n_grid[ES/RTH/B1/1day],8.0,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1day, col=n_grid",S10,,False
ref_inside_95[ES/RTH/B1/1day],False,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1day, col=ref_inside_95",S10,,False
b[ES/RTH/B1/1h],-0.4658063300928055,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1h, col=b",S10,,False
c[ES/RTH/B1/1h],1.051936782682572,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1h, col=c",S10,,False
A[ES/RTH/B1/1h],2.326387543880114,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1h, col=A",S10,,False
rmse[ES/RTH/B1/1h],0.0150926701868285,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1h, col=rmse",S10,,False
b_lo[ES/RTH/B1/1h],-0.5319764399737642,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1h, col=b_lo",S10,,False
b_hi[ES/RTH/B1/1h],-0.4034128826811238,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1h, col=b_hi",S10,,False
b_se[ES/RTH/B1/1h],0.0323033766386897,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1h, col=b_se",S10,,False
c_lo[ES/RTH/B1/1h],0.9573569615098012,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1h, col=c_lo",S10,,False
c_hi[ES/RTH/B1/1h],1.1270853695805287,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1h, col=c_hi",S10,,False
b_ref[ES/RTH/B1/1h],-1.20971277863279,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1h, col=b_trigamma_ref",S10,,False
cond[ES/RTH/B1/1h],37.39987622887221,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1h, col=cond",S10,,False
n_grid[ES/RTH/B1/1h],9.0,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1h, col=n_grid",S10,,False
ref_inside_95[ES/RTH/B1/1h],False,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/1h, col=ref_inside_95",S10,,False
b[ES/RTH/B1/30min],-0.4111082270680417,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/30min, col=b",S10,,False
c[ES/RTH/B1/30min],0.8153215401312074,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/30min, col=c",S10,,False
A[ES/RTH/B1/30min],2.5881134751747803,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/30min, col=A",S10,,False
rmse[ES/RTH/B1/30min],0.0044574469267371,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/30min, col=rmse",S10,,False
b_lo[ES/RTH/B1/30min],-0.477990297459731,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/30min, col=b_lo",S10,,False
b_hi[ES/RTH/B1/30min],-0.3423090497046587,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/30min, col=b_hi",S10,,False
b_se[ES/RTH/B1/30min],0.0346526877367409,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/30min, col=b_se",S10,,False
c_lo[ES/RTH/B1/30min],0.6384866973095559,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/30min, col=c_lo",S10,,False
c_hi[ES/RTH/B1/30min],0.9399249735833916,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/30min, col=c_hi",S10,,False
b_ref[ES/RTH/B1/30min],-1.1971005917687416,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/30min, col=b_trigamma_ref",S10,,False
cond[ES/RTH/B1/30min],97.82048294779273,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/30min, col=cond",S10,,False
n_grid[ES/RTH/B1/30min],5.0,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/30min, col=n_grid",S10,,False
ref_inside_95[ES/RTH/B1/30min],False,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=ES/RTH/B1/30min, col=ref_inside_95",S10,,False
b[NQ/RTH/B0/1day],-0.9743997227891924,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/RTH/B0/1day, col=b",S10,,False
c[NQ/RTH/B0/1day],1.0567722578646066,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/RTH/B0/1day, col=c",S10,,False
A[NQ/RTH/B0/1day],3.5897307083476124,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/RTH/B0/1day, col=A",S10,,False
rmse[NQ/RTH/B0/1day],0.0162496697379841,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/RTH/B0/1day, col=rmse",S10,,False
b_lo[NQ/RTH/B0/1day],-1.125495005553469,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/RTH/B0/1day, col=b_lo",S10,,False
b_hi[NQ/RTH/B0/1day],-0.835319083614595,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/RTH/B0/1day, col=b_hi",S10,,False
b_se[NQ/RTH/B0/1day],0.0755699864664221,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/RTH/B0/1day, col=b_se",S10,,False
c_lo[NQ/RTH/B0/1day],0.9861349099479804,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/RTH/B0/1day, col=c_lo",S10,,False
c_hi[NQ/RTH/B0/1day],1.122810834100859,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/RTH/B0/1day, col=c_hi",S10,,False
b_ref[NQ/RTH/B0/1day],-1.144373249661363,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/RTH/B0/1day, col=b_trigamma_ref",S10,,False
cond[NQ/RTH/B0/1day],70.47027152605779,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/RTH/B0/1day, col=cond",S10,,False
n_grid[NQ/RTH/B0/1day],8.0,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/RTH/B0/1day, col=n_grid",S10,,False
ref_inside_95[NQ/RTH/B0/1day],False,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/RTH/B0/1day, col=ref_inside_95",S10,,False
b[NQ/RTH/B0/1h],-0.8032152282589848,artifacts/s10-exponent-audit/phase1_bootstrap.csv,"cell=NQ/RTH/B0/1h, col=b",S10,,False
