root,geom,btag,horizon,M,proxy,estimator,lam,var_log_proxy,n_windows,trv_over_rv,trigamma,two_over_M,trimmed
ES,GLOBEX,B0,1day,6,TRV3,E1_d_model_L1-5,0.006600614054586652,239.34753036166674,1953,0.8862462015619129,0.39493406684822646,0.3333333333333333,False
ES,GLOBEX,B0,1day,6,TRV3,E1_d_model_L1-10,0.0071259411187004395,239.34753036166674,1953,0.8862462015619129,0.39493406684822646,0.3333333333333333,False
ES,GLOBEX,B0,1day,6,TRV3,E2,0.0054068272376849615,239.34753036166674,1953,0.8862462015619129,0.39493406684822646,0.3333333333333333,False
ES,GLOBEX,B0,1day,6,TRV3,E4,0.998806677936662,239.34753036166674,1953,0.8862462015619129,0.39493406684822646,0.3333333333333333,False
ES,GLOBEX,B0,1day,6,TRV3,E4_asS05,0.998806677936662,239.34753036166674,1953,0.8862462015619129,0.39493406684822646,0.3333333333333333,False
ES,GLOBEX,B0,1day,6,RV,E1_a_exp_L1-5,0.6167768850737572,2.054035146554894,1953,,0.39493406684822646,0.3333333333333333,True
ES,GLOBEX,B0,1day,6,RV,E1_a_exp_L1-10,0.6012505309268099,2.054035146554894,1953,,0.39493406684822646,0.3333333333333333,True
ES,GLOBEX,B0,1day,6,RV,E1_d_model_L1-5,0.6946382908681665,2.054035146554894,1953,,0.39493406684822646,0.3333333333333333,True
ES,GLOBEX,B0,1day,6,RV,E1_d_model_L1-10,0.756943322348549,2.054035146554894,1953,,0.39493406684822646,0.3333333333333333,True
ES,GLOBEX,B0,1day,6,RV,E2,0.6336108504507145,2.054035146554894,1953,,0.39493406684822646,0.3333333333333333,True
ES,GLOBEX,B0,1day,6,RV,E4,0.8502528394501236,2.054035146554894,1953,,0.39493406684822646,0.3333333333333333,True
ES,GLOBEX,B0,1day,6,RV,E4_asS05,0.9987984588649649,2.054035146554894,1953,,0.39493406684822646,0.3333333333333333,True
ES,GLOBEX,B0,1day,10,RV,E1_a_exp_L1-5,0.7070137042422256,1.708196859425972,1953,0.8810529844170812,0.22132295573711533,0.2,False
ES,GLOBEX,B0,1day,10,RV,E1_a_exp_L1-10,0.6861971592489526,1.708196859425972,1953,0.8810529844170812,0.22132295573711533,0.2,False
ES,GLOBEX,B0,1day,10,RV,E1_d_model_L1-5,0.8094410247165847,1.708196859425972,1953,0.8810529844170812,0.22132295573711533,0.2,False
ES,GLOBEX,B0,1day,10,RV,E1_d_model_L1-10,0.864001850404424,1.708196859425972,1953,0.8810529844170812,0.22132295573711533,0.2,False
ES,GLOBEX,B0,1day,10,RV,E2,0.7003727401136092,1.708196859425972,1953,0.8810529844170812,0.22132295573711533,0.2,False
ES,GLOBEX,B0,1day,10,RV,E4,0.869818795123077,1.708196859425972,1953,0.8810529844170812,0.22132295573711533,0.2,False
ES,GLOBEX,B0,1day,10,RV,E4_asS05,0.8942807846255313,1.708196859425972,1953,0.8810529844170812,0.22132295573711533,0.2,False
ES,GLOBEX,B0,1day,10,TRV3,E1_a_exp_L1-5,0.6563188448955183,1.893318065170742,1953,0.8810529844170812,0.22132295573711533,0.2,False
ES,GLOBEX,B0,1day,10,TRV3,E1_a_exp_L1-10,0.6393745763057334,1.893318065170742,1953,0.8810529844170812,0.22132295573711533,0.2,False
ES,GLOBEX,B0,1day,10,TRV3,E1_d_model_L1-5,0.757879863056517,1.893318065170742,1953,0.8810529844170812,0.22132295573711533,0.2,False
ES,GLOBEX,B0,1day,10,TRV3,E1_d_model_L1-10,0.792742919519144,1.893318065170742,1953,0.8810529844170812,0.22132295573711533,0.2,False
