cell,model,window_index,trade_date,forecast,realized,qlike,share_of_cell_qlike,reason
NQ/GLOBEX/B1/30min,M4_HARQ,26274,2018-05-28,3.195786548409712e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,26275,2018-05-28,3.173516715742281e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,26276,2018-05-28,3.120938319560555e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,26277,2018-05-28,3.105394892921188e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,26278,2018-05-28,3.073538192750076e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,26279,2018-05-28,3.052960665514241e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,27308,2018-07-04,9.633449039900321e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,27309,2018-07-04,6.624511431681267e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,27310,2018-07-04,6.602378598004288e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,27311,2018-07-04,6.59438453564191e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,27312,2018-07-04,6.577773930544417e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,27313,2018-07-04,6.558211406569284e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,27314,2018-07-04,6.513648173209097e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,29243,2018-09-03,3.373799496797529e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,29244,2018-09-03,1.9755747917558902e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,29245,2018-09-03,1.9722987884275316e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,29246,2018-09-03,1.9646476646120894e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,29247,2018-09-03,1.9582259046348302e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,29248,2018-09-03,1.950746599406042e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,29249,2018-09-03,1.943922131757128e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,31718,2018-11-22,2.8592973892242236e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,31719,2018-11-22,1.5088832295910953e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,31720,2018-11-22,1.4835251712698465e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,31721,2018-11-22,1.4711676258200304e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,31722,2018-11-22,1.461047874308417e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,31723,2018-11-22,1.4177052036941637e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,31724,2018-11-22,1.404382247127429e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,32071,2018-12-05,1.2950385188931611e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,32072,2018-12-05,8.051004798308947e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,32073,2018-12-05,7.977888301758415e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,32074,2018-12-05,7.922730215137376e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,32075,2018-12-05,7.885956419471148e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,32076,2018-12-05,7.69095523424165e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,32077,2018-12-05,7.447401643284296e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,32078,2018-12-05,7.297985414291719e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,32079,2018-12-05,7.217371726436952e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,32080,2018-12-05,7.148803324287283e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,32081,2018-12-05,7.056731771680673e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,32082,2018-12-05,7.007220628970465e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,32083,2018-12-05,6.953837718433202e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,32084,2018-12-05,6.920383278159421e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,33293,2019-01-21,1.2073621403355453e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,33294,2019-01-21,4.810202937845109e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,33295,2019-01-21,4.796712023345469e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,33296,2019-01-21,4.784413459844095e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,33297,2019-01-21,4.776438933859567e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,33298,2019-01-21,4.758017875004873e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,33299,2019-01-21,4.701428038484625e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,34193,2019-02-18,1.105400303433034e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,34194,2019-02-18,4.252389032994012e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,34195,2019-02-18,4.2283001185955704e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,34196,2019-02-18,4.208193003146992e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,34197,2019-02-18,4.167872069569836e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,34198,2019-02-18,4.1538833105818433e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,34199,2019-02-18,4.1235702399691656e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,34474,2019-02-27,4.370381140309838e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,34475,2019-02-27,3.84099407763705e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,34476,2019-02-27,3.8339671412371027e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,34477,2019-02-27,3.8298749575565496e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,34478,2019-02-27,3.826778678847958e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,37163,2019-05-27,7.244653137107413e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,37164,2019-05-27,5.489525304921023e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,37165,2019-05-27,5.458203371127688e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,37166,2019-05-27,5.403954335624588e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,37167,2019-05-27,5.356275886602137e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,37168,2019-05-27,5.312174160173756e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,37169,2019-05-27,5.273654321070052e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,38243,2019-07-04,4.538167923351519e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,38244,2019-07-04,3.0228007898191203e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,38245,2019-07-04,2.9897692013139857e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,38246,2019-07-04,2.9663273334685003e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,38247,2019-07-04,2.948761816747763e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,38248,2019-07-04,2.933731629867777e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,38249,2019-07-04,2.9155546937741366e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,40133,2019-09-02,2.1075228778822916e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,40134,2019-09-02,8.065412399400308e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,40135,2019-09-02,8.055483442445419e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,40136,2019-09-02,8.032242930523713e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,40137,2019-09-02,7.991031345153784e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,40138,2019-09-02,7.959452743113222e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,40139,2019-09-02,7.91967779667726e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,42833,2019-11-28,2.917072719955279e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,42834,2019-11-28,2.1316089134169877e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,42835,2019-11-28,2.1249665342498773e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,42836,2019-11-28,2.1081591546128277e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,42837,2019-11-28,2.1029332484411285e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,42838,2019-11-28,2.0966402843329916e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,42839,2019-11-28,2.0697078709007584e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,44183,2020-01-20,3.566489889912022e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,44184,2020-01-20,3.050369476990881e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,44185,2020-01-20,3.0483611132445914e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,44186,2020-01-20,3.043145495229847e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,44187,2020-01-20,3.0397560508383153e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,44188,2020-01-20,3.0355325361323866e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,44189,2020-01-20,3.02569213425584e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45083,2020-02-17,5.409054233045709e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45084,2020-02-17,3.706555235943186e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45085,2020-02-17,3.6980534753007265e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45086,2020-02-17,3.693189499802322e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45087,2020-02-17,3.6848396250533096e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45088,2020-02-17,3.675388797695948e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45089,2020-02-17,3.652744174869243e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45572,2020-03-03,1e-300,0.00019858539417327847,1.985853941732785e+296,0.41060085072532104,below_1e-12
NQ/GLOBEX/B1/30min,M4_HARQ,45728,2020-03-09,1.3036030534209926e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45729,2020-03-09,8.57909922505236e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45732,2020-03-09,8.856430114781358e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45733,2020-03-09,8.508760159210967e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45734,2020-03-09,8.499011365029173e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45737,2020-03-09,8.443672205831307e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45738,2020-03-09,8.410547508212383e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45739,2020-03-09,8.38302263989603e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45740,2020-03-09,8.348067014810795e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45741,2020-03-09,8.303787016258365e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45744,2020-03-09,8.479935623256147e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45745,2020-03-09,8.150615622685453e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45746,2020-03-09,8.090250982442891e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45747,2020-03-09,8.045993886718368e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45748,2020-03-09,7.998499680639561e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45749,2020-03-09,7.95849127814891e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45750,2020-03-09,7.874202725423265e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45884,2020-03-12,1.210758463082016e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45885,2020-03-12,1.2094944470266975e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45915,2020-03-18,3.9710488086699364e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45916,2020-03-18,1.8612517192776345e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45917,2020-03-18,1.859714209410082e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45918,2020-03-18,1.8586250645863674e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45919,2020-03-18,1.8560387184894225e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45920,2020-03-18,1.8522479029216267e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45921,2020-03-18,1.8495248894835147e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45922,2020-03-18,1.8462865993291366e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45923,2020-03-18,1.8430758410754728e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45924,2020-03-18,1.837132056430587e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45925,2020-03-18,1.8336265470064373e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45926,2020-03-18,1.831019901643656e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45927,2020-03-18,1.828916785057109e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45928,2020-03-18,1.8244354756434685e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45929,2020-03-18,1.8203878898310835e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,45930,2020-03-18,1.8115232658567452e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,46036,2020-03-23,0.00011093363896350545,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,46037,2020-03-23,3.289067711299919e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,46104,2020-03-24,5.4391513610749906e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,46105,2020-03-24,4.62153629799975e-05,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,48053,2020-05-25,1.3397074468353504e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,48054,2020-05-25,9.133546072086109e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,48055,2020-05-25,9.100875316476562e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,48056,2020-05-25,9.07556527358672e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,48057,2020-05-25,9.015605260567012e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,48058,2020-05-25,8.94948024702457e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,48059,2020-05-25,8.771675487632496e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,49095,2020-07-01,2.842650338978496e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,49096,2020-07-01,1.7517589668315563e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,49097,2020-07-01,1.747786759983731e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,49098,2020-07-01,1.7417869326833703e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,51248,2020-09-07,6.655568028166829e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,51249,2020-09-07,4.0945585246548814e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,51250,2020-09-07,4.091200004370646e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,51251,2020-09-07,4.088547789148441e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,51252,2020-09-07,4.085500001504827e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,51253,2020-09-07,4.076449570927497e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,51254,2020-09-07,4.059214916794539e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,53723,2020-11-26,1.8413676409438378e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,53724,2020-11-26,1.7182425010179925e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,53725,2020-11-26,1.6895759135922847e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,53726,2020-11-26,1.675174547566687e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,53727,2020-11-26,1.651143642456145e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,53728,2020-11-26,1.6186036729058916e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,53729,2020-11-26,1.5572115161691592e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,55073,2021-01-18,1.0183299423898199e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,55074,2021-01-18,6.762884622631763e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,55075,2021-01-18,6.720316540307734e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,55076,2021-01-18,6.674143533029685e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,55077,2021-01-18,6.610528848839952e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,55078,2021-01-18,6.519177209399789e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,55079,2021-01-18,6.400627382545215e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,55973,2021-02-15,6.825277107555187e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,55974,2021-02-15,3.371929580837727e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,55975,2021-02-15,3.348267434127149e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,55976,2021-02-15,3.331788947117074e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,55977,2021-02-15,3.3111278268658234e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,55978,2021-02-15,3.30356970607815e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,55979,2021-02-15,3.281307778395376e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,57361,2021-04-02,1.9958730447081114e-06,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,57362,2021-04-02,6.801774694761125e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,57363,2021-04-02,6.581032038747994e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,57364,2021-04-02,6.538701704652579e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,57365,2021-04-02,6.378693628947662e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,57366,2021-04-02,6.301351334981528e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,57367,2021-04-02,6.18353729546581e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,57368,2021-04-02,6.116215636190856e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,57369,2021-04-02,6.078504145027327e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,57370,2021-04-02,6.013401811604862e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,57371,2021-04-02,5.838463269567565e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,57372,2021-04-02,5.474974091175992e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,57373,2021-04-02,5.389039974882576e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,57374,2021-04-02,5.271032685125089e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,59213,2021-05-31,3.731298924868808e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,59214,2021-05-31,2.358268226783356e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,59215,2021-05-31,2.3516574608157767e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,59216,2021-05-31,2.3466215037668217e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,59217,2021-05-31,2.3391332196439906e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,59218,2021-05-31,2.3268986728745966e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,59219,2021-05-31,2.3028399702677242e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,60203,2021-07-05,3.1546794273691676e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,60204,2021-07-05,2.2745712885874022e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,60205,2021-07-05,2.2655487721220053e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,60206,2021-07-05,2.2535423691231473e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,60207,2021-07-05,2.2354064463379532e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,60208,2021-07-05,2.1962291212967802e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,60209,2021-07-05,2.1653885913623566e-07,0.0,inf,inf,nonfinite_qlike
NQ/GLOBEX/B1/30min,M4_HARQ,62228,2021-09-06,3.4039071583977546e-07,0.0,inf,inf,nonfinite_qlike
