root,geom,btag,horizon,model,window_index,session_date,window_in_session,window_start_min_from_1800NY,ny_clock,overnight,rv,forecast
ES,GLOBEX,B0,1h,M2_HAR,14407,2018-09-03,19,1140,13:00,False,0.0,8.359166155002459e-07
ES,GLOBEX,B0,1h,M2_HAR,14408,2018-09-03,20,1200,14:00,False,0.0,5.738570589942644e-07
ES,GLOBEX,B0,1h,M2_HAR,14409,2018-09-03,21,1260,15:00,False,0.0,5.713687149707843e-07
ES,GLOBEX,B0,1h,M2_HAR,15617,2018-11-22,19,1140,13:00,False,0.0,3.696679049146543e-06
ES,GLOBEX,B0,1h,M2_HAR,15618,2018-11-22,20,1200,14:00,False,0.0,2.6964925820848345e-06
ES,GLOBEX,B0,1h,M2_HAR,15619,2018-11-22,21,1260,15:00,False,0.0,2.6406776953750917e-06
ES,GLOBEX,B0,1h,M2_HAR,15790,2018-12-05,16,960,10:00,False,0.0,2.4256885826676413e-06
ES,GLOBEX,B0,1h,M2_HAR,15791,2018-12-05,17,1020,11:00,False,0.0,1.8857937799818188e-06
ES,GLOBEX,B0,1h,M2_HAR,15792,2018-12-05,18,1080,12:00,False,0.0,1.833804621107128e-06
ES,GLOBEX,B0,1h,M2_HAR,15793,2018-12-05,19,1140,13:00,False,0.0,1.771576977505109e-06
ES,GLOBEX,B0,1h,M2_HAR,15794,2018-12-05,20,1200,14:00,False,0.0,1.747714659681748e-06
ES,GLOBEX,B0,1h,M2_HAR,15795,2018-12-05,21,1260,15:00,False,0.0,1.7201952177354137e-06
ES,GLOBEX,B0,1h,M2_HAR,16387,2019-01-21,19,1140,13:00,False,0.0,1.866884415879425e-06
ES,GLOBEX,B0,1h,M2_HAR,16388,2019-01-21,20,1200,14:00,False,0.0,1.3871215905075546e-06
ES,GLOBEX,B0,1h,M2_HAR,16389,2019-01-21,21,1260,15:00,False,0.0,1.3799807915996928e-06
ES,GLOBEX,B0,1h,M2_HAR,16827,2019-02-18,19,1140,13:00,False,0.0,1.4313555486969805e-06
ES,GLOBEX,B0,1h,M2_HAR,16828,2019-02-18,20,1200,14:00,False,0.0,9.7586396428328e-07
ES,GLOBEX,B0,1h,M2_HAR,16829,2019-02-18,21,1260,15:00,False,0.0,9.651121427812573e-07
ES,GLOBEX,B0,1h,M2_HAR,16964,2019-02-27,2,120,20:00,True,0.0,1.2285921324586783e-06
ES,GLOBEX,B0,1h,M2_HAR,16965,2019-02-27,3,180,21:00,True,0.0,8.877644772476165e-07
ES,GLOBEX,B0,1h,M2_HAR,18279,2019-05-27,19,1140,13:00,False,0.0,1.3432161290888799e-06
ES,GLOBEX,B0,1h,M2_HAR,18280,2019-05-27,20,1200,14:00,False,0.0,1.1137278668612905e-06
ES,GLOBEX,B0,1h,M2_HAR,18281,2019-05-27,21,1260,15:00,False,0.0,1.098695022493505e-06
ES,GLOBEX,B0,1h,M2_HAR,18807,2019-07-04,19,1140,13:00,False,0.0,9.290190156566178e-07
ES,GLOBEX,B0,1h,M2_HAR,18808,2019-07-04,20,1200,14:00,False,0.0,7.255772833595545e-07
ES,GLOBEX,B0,1h,M2_HAR,18809,2019-07-04,21,1260,15:00,False,0.0,7.162115261686437e-07
ES,GLOBEX,B0,1h,M2_HAR,19731,2019-09-02,19,1140,13:00,False,0.0,3.8108350131839686e-06
ES,GLOBEX,B0,1h,M2_HAR,19732,2019-09-02,20,1200,14:00,False,0.0,1.776492750931636e-06
ES,GLOBEX,B0,1h,M2_HAR,19733,2019-09-02,21,1260,15:00,False,0.0,1.7583608116108484e-06
ES,GLOBEX,B0,1h,M2_HAR,21051,2019-11-28,19,1140,13:00,False,0.0,7.512630417767167e-07
ES,GLOBEX,B0,1h,M2_HAR,21052,2019-11-28,20,1200,14:00,False,0.0,5.639569237497217e-07
ES,GLOBEX,B0,1h,M2_HAR,21053,2019-11-28,21,1260,15:00,False,0.0,5.602636260396088e-07
ES,GLOBEX,B0,1h,M2_HAR,21711,2020-01-20,19,1140,13:00,False,0.0,8.373276883368993e-07
ES,GLOBEX,B0,1h,M2_HAR,21712,2020-01-20,20,1200,14:00,False,0.0,6.763309011920851e-07
ES,GLOBEX,B0,1h,M2_HAR,21713,2020-01-20,21,1260,15:00,False,0.0,6.741134263758837e-07
ES,GLOBEX,B0,1h,M2_HAR,22151,2020-02-17,19,1140,13:00,False,0.0,1.0412226138360144e-06
ES,GLOBEX,B0,1h,M2_HAR,22152,2020-02-17,20,1200,14:00,False,0.0,7.956415103348534e-07
ES,GLOBEX,B0,1h,M2_HAR,22153,2020-02-17,21,1260,15:00,False,0.0,7.929829163223758e-07
ES,GLOBEX,B0,1h,M2_HAR,22466,2020-03-09,4,240,22:00,True,0.0,2.48292189627706e-05
ES,GLOBEX,B0,1h,M2_HAR,22468,2020-03-09,6,360,00:00,True,0.0,2.4931763204786122e-05
ES,GLOBEX,B0,1h,M2_HAR,22469,2020-03-09,7,420,01:00,True,0.0,1.7939604610050853e-05
ES,GLOBEX,B0,1h,M2_HAR,22470,2020-03-09,8,480,02:00,True,0.0,1.7894200906486565e-05
ES,GLOBEX,B0,1h,M2_HAR,22471,2020-03-09,9,540,03:00,True,0.0,1.7789557593839575e-05
ES,GLOBEX,B0,1h,M2_HAR,22472,2020-03-09,10,600,04:00,True,0.0,1.7651461843379615e-05
ES,GLOBEX,B0,1h,M2_HAR,22474,2020-03-09,12,720,06:00,True,0.0,1.8533563013410426e-05
ES,GLOBEX,B0,1h,M2_HAR,22475,2020-03-09,13,780,07:00,True,0.0,1.713016156841734e-05
ES,GLOBEX,B0,1h,M2_HAR,22476,2020-03-09,14,840,08:00,True,0.0,1.6932011778630724e-05
ES,GLOBEX,B0,1h,M2_HAR,22558,2020-03-18,8,480,02:00,True,0.0,7.478408137438581e-05
ES,GLOBEX,B0,1h,M2_HAR,22559,2020-03-18,9,540,03:00,True,0.0,7.09785317371767e-05
ES,GLOBEX,B0,1h,M2_HAR,22560,2020-03-18,10,600,04:00,True,0.0,7.075039453913487e-05
ES,GLOBEX,B0,1h,M2_HAR,22561,2020-03-18,11,660,05:00,True,0.0,7.055188740833297e-05
ES,GLOBEX,B0,1h,M2_HAR,22562,2020-03-18,12,720,06:00,True,0.0,7.027280686815399e-05
ES,GLOBEX,B0,1h,M2_HAR,22563,2020-03-18,13,780,07:00,True,0.0,7.005102399529567e-05
ES,GLOBEX,B0,1h,M2_HAR,22564,2020-03-18,14,840,08:00,True,0.0,6.98191868669392e-05
ES,GLOBEX,B0,1h,M2_HAR,22650,2020-03-24,12,720,06:00,True,0.0,0.000161907678607813
ES,GLOBEX,B0,1h,M2_HAR,23603,2020-05-25,19,1140,13:00,False,0.0,3.4650971361855627e-06
ES,GLOBEX,B0,1h,M2_HAR,23604,2020-05-25,20,1200,14:00,False,0.0,2.961034416121333e-06
ES,GLOBEX,B0,1h,M2_HAR,23605,2020-05-25,21,1260,15:00,False,0.0,2.935338098249847e-06
ES,GLOBEX,B0,1h,M2_HAR,24112,2020-07-01,0,0,18:00,True,0.0,1.5857784493680463e-05
ES,GLOBEX,B0,1h,M2_HAR,24113,2020-07-01,1,60,19:00,True,0.0,5.410324660697974e-06
ES,GLOBEX,B0,1h,M2_HAR,25165,2020-09-07,19,1140,13:00,False,0.0,7.296061568028553e-06
ES,GLOBEX,B0,1h,M2_HAR,25166,2020-09-07,20,1200,14:00,False,0.0,5.915324470615091e-06
ES,GLOBEX,B0,1h,M2_HAR,25167,2020-09-07,21,1260,15:00,False,0.0,5.905011246087441e-06
ES,GLOBEX,B0,1h,M2_HAR,26375,2020-11-26,19,1140,13:00,False,0.0,2.8140124935291546e-06
ES,GLOBEX,B0,1h,M2_HAR,26376,2020-11-26,20,1200,14:00,False,0.0,1.127458148175146e-06
ES,GLOBEX,B0,1h,M2_HAR,26377,2020-11-26,21,1260,15:00,False,0.0,1.108502617053698e-06
ES,GLOBEX,B0,1h,M2_HAR,27035,2021-01-18,19,1140,13:00,False,0.0,1.87829205019654e-06
ES,GLOBEX,B0,1h,M2_HAR,27036,2021-01-18,20,1200,14:00,False,0.0,1.6388447132493614e-06
ES,GLOBEX,B0,1h,M2_HAR,27037,2021-01-18,21,1260,15:00,False,0.0,1.6143182731376274e-06
ES,GLOBEX,B0,1h,M2_HAR,27475,2021-02-15,19,1140,13:00,False,0.0,1.0752682381265402e-06
ES,GLOBEX,B0,1h,M2_HAR,27476,2021-02-15,20,1200,14:00,False,0.0,9.672634799766265e-07
ES,GLOBEX,B0,1h,M2_HAR,27477,2021-02-15,21,1260,15:00,False,0.0,9.610069926046995e-07
ES,GLOBEX,B0,1h,M2_HAR,28154,2021-04-02,16,960,10:00,False,0.0,1.7913687929588703e-06
ES,GLOBEX,B0,1h,M2_HAR,28155,2021-04-02,17,1020,11:00,False,0.0,1.1954838094818125e-06
ES,GLOBEX,B0,1h,M2_HAR,28156,2021-04-02,18,1080,12:00,False,0.0,1.1745353214170134e-06
ES,GLOBEX,B0,1h,M2_HAR,28157,2021-04-02,19,1140,13:00,False,0.0,1.1615696542457544e-06
ES,GLOBEX,B0,1h,M2_HAR,28158,2021-04-02,20,1200,14:00,False,0.0,1.1509055048375681e-06
ES,GLOBEX,B0,1h,M2_HAR,28159,2021-04-02,21,1260,15:00,False,0.0,1.0907520992044632e-06
ES,GLOBEX,B0,1h,M2_HAR,29059,2021-05-31,19,1140,13:00,False,0.0,9.769771755509047e-07
ES,GLOBEX,B0,1h,M2_HAR,29060,2021-05-31,20,1200,14:00,False,0.0,7.54150009422544e-07
ES,GLOBEX,B0,1h,M2_HAR,29061,2021-05-31,21,1260,15:00,False,0.0,7.509966514876793e-07
ES,GLOBEX,B0,1h,M2_HAR,29543,2021-07-05,19,1140,13:00,False,0.0,8.480489717810676e-07
ES,GLOBEX,B0,1h,M2_HAR,29544,2021-07-05,20,1200,14:00,False,0.0,6.698298475045261e-07
ES,GLOBEX,B0,1h,M2_HAR,29545,2021-07-05,21,1260,15:00,False,0.0,6.6651185810941e-07
ES,GLOBEX,B0,1h,M2_HAR,30533,2021-09-06,19,1140,13:00,False,0.0,8.748570291556408e-07
ES,GLOBEX,B0,1h,M2_HAR,30534,2021-09-06,20,1200,14:00,False,0.0,7.528381855898159e-07
ES,GLOBEX,B0,1h,M2_HAR,30535,2021-09-06,21,1260,15:00,False,0.0,7.500897861905161e-07
ES,GLOBEX,B0,1h,M2_HAR,31743,2021-11-25,19,1140,13:00,False,0.0,1.6807582027697906e-06
ES,GLOBEX,B0,1h,M2_HAR,31744,2021-11-25,20,1200,14:00,False,0.0,1.547562005927823e-06
ES,GLOBEX,B0,1h,M2_HAR,31745,2021-11-25,21,1260,15:00,False,0.0,1.539632410555641e-06
ES,GLOBEX,B0,1h,M2_HAR,32447,2022-01-17,19,1140,13:00,False,0.0,2.9876524346125508e-06
ES,GLOBEX,B0,1h,M2_HAR,32448,2022-01-17,20,1200,14:00,False,0.0,2.514715989555431e-06
ES,GLOBEX,B0,1h,M2_HAR,32449,2022-01-17,21,1260,15:00,False,0.0,2.4644311810098976e-06
ES,GLOBEX,B0,1h,M2_HAR,32997,2022-02-21,19,1140,13:00,False,0.0,6.148730112285179e-06
ES,GLOBEX,B0,1h,M2_HAR,32998,2022-02-21,20,1200,14:00,False,0.0,3.4168184795352637e-06
ES,GLOBEX,B0,1h,M2_HAR,32999,2022-02-21,21,1260,15:00,False,0.0,3.226042439311467e-06
ES,GLOBEX,B0,1h,M2_HAR,34449,2022-05-30,19,1140,13:00,False,0.0,5.785317534368746e-06
ES,GLOBEX,B0,1h,M2_HAR,34450,2022-05-30,20,1200,14:00,False,0.0,3.069391507143541e-06
ES,GLOBEX,B0,1h,M2_HAR,34451,2022-05-30,21,1260,15:00,False,0.0,2.995249045499324e-06
ES,GLOBEX,B0,1h,M2_HAR,34713,2022-06-20,19,1140,13:00,False,0.0,8.656820826533365e-06
ES,GLOBEX,B0,1h,M2_HAR,34714,2022-06-20,20,1200,14:00,False,0.0,7.589289277737765e-06
ES,GLOBEX,B0,1h,M2_HAR,34715,2022-06-20,21,1260,15:00,False,0.0,7.547836924681033e-06
ES,GLOBEX,B0,1h,M2_HAR,34933,2022-07-04,19,1140,13:00,False,0.0,5.7004497984138e-06
ES,GLOBEX,B0,1h,M2_HAR,34934,2022-07-04,20,1200,14:00,False,0.0,4.736297200064574e-06
ES,GLOBEX,B0,1h,M2_HAR,34935,2022-07-04,21,1260,15:00,False,0.0,4.7008816670795735e-06
ES,GLOBEX,B0,1h,M2_HAR,35923,2022-09-05,19,1140,13:00,False,0.0,4.979782898756278e-06
ES,GLOBEX,B0,1h,M2_HAR,35924,2022-09-05,20,1200,14:00,False,0.0,4.269919698211123e-06
ES,GLOBEX,B0,1h,M2_HAR,35925,2022-09-05,21,1260,15:00,False,0.0,4.2167893523014424e-06
ES,GLOBEX,B0,1h,M2_HAR,37133,2022-11-24,19,1140,13:00,False,0.0,1.6951245706812812e-06
ES,GLOBEX,B0,1h,M2_HAR,37134,2022-11-24,20,1200,14:00,False,0.0,1.5111109756911576e-06
ES,GLOBEX,B0,1h,M2_HAR,37135,2022-11-24,21,1260,15:00,False,0.0,1.4713541461914133e-06
ES,GLOBEX,B0,1h,M2_HAR,37815,2023-01-16,19,1140,13:00,False,0.0,3.429530107603195e-06
ES,GLOBEX,B0,1h,M2_HAR,37816,2023-01-16,20,1200,14:00,False,0.0,2.7499756298995654e-06
ES,GLOBEX,B0,1h,M2_HAR,37817,2023-01-16,21,1260,15:00,False,0.0,2.7069062442192533e-06
ES,GLOBEX,B0,1h,M2_HAR,38365,2023-02-20,19,1140,13:00,False,0.0,3.195016018006495e-06
ES,GLOBEX,B0,1h,M2_HAR,38366,2023-02-20,20,1200,14:00,False,0.0,2.8793081114858187e-06
ES,GLOBEX,B0,1h,M2_HAR,38367,2023-02-20,21,1260,15:00,False,0.0,2.860516477538936e-06
ES,GLOBEX,B0,1h,M2_HAR,39044,2023-04-07,16,960,10:00,False,0.0,1.3120475631188914e-06
ES,GLOBEX,B0,1h,M2_HAR,39045,2023-04-07,17,1020,11:00,False,0.0,1.1129731911848224e-06
ES,GLOBEX,B0,1h,M2_HAR,39046,2023-04-07,18,1080,12:00,False,0.0,1.1018930274039218e-06
ES,GLOBEX,B0,1h,M2_HAR,39047,2023-04-07,19,1140,13:00,False,0.0,1.0924070768191604e-06
ES,GLOBEX,B0,1h,M2_HAR,39048,2023-04-07,20,1200,14:00,False,0.0,1.083209510290736e-06
ES,GLOBEX,B0,1h,M2_HAR,39049,2023-04-07,21,1260,15:00,False,0.0,1.0701661241722142e-06
ES,GLOBEX,B0,1h,M2_HAR,39839,2023-05-29,19,1140,13:00,False,0.0,1.9033540288331532e-06
ES,GLOBEX,B0,1h,M2_HAR,39840,2023-05-29,20,1200,14:00,False,0.0,1.71872751065229e-06
ES,GLOBEX,B0,1h,M2_HAR,39841,2023-05-29,21,1260,15:00,False,0.0,1.7053098277588875e-06
ES,GLOBEX,B0,1h,M2_HAR,40103,2023-06-19,19,1140,13:00,False,0.0,1.712761189882973e-06
ES,GLOBEX,B0,1h,M2_HAR,40104,2023-06-19,20,1200,14:00,False,0.0,1.4974974727493514e-06
ES,GLOBEX,B0,1h,M2_HAR,40105,2023-06-19,21,1260,15:00,False,0.0,1.479706948823433e-06
ES,GLOBEX,B0,1h,M2_HAR,40323,2023-07-04,19,1140,13:00,False,0.0,1.2643103330142914e-06
ES,GLOBEX,B0,1h,M2_HAR,40324,2023-07-04,20,1200,14:00,False,0.0,1.1515201200027105e-06
ES,GLOBEX,B0,1h,M2_HAR,40325,2023-07-04,21,1260,15:00,False,0.0,1.1343450311810061e-06
ES,GLOBEX,B0,1h,M2_HAR,41291,2023-09-04,19,1140,13:00,False,0.0,1.4829200185033703e-06
ES,GLOBEX,B0,1h,M2_HAR,41292,2023-09-04,20,1200,14:00,False,0.0,1.2844399493462348e-06
ES,GLOBEX,B0,1h,M2_HAR,41293,2023-09-04,21,1260,15:00,False,0.0,1.2597165014348807e-06
ES,GLOBEX,B0,1h,M2_HAR,42501,2023-11-23,19,1140,13:00,False,0.0,9.454016226451043e-07
ES,GLOBEX,B0,1h,M2_HAR,42502,2023-11-23,20,1200,14:00,False,0.0,8.24087293116153e-07
ES,GLOBEX,B0,1h,M2_HAR,42503,2023-11-23,21,1260,15:00,False,0.0,8.091435519789299e-07
ES,GLOBEX,B0,1h,M3_HARJ,679,2016-02-15,19,1140,13:00,False,0.0,7.310977434879219e-06
ES,GLOBEX,B0,1h,M3_HARJ,680,2016-02-15,20,1200,14:00,False,0.0,6.468309433968533e-06
ES,GLOBEX,B0,1h,M3_HARJ,681,2016-02-15,21,1260,15:00,False,0.0,6.5415766636362665e-06
ES,GLOBEX,B0,1h,M3_HARJ,2241,2016-05-30,19,1140,13:00,False,0.0,9.192288641280008e-07
ES,GLOBEX,B0,1h,M3_HARJ,2242,2016-05-30,20,1200,14:00,False,0.0,5.427422860328211e-07
ES,GLOBEX,B0,1h,M3_HARJ,2243,2016-05-30,21,1260,15:00,False,0.0,5.358947389690704e-07
ES,GLOBEX,B0,1h,M3_HARJ,2725,2016-07-04,19,1140,13:00,False,0.0,1.6821937511938465e-06
ES,GLOBEX,B0,1h,M3_HARJ,2726,2016-07-04,20,1200,14:00,False,0.0,1.1581582342065857e-06
ES,GLOBEX,B0,1h,M3_HARJ,2727,2016-07-04,21,1260,15:00,False,0.0,1.1343644490054909e-06
ES,GLOBEX,B0,1h,M3_HARJ,4925,2016-11-24,19,1140,13:00,False,0.0,9.736586837551776e-07
ES,GLOBEX,B0,1h,M3_HARJ,4926,2016-11-24,20,1200,14:00,False,0.0,4.090807389878028e-07
ES,GLOBEX,B0,1h,M3_HARJ,4927,2016-11-24,21,1260,15:00,False,0.0,4.061498653822879e-07
ES,GLOBEX,B0,1h,M3_HARJ,5607,2017-01-16,19,1140,13:00,False,0.0,1.096334913639797e-06
ES,GLOBEX,B0,1h,M3_HARJ,5608,2017-01-16,20,1200,14:00,False,0.0,2.740540694001617e-07
ES,GLOBEX,B0,1h,M3_HARJ,5609,2017-01-16,21,1260,15:00,False,0.0,2.715403047783981e-07
ES,GLOBEX,B0,1h,M3_HARJ,6157,2017-02-20,19,1140,13:00,False,0.0,9.876190514183757e-07
ES,GLOBEX,B0,1h,M3_HARJ,6158,2017-02-20,20,1200,14:00,False,0.0,2.0510953132713872e-07
ES,GLOBEX,B0,1h,M3_HARJ,6159,2017-02-20,21,1260,15:00,False,0.0,2.027940162600453e-07
ES,GLOBEX,B0,1h,M3_HARJ,7609,2017-05-29,19,1140,13:00,False,0.0,5.587178424741879e-07
ES,GLOBEX,B0,1h,M3_HARJ,7610,2017-05-29,20,1200,14:00,False,0.0,1.7423153273277944e-07
ES,GLOBEX,B0,1h,M3_HARJ,7611,2017-05-29,21,1260,15:00,False,0.0,1.7246094030923878e-07
ES,GLOBEX,B0,1h,M3_HARJ,8093,2017-07-04,19,1140,13:00,False,0.0,1.0211075225735836e-06
ES,GLOBEX,B0,1h,M3_HARJ,8094,2017-07-04,20,1200,14:00,False,0.0,2.961322496814905e-07
ES,GLOBEX,B0,1h,M3_HARJ,8095,2017-07-04,21,1260,15:00,False,0.0,2.9347712508338966e-07
ES,GLOBEX,B0,1h,M3_HARJ,9061,2017-09-04,19,1140,13:00,False,0.0,6.895381384935262e-07
ES,GLOBEX,B0,1h,M3_HARJ,9062,2017-09-04,20,1200,14:00,False,0.0,2.3704760498319078e-07
ES,GLOBEX,B0,1h,M3_HARJ,9063,2017-09-04,21,1260,15:00,False,0.0,2.3531371098002254e-07
ES,GLOBEX,B0,1h,M3_HARJ,10271,2017-11-23,19,1140,13:00,False,0.0,4.682185528793264e-07
ES,GLOBEX,B0,1h,M3_HARJ,10272,2017-11-23,20,1200,14:00,False,0.0,1.4018046115245974e-07
ES,GLOBEX,B0,1h,M3_HARJ,10273,2017-11-23,21,1260,15:00,False,0.0,1.388376053995838e-07
ES,GLOBEX,B0,1h,M3_HARJ,10953,2018-01-15,19,1140,13:00,False,0.0,5.401508131279142e-07
ES,GLOBEX,B0,1h,M3_HARJ,10954,2018-01-15,20,1200,14:00,False,0.0,1.7648347459849152e-07
ES,GLOBEX,B0,1h,M3_HARJ,10955,2018-01-15,21,1260,15:00,False,0.0,1.7542942537719048e-07
ES,GLOBEX,B0,1h,M3_HARJ,11503,2018-02-19,19,1140,13:00,False,0.0,4.804215781736199e-06
ES,GLOBEX,B0,1h,M3_HARJ,11504,2018-02-19,20,1200,14:00,False,0.0,2.840624769515529e-06
ES,GLOBEX,B0,1h,M3_HARJ,11505,2018-02-19,21,1260,15:00,False,0.0,2.8052171550746913e-06
ES,GLOBEX,B0,1h,M3_HARJ,12955,2018-05-28,19,1140,13:00,False,0.0,1.1983359289274193e-06
ES,GLOBEX,B0,1h,M3_HARJ,12956,2018-05-28,20,1200,14:00,False,0.0,9.080520380916154e-07
ES,GLOBEX,B0,1h,M3_HARJ,12957,2018-05-28,21,1260,15:00,False,0.0,8.989630751269e-07
ES,GLOBEX,B0,1h,M3_HARJ,13461,2018-07-04,19,1140,13:00,False,0.0,1.898552761537875e-06
ES,GLOBEX,B0,1h,M3_HARJ,13462,2018-07-04,20,1200,14:00,False,0.0,1.5331204083470905e-06
ES,GLOBEX,B0,1h,M3_HARJ,13463,2018-07-04,21,1260,15:00,False,0.0,1.5279614453258987e-06
ES,GLOBEX,B0,1h,M3_HARJ,14407,2018-09-03,19,1140,13:00,False,0.0,8.604883288496775e-07
ES,GLOBEX,B0,1h,M3_HARJ,14408,2018-09-03,20,1200,14:00,False,0.0,6.001378073593695e-07
ES,GLOBEX,B0,1h,M3_HARJ,14409,2018-09-03,21,1260,15:00,False,0.0,5.976431165505674e-07
ES,GLOBEX,B0,1h,M3_HARJ,15617,2018-11-22,19,1140,13:00,False,0.0,3.773475526324792e-06
ES,GLOBEX,B0,1h,M3_HARJ,15618,2018-11-22,20,1200,14:00,False,0.0,2.7501725729132023e-06
ES,GLOBEX,B0,1h,M3_HARJ,15619,2018-11-22,21,1260,15:00,False,0.0,2.69437703455992e-06
ES,GLOBEX,B0,1h,M3_HARJ,15790,2018-12-05,16,960,10:00,False,0.0,2.483151286653727e-06
ES,GLOBEX,B0,1h,M3_HARJ,15791,2018-12-05,17,1020,11:00,False,0.0,1.9291321253308077e-06
ES,GLOBEX,B0,1h,M3_HARJ,15792,2018-12-05,18,1080,12:00,False,0.0,1.8771087662396348e-06
ES,GLOBEX,B0,1h,M3_HARJ,15793,2018-12-05,19,1140,13:00,False,0.0,1.8149624160923129e-06
ES,GLOBEX,B0,1h,M3_HARJ,15794,2018-12-05,20,1200,14:00,False,0.0,1.791095169865107e-06
ES,GLOBEX,B0,1h,M3_HARJ,15795,2018-12-05,21,1260,15:00,False,0.0,1.7632077646374386e-06
ES,GLOBEX,B0,1h,M3_HARJ,16387,2019-01-21,19,1140,13:00,False,0.0,1.9074872897070018e-06
ES,GLOBEX,B0,1h,M3_HARJ,16388,2019-01-21,20,1200,14:00,False,0.0,1.4372919488043984e-06
ES,GLOBEX,B0,1h,M3_HARJ,16389,2019-01-21,21,1260,15:00,False,0.0,1.4300329721624728e-06
ES,GLOBEX,B0,1h,M3_HARJ,16827,2019-02-18,19,1140,13:00,False,0.0,1.4115248242929012e-06
ES,GLOBEX,B0,1h,M3_HARJ,16828,2019-02-18,20,1200,14:00,False,0.0,9.977479131939697e-07
ES,GLOBEX,B0,1h,M3_HARJ,16829,2019-02-18,21,1260,15:00,False,0.0,9.868865437162282e-07
ES,GLOBEX,B0,1h,M3_HARJ,16964,2019-02-27,2,120,20:00,True,0.0,1.2304203754316114e-06
ES,GLOBEX,B0,1h,M3_HARJ,16965,2019-02-27,3,180,21:00,True,0.0,9.077343177660449e-07
ES,GLOBEX,B0,1h,M3_HARJ,18279,2019-05-27,19,1140,13:00,False,0.0,1.3429079299688998e-06
ES,GLOBEX,B0,1h,M3_HARJ,18280,2019-05-27,20,1200,14:00,False,0.0,1.1384951447987575e-06
ES,GLOBEX,B0,1h,M3_HARJ,18281,2019-05-27,21,1260,15:00,False,0.0,1.123548467570299e-06
ES,GLOBEX,B0,1h,M3_HARJ,18807,2019-07-04,19,1140,13:00,False,0.0,9.410432793172057e-07
ES,GLOBEX,B0,1h,M3_HARJ,18808,2019-07-04,20,1200,14:00,False,0.0,7.457817487669235e-07
ES,GLOBEX,B0,1h,M3_HARJ,18809,2019-07-04,21,1260,15:00,False,0.0,7.364189569812806e-07
ES,GLOBEX,B0,1h,M3_HARJ,19731,2019-09-02,19,1140,13:00,False,0.0,3.862785592792715e-06
ES,GLOBEX,B0,1h,M3_HARJ,19732,2019-09-02,20,1200,14:00,False,0.0,1.8047152097287762e-06
ES,GLOBEX,B0,1h,M3_HARJ,19733,2019-09-02,21,1260,15:00,False,0.0,1.7864196499303007e-06
ES,GLOBEX,B0,1h,M3_HARJ,21051,2019-11-28,19,1140,13:00,False,0.0,7.746983414109588e-07
ES,GLOBEX,B0,1h,M3_HARJ,21052,2019-11-28,20,1200,14:00,False,0.0,5.819179884999429e-07
ES,GLOBEX,B0,1h,M3_HARJ,21053,2019-11-28,21,1260,15:00,False,0.0,5.78249225206239e-07
ES,GLOBEX,B0,1h,M3_HARJ,21711,2020-01-20,19,1140,13:00,False,0.0,8.582539159321326e-07
ES,GLOBEX,B0,1h,M3_HARJ,21712,2020-01-20,20,1200,14:00,False,0.0,6.931952940904474e-07
ES,GLOBEX,B0,1h,M3_HARJ,21713,2020-01-20,21,1260,15:00,False,0.0,6.909783196128541e-07
ES,GLOBEX,B0,1h,M3_HARJ,22151,2020-02-17,19,1140,13:00,False,0.0,1.0524209009027822e-06
ES,GLOBEX,B0,1h,M3_HARJ,22152,2020-02-17,20,1200,14:00,False,0.0,8.159617588239618e-07
ES,GLOBEX,B0,1h,M3_HARJ,22153,2020-02-17,21,1260,15:00,False,0.0,8.133257676480467e-07
ES,GLOBEX,B0,1h,M3_HARJ,22466,2020-03-09,4,240,22:00,True,0.0,2.4399843524388696e-05
ES,GLOBEX,B0,1h,M3_HARJ,22468,2020-03-09,6,360,00:00,True,0.0,2.422285684124028e-05
ES,GLOBEX,B0,1h,M3_HARJ,22469,2020-03-09,7,420,01:00,True,0.0,1.6935458288928853e-05
ES,GLOBEX,B0,1h,M3_HARJ,22470,2020-03-09,8,480,02:00,True,0.0,1.6892611427447186e-05
ES,GLOBEX,B0,1h,M3_HARJ,22471,2020-03-09,9,540,03:00,True,0.0,1.6793860608608134e-05
ES,GLOBEX,B0,1h,M3_HARJ,22472,2020-03-09,10,600,04:00,True,0.0,1.666354106951632e-05
ES,GLOBEX,B0,1h,M3_HARJ,22474,2020-03-09,12,720,06:00,True,0.0,1.752185395758488e-05
ES,GLOBEX,B0,1h,M3_HARJ,22475,2020-03-09,13,780,07:00,True,0.0,1.6171594464710372e-05
ES,GLOBEX,B0,1h,M3_HARJ,22476,2020-03-09,14,840,08:00,True,0.0,1.5984602148088534e-05
ES,GLOBEX,B0,1h,M3_HARJ,22558,2020-03-18,8,480,02:00,True,0.0,6.808929070294546e-05
ES,GLOBEX,B0,1h,M3_HARJ,22559,2020-03-18,9,540,03:00,True,0.0,6.339138561649196e-05
ES,GLOBEX,B0,1h,M3_HARJ,22560,2020-03-18,10,600,04:00,True,0.0,6.318778695101561e-05
ES,GLOBEX,B0,1h,M3_HARJ,22561,2020-03-18,11,660,05:00,True,0.0,6.301063419736701e-05
ES,GLOBEX,B0,1h,M3_HARJ,22562,2020-03-18,12,720,06:00,True,0.0,6.276157626960356e-05
ES,GLOBEX,B0,1h,M3_HARJ,22563,2020-03-18,13,780,07:00,True,0.0,6.256365226765967e-05
