ny_min,sum,count,rate
1098,0,3816,0.0
1099,0,3822,0.0
1100,2,3815,0.0005242463958060288
1101,0,3814,0.0
1102,0,3803,0.0
1103,0,3809,0.0
1104,0,3795,0.0
1105,2,3789,0.0005278437582475588
1106,0,3777,0.0
1107,0,3781,0.0
1108,0,3794,0.0
1109,0,3801,0.0
1110,0,3827,0.0
1111,0,3818,0.0
1112,0,3818,0.0
1113,0,3819,0.0
1114,4,3819,0.0010473946059177796
1115,0,3817,0.0
1116,1,3797,0.0002633658151171978
1117,1,3795,0.00026350461133069827
1118,0,3802,0.0
1119,0,3799,0.0
1120,0,3799,0.0
1121,0,3791,0.0
1122,0,3798,0.0
1123,0,3802,0.0
1124,0,3790,0.0
1125,0,3791,0.0
1126,0,3810,0.0
1127,0,3784,0.0
1128,0,3788,0.0
1129,2,3783,0.000528680941052075
1130,0,3799,0.0
1131,1,3784,0.0002642706131078224
1132,0,3792,0.0
1133,0,3787,0.0
1134,0,3783,0.0
1135,0,3789,0.0
1136,0,3793,0.0
1137,0,3788,0.0
1138,2,3776,0.0005296610169491525
1139,1,3799,0.00026322716504343247
1140,0,3844,0.0
1141,2,3814,0.0005243838489774515
1142,0,3815,0.0
1143,1,3800,0.0002631578947368421
1144,0,3799,0.0
1145,0,3801,0.0
1146,2,3797,0.0005267316302343956
1147,0,3789,0.0
1148,0,3803,0.0
1149,2,3787,0.0005281225244256667
1150,0,3806,0.0
1151,0,3788,0.0
1152,2,3793,0.0005272871078302136
1153,0,3794,0.0
1154,0,3794,0.0
1155,0,3798,0.0
1156,1,3796,0.00026343519494204424
1157,2,3783,0.000528680941052075
1158,0,3792,0.0
1159,0,3801,0.0
1160,0,3808,0.0
1161,0,3798,0.0
1162,0,3803,0.0
1163,0,3786,0.0
1164,0,3786,0.0
1165,0,3807,0.0
1166,0,3786,0.0
1167,0,3787,0.0
1168,0,3782,0.0
1169,0,3791,0.0
1170,2,3821,0.0005234231876472127
1171,0,3799,0.0
1172,0,3786,0.0
1173,0,3789,0.0
1174,0,3788,0.0
1175,0,3808,0.0
1176,0,3806,0.0
1177,0,3792,0.0
1178,1,3792,0.00026371308016877635
1179,2,3810,0.0005249343832020997
1180,2,3798,0.000526592943654555
1181,0,3783,0.0
1182,0,3799,0.0
1183,0,3795,0.0
1184,0,3809,0.0
1185,0,3832,0.0
1186,2,3814,0.0005243838489774515
1187,0,3809,0.0
1188,2,3819,0.0005236973029588898
1189,0,3811,0.0
1190,0,3847,0.0
1191,0,3828,0.0
1192,0,3821,0.0
1193,0,3815,0.0
1194,0,3816,0.0
1195,0,3826,0.0
1196,0,3827,0.0
1197,0,3829,0.0
1198,0,3822,0.0
1199,2,3852,0.0005192107995846313
1200,0,3867,0.0
1201,2,3866,0.0005173305742369374
1202,1,3860,0.00025906735751295336
1203,0,3852,0.0
1204,0,3854,0.0
1205,1,3862,0.0002589331952356292
1206,0,3858,0.0
1207,0,3838,0.0
1208,0,3850,0.0
1209,0,3846,0.0
1210,0,3855,0.0
1211,0,3850,0.0
1212,0,3853,0.0
1213,2,3846,0.0005200208008320333
1214,0,3849,0.0
1215,2,3861,0.000518000518000518
1216,1,3855,0.00025940337224383917
1217,1,3844,0.00026014568158168577
1218,1,3848,0.0002598752598752599
1219,0,3857,0.0
1220,0,3857,0.0
1221,0,3849,0.0
1222,0,3842,0.0
1223,1,3846,0.00026001040041601667
1224,0,3845,0.0
1225,0,3853,0.0
1226,0,3835,0.0
1227,0,3846,0.0
1228,0,3841,0.0
1229,1,3842,0.0002602811035918792
1230,0,3854,0.0
1231,0,3848,0.0
1232,0,3854,0.0
1233,0,3844,0.0
1234,0,3841,0.0
1235,0,3847,0.0
1236,0,3836,0.0
1237,2,3849,0.0005196154845414394
1238,0,3840,0.0
1239,0,3840,0.0
1240,0,3849,0.0
1241,0,3836,0.0
1242,0,3844,0.0
1243,0,3839,0.0
1244,0,3844,0.0
1245,0,3850,0.0
1246,3,3853,0.0007786140669608098
1247,2,3841,0.000520697734964853
1248,2,3842,0.0005205622071837585
1249,1,3834,0.0002608242044861763
1250,0,3848,0.0
1251,0,3841,0.0
1252,0,3837,0.0
1253,0,3837,0.0
1254,0,3846,0.0
1255,0,3851,0.0
1256,2,3836,0.0005213764337851929
1257,0,3832,0.0
1258,0,3835,0.0
1259,0,3837,0.0
1260,2,3849,0.0005196154845414394
1261,2,3845,0.0005201560468140442
1262,1,3852,0.00025960539979231567
1263,2,3839,0.0005209690023443605
1264,5,3849,0.0012990387113535984
1265,6,3849,0.001558846453624318
1266,5,3845,0.0013003901170351106
1267,1,3836,0.00026068821689259646
1268,3,3830,0.000783289817232376
1269,2,3843,0.0005204267499349467
1270,0,3841,0.0
1271,0,3835,0.0
1272,2,3842,0.0005205622071837585
1273,0,3834,0.0
1274,0,3841,0.0
1275,4,3857,0.0010370754472387865
1276,3,3857,0.00077780658542909
1277,0,3855,0.0
1278,0,3848,0.0
1279,0,3852,0.0
1280,1,3854,0.0002594706798131811
1281,2,3849,0.0005196154845414394
1282,0,3841,0.0
1283,2,3840,0.0005208333333333333
1284,1,3847,0.0002599428125812321
1285,0,3846,0.0
1286,5,3843,0.0013010668748373666
1287,0,3843,0.0
1288,0,3845,0.0
1289,0,3841,0.0
1290,1,3857,0.00025926886180969663
1291,1,3853,0.0002595380223202699
1292,0,3856,0.0
1293,0,3850,0.0
1294,1,3847,0.0002599428125812321
1295,0,3852,0.0
1296,0,3852,0.0
1297,0,3845,0.0
1298,0,3837,0.0
1299,0,3841,0.0
1300,4,3850,0.001038961038961039
1301,0,3845,0.0
1302,0,3850,0.0
1303,0,3843,0.0
1304,0,3842,0.0
1305,0,3851,0.0
1306,0,3837,0.0
1307,0,3837,0.0
1308,0,3844,0.0
1309,0,3835,0.0
1310,0,3847,0.0
1311,1,3833,0.00026089225150013044
1312,0,3836,0.0
1313,1,3836,0.00026068821689259646
1314,0,3836,0.0
1315,0,3841,0.0
1316,0,3844,0.0
1317,0,3825,0.0
1318,0,3833,0.0
1319,2,3841,0.000520697734964853
1320,1,3851,0.00025967281225655674
1321,0,3849,0.0
1322,0,3838,0.0
1323,0,3840,0.0
1324,0,3834,0.0
1325,0,3839,0.0
1326,0,3826,0.0
1327,2,3835,0.0005215123859191656
1328,0,3823,0.0
1329,1,3822,0.00026164311878597594
1330,1,3829,0.00026116479498563595
1331,0,3834,0.0
1332,0,3833,0.0
1333,0,3828,0.0
1334,1,3836,0.00026068821689259646
1335,0,3847,0.0
1336,0,3831,0.0
1337,0,3834,0.0
1338,0,3837,0.0
1339,0,3822,0.0
1340,0,3838,0.0
1341,0,3824,0.0
1342,0,3817,0.0
1343,0,3830,0.0
1344,1,3826,0.00026136957658128593
1345,1,3821,0.00026171159382360636
1346,0,3827,0.0
1347,0,3826,0.0
1348,0,3829,0.0
1349,0,3831,0.0
1350,0,3849,0.0
1351,0,3833,0.0
1352,0,3826,0.0
1353,0,3824,0.0
1354,0,3834,0.0
1355,1,3830,0.0002610966057441253
1356,2,3817,0.0005239717055279015
1357,1,3826,0.00026136957658128593
1358,2,3829,0.0005223295899712719
1359,0,3828,0.0
1360,1,3834,0.0002608242044861763
1361,0,3812,0.0
1362,2,3822,0.0005232862375719519
1363,4,3816,0.0010482180293501049
1364,0,3824,0.0
1365,0,3827,0.0
1366,4,3808,0.0010504201680672268
1367,0,3817,0.0
1368,0,3813,0.0
1369,0,3809,0.0
1370,0,3820,0.0
1371,0,3819,0.0
1372,0,3823,0.0
1373,1,3815,0.0002621231979030144
1374,2,3814,0.0005243838489774515
1375,0,3815,0.0
1376,0,3809,0.0
1377,0,3804,0.0
1378,0,3798,0.0
1379,0,3824,0.0
1380,0,3845,0.0
1381,2,3831,0.0005220569042025581
1382,0,3801,0.0
1383,2,3808,0.0005252100840336134
1384,0,3816,0.0
1385,2,3817,0.0005239717055279015
1386,0,3814,0.0
1387,0,3808,0.0
1388,0,3812,0.0
1389,0,3798,0.0
1390,0,3809,0.0
1391,0,3810,0.0
1392,0,3804,0.0
1393,0,3800,0.0
1394,0,3793,0.0
1395,0,3810,0.0
1396,2,3806,0.0005254860746190226
1397,0,3792,0.0
1398,0,3785,0.0
1399,0,3796,0.0
1400,0,3818,0.0
1401,0,3804,0.0
1402,1,3795,0.00026350461133069827
1403,0,3800,0.0
1404,0,3789,0.0
1405,0,3803,0.0
1406,0,3792,0.0
1407,2,3792,0.0005274261603375527
1408,0,3798,0.0
1409,0,3813,0.0
1410,3,3846,0.00078003120124805
1411,0,3819,0.0
1412,1,3817,0.00026198585276395077
1413,0,3807,0.0
1414,0,3809,0.0
1415,0,3820,0.0
1416,0,3813,0.0
1417,0,3805,0.0
1418,0,3788,0.0
1419,0,3807,0.0
1420,0,3813,0.0
1421,0,3802,0.0
1422,0,3792,0.0
1423,0,3794,0.0
1424,0,3794,0.0
1425,0,3812,0.0
1426,2,3800,0.0005263157894736842
1427,0,3793,0.0
1428,2,3795,0.0005270092226613965
1429,0,3788,0.0
1430,0,3808,0.0
1431,1,3784,0.0002642706131078224
1432,0,3794,0.0
1433,2,3802,0.0005260389268805891
1434,0,3797,0.0
1435,0,3793,0.0
1436,0,3782,0.0
1437,2,3778,0.0005293806246691371
1438,2,3795,0.0005270092226613965
1439,0,3814,0.0
